"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Investigation of Potential Benefits and Challenges of Using Gravity Energy Storage in Residential Sectors","L. M. A. Al-Hilfi; S. Morris; A. P. Fathima; M. Ezra","Lee Kong Chian Faculty of Engineering & Science, Universiti Tunku Abdul Rahman, Selangor, Malaysia; Lee Kong Chian Faculty of Engineering & Science, Universiti Tunku Abdul Rahman, Selangor, Malaysia; School of Electrical Engineering, Vellore Institute of Technology, Chennai, India; Lee Kong Chian Faculty of Engineering & Science, Universiti Tunku Abdul Rahman, Selangor, Malaysia","2022 International Virtual Conference on Power Engineering Computing and Control: Developments in Electric Vehicles and Energy Sector for Sustainable Future (PECCON)","16 Aug 2022","2022","","","1","6","Energy Storage System (ESS) has been integrated with renewable energy systems (RES) and fuel-based power plants to store energy during off-peak hours and serve users during peak hours. Its incorporation has resulted in game-changing advantages such as increased RES reliability, improved environmental conditions, supportive energy-generation mix, and so on. Nonetheless, Malaysia's energy storage market is dominated by battery energy storage systems (BESS), which has resulted in several problems, namely its massive carbon footprint and high cost, leading to the discovery of renewable energy storage systems (RESS). This study focuses on studying the benefits and challenges of gravity energy storage systems (GESS) in comparison to BESS. The GESS is a recently developed technology in the RESS industry. Even though it is still in the research and development stage, experts are optimistic about its potential benefits in storing unprecedentedly enormous amounts of electricity. The type of GESS studied in this research is the underground GESS with suspended weights (SGESS) which stores/generates energy by lifting/dispatching weights in a (500 – 5000) m shaft. The research findings supported GESS by demonstrating a surprising cost-effective conclusion when utilizing unused mines within Malaysia with no drilling required, rounding to a 2786 MYR (664 USD) Levelized Cost of Energy (LCOE), compared to BESS high LCOE of 7.2 MM MYR (1.72 MM USD) to store energy at the same community scale. Other benefits include lower operating and maintenance costs, less environmental damage, and a greater depth of discharge, to name a few, concluding this research by labeling GESS the most cost-effective, efficient, and environmentally friendly alternative to BESS.","","978-1-6654-8592-0","10.1109/PECCON55017.2022.9851072","Universiti Tunku Abdul Rahman; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9851072","Battery Energy Storage System (BESS);Gravity Energy Storage System (GESS);Renewable Energy Storage Systems (RESS);Community Energy Storage (CES);Lithium-Ion Battery","Shafts;Renewable energy sources;Costs;Power engineering computing;Batteries;Fuel processing industries;Reliability","","1","","28","IEEE","16 Aug 2022","","","IEEE","IEEE Conferences"
"Mitigation of Electric Vehicles Charging Impacts on Distribution Network with Photovoltaic Generation","M. Nour; A. Ali; C. Farkas","Department of Electric Power Engineering, Budapest University of Technology and Economics, 1111 Budapest, Hungary; Department of Electric Power Engineering, Budapest University of Technology and Economics, 1111 Budapest, Hungary; Department of Electric Power Engineering, Budapest University of Technology and Economics, 1111 Budapest, Hungary","2019 International Conference on Innovative Trends in Computer Engineering (ITCE)","21 Feb 2019","2019","","","384","388","There is continuous and fast increase in electric vehicles (EVs) sales recently. These EVs are charged from the electric power system, usually at distribution networks which presents a challenge to distribution networks. This paper presents a study for mitigating the impacts of uncontrolled EV charging on low voltage (LV) distribution network supplying commercial consumers. For this purpose, decentralized photovoltaic (PV) generation is used. This study takes into account the current status of the distribution networks where there is no communication infrastructure or advanced metering infrastructure (AMI) devices present in the grid, neither is there a control center. Therefore, there is no coordination between the EV charging and PV generation. The transformer loading, cable loading, voltage profile at the furthest point from the transformer and daily energy losses are investigated for three operation scenarios. The first scenario is the original state (base case) of the LV distribution network which supplies only commercial consumers, and neither EVs nor PV generation is connected to it. In the second scenario EVs are connected to the network for charging. In the third scenario EVs are connected to the network for charging and PV generation is available. The study is performed using DIgSILENT Power Factory software. 24-hour time series simulations are executed with a load flow every 15 minutes. The results demonstrate that the decentralized PV generation can alleviate the impacts of uncontrolled EV charging on commercial LV distribution network.","","978-1-5386-5261-9","10.1109/ITCE.2019.8646632","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8646632","uncontrolled charging;distribution network;photovoltaic;electric vehicles","Loading;Power cables;Energy loss;Electric vehicle charging;Solar power generation;Buildings","","12","","12","IEEE","21 Feb 2019","","","IEEE","IEEE Conferences"
"The Effect of PEMFC on Power Grid Using Advanced Equilibrium Optimizer and Particle Swarm Optimisation for Voltage Sag Mitigation","M. M. Khaleel; Z. Yusupov; M. T. Güneşer; A. A. Abulifa; A. A. Ahmed; A. Alsharif","Department of Mechanical and Aeronautical Engineering, College of Civil Aviation, Misrata, Libya; Department of Electrical-Electronics Engineering, Karabuk University, Karabuk, Turkey; Department of Electrical-Electronic Engineering, Karabuk University, Karabuk, Turkey; Department of Mechanical and Aeronautical Engineering, College of Civil Aviation, Misrata, Libya; Mechanical Engineering Department, Bani Waleed University Bani Waleed, University; Faculty of Engineering, Universiti Teknologi Malaysia (UTM), Johor, Malaysia","2023 IEEE 3rd International Maghreb Meeting of the Conference on Sciences and Techniques of Automatic Control and Computer Engineering (MI-STA)","6 Jul 2023","2023","","","755","760","Due to the integration of various distributed generation resources into power systems, in particular, the integration of proton exchange membrane fuel cell (PEMFC), the electrical power grid (EPG) becomes more comprehensive and has power quality (PQ) issues like voltage/current unbalance, harmonics, voltage sag, etc. The issue of voltage sag arises from sudden changes in the EPG operating conditions. In this paper, the Advanced Equilibrium Optimizer (AEO) and Particle Swarm Optimization (PSO) are proposed as solutions for EPG disturbance in partially voltage sag issues caused by three fault scenarios: single line-to-ground faults (SLGF), double line-to-ground faults (DLGF), and three line-to-ground faults (TLGF). Both of proposed controllers are set up by applying AEO and PSO, and their preponderances are demonstrated by comparison with a conventional PI controller. The simulink model of PEMFC-EPG interconnection system is carried out in MATLAB/Simulink environment. The results of PEMFC-EPG interconnection using AEO and PSO are impressive and persuasive in terms of the voltage sag elimination.","","979-8-3503-1989-7","10.1109/MI-STA57575.2023.10169228","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10169228","Proton Exchange Membrane Fuel Cell;Electrical Power Grid;Voltage Sag;Advanced Equilibrium Optimiser;Particle Swarm Optimisation (PSO);Proportional Integral (P-I) control","Protons;PI control;Power quality;Power system harmonics;Mathematical models;Power grids;Automatic voltage control","","2","","12","IEEE","6 Jul 2023","","","IEEE","IEEE Conferences"
"Mitigating Radiated Emissions of Power Feeders On-board Electric Aircraft","L. Malburg; N. Moonen; J. L. Rotgerink; F. Leferink","University of Twente, Enschede, the Netherlands; University of Twente, Enschede, the Netherlands; University of Twente, Enschede, the Netherlands; University of Twente, Enschede, the Netherlands","2022 International Symposium on Electromagnetic Compatibility – EMC Europe","5 Oct 2022","2022","","","592","597","The implementation of all-electric aircraft (AEA) will face several engineering challenges mainly due to its high power requirements. At its core lies the electric powertrain, consisting of the battery, inverter, and motor. Non-ideal behavior of components, cables, and other structures will act as a propagation path for Electroagnetic Interference (EMI). The analysis of EMI in the design phase is considerably complicated due to structural and geometric design, thus, hard to predict. This paper is a first step towards proposing the attenuation of radiated emissions from power feeders by optimizing the switching behavior of converters. Thus, contributing to the overall attenuation level and reducing the performance requirements of power line filters.","2325-0364","978-1-6654-0788-5","10.1109/EMCEurope51680.2022.9901002","The European Union's Horizon 2020 research and innovation programme(grant numbers:875504(EASIER)); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9901002","all-electric aircraft;radiated emission;electromagnetic interference (EMI);electromagnetic compatibility (EMC)","Power filters;Switching frequency;Electromagnetic interference;Transfer functions;Switches;Electromagnetic compatibility;Attenuation","","2","","12","IEEE","5 Oct 2022","","","IEEE","IEEE Conferences"
"Assessing the Environmental Implications of Autonomous Vehicle Data Management","K. Hardaway; O. Teran; H. Cai","Environmental and Ecological Engineering Purdue University, West Lafayette, United States; Industrial Engineering Purdue University, West Lafayette, United States; Industrial Engineering; Environmental and Ecological Engineering Purdue University, West Lafayette, United States","2022 IEEE 31st International Symposium on Industrial Electronics (ISIE)","25 Jul 2022","2022","","","639","642","Autonomous vehicles (AVs) are presented extensively in research literature as a technology that could reduce greenhouse gas emissions through efficiency gains. However, A V data management is one area in which AVs will be adding energy use that previously did not exist for motor vehicles. Due attention to this aspect of A V operation has been neglected in many preeminent studies on A V environmental impacts, so calculating an environmental estimate for data management helps better frame the role that A V s can play in addressing climate change. This research aims to establish initial upper and lower bounds of the data management emissions for A V operation. Preliminary results show that the storage, transfer, and security measures of data alone could result in about the same emissions as adding over 5 million vehicles in the U.S. by 2030, revealing that expanding the life cycle of A V assessment to include data management could help avoid unintended negative consequences.","2163-5145","978-1-6654-8240-0","10.1109/ISIE51582.2022.9831564","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9831564","autonomous vehicle;energy demand;data management;environmental assessment;greenhouse gas emissions","Industrial electronics;Climate change;Greenhouse effect;Autonomous vehicles","","","","26","IEEE","25 Jul 2022","","","IEEE","IEEE Conferences"
"A Blockchain-Based Peer-to-Peer Trading Scheme Coupling Energy and Carbon Markets","W. Hua; H. Sun","Department of Engineering, Durham University, Durham, U.K.; Department of Engineering, Durham University, Durham, U.K.","2019 International Conference on Smart Energy Systems and Technologies (SEST)","26 Sep 2019","2019","","","1","6","Climate change enforces the integration of distributed renewable energy sources and development of carbon price scheme. Whilst the energy is traded among distributed prosumers, the carbon responsibilities and corresponding allowances trading need to be transferred from large-scale energy suppliers to prosumers. During this transformation, the issues of energy imbalance, carbon reduction imbalance, and residential privacy leakage in centralised trading market present serious challenges. In this paper, we propose a fully decentralised blockchain-based peer-to-peer trading scheme coupling energy and carbon markets. We implement pay-to-public-key-hash with multiple signatures as a transaction standard to realise a more secure transaction and reduced storage burden of senders. A script is hashed during the wallet address generation for each new transaction to protect residential privacy. A novel carbon accounting method and corresponding incentive mechanism for carbon reduction are designed to evaluate emission behaviours of distributed prosumers. Case studies demonstrate that the proposed scheme leads a reduced costs and carbon emissions compared to centralised trading systems and existing blockchain-based trading schemes.","","978-1-7281-1156-8","10.1109/SEST.2019.8849111","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8849111","blockchain;decentralized energy trading;low carbon;distributed energy sources;smart grids","Carbon dioxide;Peer-to-peer computing;Carbon emissions;Blockchains;Public key;Privacy;Receivers;Climate change;Low carbon economy;Smart grids","","29","","21","IEEE","26 Sep 2019","","","IEEE","IEEE Conferences"
"Electric Vehicle Charging Stations and their Impact on the Power Quality of Utility Grid","S. Pankaj; M. R. Khalid; M. Saad Alam; M. S. Jamil Asghar; S. Hameed","Department of Electrical Engineering, Aligarh Muslim University, Aligarh, India; Department of Electrical Engineering, Aligarh Muslim University, Aligarh, India; Department of Electrical Engineering, Aligarh Muslim University, Aligarh, India; Department of Electrical Engineering, Aligarh Muslim University, Aligarh, India; Department of Electrical Engineering, Aligarh Muslim University, Aligarh, India","2022 International Conference on Decision Aid Sciences and Applications (DASA)","2 May 2022","2022","","","816","821","Electric Vehicles (EVs) are like any other Internal Combustion (IC) engine vehicle running on the road, but unlike IC engine vehicles they are the main concern for electrical engineers because of their integration with the grid. The environmental benefits of EVs motivate more consumers to adopt EVs which leads to a major rise in the demand for EVs. To meet the rising demand there is a need for considerable EV charging stations. These EV charging stations when connected to the grid, inject harmonic, disturb the voltage and ultimately hamper the power quality (PQ) of the utility. In this paper, the impact of EV charging stations on the PQ of the utility grids is analyzed. The concerns like voltage sag and swell, harmonics, and power demand are observed and a mitigation technique is provided for improving the PQ of the utility.","","978-1-6654-9501-1","10.1109/DASA54658.2022.9765054","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9765054","EV’s;EV Charging Stations;harmonics;PQ;voltage sag;voltage swell","Integrated circuits;Voltage fluctuations;Roads;Power quality;Charging stations;Harmonic analysis;Electric vehicle charging","","12","","15","IEEE","2 May 2022","","","IEEE","IEEE Conferences"
"A Comprehensive Review of Harmonic Issues and Estimation Techniques in Power System Networks Based on Traditional and Artificial Intelligence/Machine Learning","A. Taghvaie; T. Warnakulasuriya; D. Kumar; F. Zare; R. Sharma; D. M. Vilathgamuwa","School of Electrical Engineering and Robotics, Queensland University of Technology, Brisbane, QLD, Australia; School of Electrical Engineering and Robotics, Queensland University of Technology, Brisbane, QLD, Australia; Global Research and Development Center, Danfoss Drives A/S, Grasten, Denmark; School of Electrical Engineering and Robotics, Queensland University of Technology, Brisbane, QLD, Australia; School of Information Technology and Electrical Engineering, The University of Queensland, Brisbane, QLD, Australia; School of Electrical Engineering and Robotics, Queensland University of Technology, Brisbane, QLD, Australia","IEEE Access","3 Apr 2023","2023","11","","31417","31442","Modern industrial and commercial devices that are fed by power electronics circuits and behave text non-linearly tend to produce power quality issues in power systems including harmonics and interharmonics, swell, flicker, spikes, notches, and transient instabilities. Among them, harmonic emission is the most significant challenge to be overcome by the distribution networks. Unwanted current, overheating motors and transformers, equipment failure, and circuit breaker misoperation are some of the harmonic consequences. While it is important to employ the best methods to mitigate or suppress the harmonic distortions in power systems, it is even more essential to estimate these harmonics at the outset by developing smart, efficient, and accurate techniques. Due to their capability for learning, predicting, and identifying, researchers have turned to Artificial Intelligence technologies for harmonic estimation in distribution networks. Although the power system parameters (impedance/admittance model) and many harmonic monitors are prerequisites for traditional harmonic estimation methods, by utilizing Artificial Intelligence, these requirements are minimized. In this paper, a comprehensive review of traditional and modern (smart) harmonic estimation techniques are discussed.","2169-3536","","10.1109/ACCESS.2023.3260768","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10078390","Power quality;harmonic distortion;artificial intelligence;machine learning;neural network;power systems;harmonic estimation;harmonic mitigation","Harmonic analysis;Power harmonic filters;Inverters;Power quality;Harmonic distortion;Impedance;Estimation","","7","","95","CCBYNCND","22 Mar 2023","","","IEEE","IEEE Journals"
"Harmonic Emission of Non-Linear Loads in Distribution Systems - A Computer Laboratory Case Study","C. L. Collocott; K. O. Awodele; A. V. Adebayo","Design Electrical Engineer, Eskom Holdings SOC Ltd., Cape Town, South Africa; Dept. of Electrical Engineering, University of Cape Town, Cape Town, South Africa; Dept. of Electrical Engineering, University of Cape Town, Cape Town, South Africa","2020 International SAUPEC/RobMech/PRASA Conference","19 Mar 2020","2020","","","1","6","In this research a typical university computer laboratory was simulated, using experimental results obtained from actual non-linear loads tested, to determine the extent of the current and voltage harmonics produced by the simulated laboratory in a best (least harmonics) and worst (most harmonics) case when compared to IEEE standards on harmonics. A way to mitigate the harmonics through passive filtration techniques was proposed. The benefit of applying power factor correction was also considered.","","978-1-7281-4162-6","10.1109/SAUPEC/RobMech/PRASA48453.2020.9041104","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9041104","non-linear loads;non-active power;harmonics;computer laboratory simulations;passive filters;resonant filters","Passive filters;Filtration;Capacitors;Resonant frequency;Power factor correction;Harmonic analysis;IEEE Standards","","3","","16","IEEE","19 Mar 2020","","","IEEE","IEEE Conferences"
"Renewable Energy Intermittency Mitigation in Microgrids: State-of-the-Art and Future Prospects","A. Naeem; N. U. Hassan","Electrical Engineering Department, Lahore University of Management Sciences (LUMS), Lahore, Pakistan; Electrical Engineering Department, Lahore University of Management Sciences (LUMS), Lahore, Pakistan","2020 4th International Conference on Green Energy and Applications (ICGEA)","27 Apr 2020","2020","","","158","164","The use of Renewable Energy Sources (RES) in Microgrids (MG) for power generation is a much-proposed countermeasure against the environmental degradation caused by burning of fossil fuels. However, RES are intermittent in nature and the power generated by them fluctuates randomly, due to which, appropriate measures are needed to ensure an efficient and reliable power supply. This paper reviews the state-of-the-art techniques used to mitigate the intermittency of RES in MG. A new classification of intermittency mitigation techniques is presented and a comparison of these techniques is drawn. Based on the reviewed literature, some important research directions to improve the existing intermittency mitigation techniques are proposed. Among these directions, the need to investigate RES complementarity further by characterizing RES, minimization of the cost of energy storage systems (ESS) and development of algorithms for better integration, management and control of ESS and dispatchable generators have been identified as crucial challenges in mitigating the intermittency of RES in MG. In addition, the standardization of communication protocols to ensure interoperability of communicating elements of MG and the use of fast, reliable communication links have been realized as fundamental requirements for a MG to be able to mitigate intermittency through appropriate techniques, such as, energy cooperation between MG and demand response management.","","978-1-7281-6021-4","10.1109/ICGEA49367.2020.239699","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9077559","renewable energy sources;microgrids;intermittency;complementarity;energy storage systems","","","8","","30","IEEE","27 Apr 2020","","","IEEE","IEEE Conferences"
"Matheuristic Algorithm Based on Neighborhood Structure to Solve the Reconfiguration Problem of Active Distribution Systems","J. G. Y. Romero; J. M. Home-Ortiz; M. S. Javadi; M. Gough; J. R. S. Mantovani; J. P. S. Catalão","Department of Electrical Engineering, São Paulo State University, Ilha Solteira, Brazil; Department of Electrical Engineering, São Paulo State University, Ilha Solteira, Brazil; INESC TEC, Porto, Portugal; FEUP and INESC TEC, Porto, Portugal; Department of Electrical Engineering, São Paulo State University, Ilha Solteira, Brazil; FEUP and INESC TEC, Porto, Portugal","2021 IEEE International Conference on Environment and Electrical Engineering and 2021 IEEE Industrial and Commercial Power Systems Europe (EEEIC / I&CPS Europe)","3 Nov 2021","2021","","","1","6","The problem of reconfiguration for active distribution systems is formulated as a stochastic mixed-integer second-order conic programming (MISOCP) model that simultaneously considers the minimization of energy power losses and CO2 emissions. The solution of the model determines the optimal radial topology, the operation of switchable capacitor banks, and the operation of dispatchable and non dispatchable distributed generators. A stochastic scenario-based model is considered to handle uncertainties in load behavior, solar irradiation, and energy prices. The optimal solution of this model can be reached with a commercial solver; however, this is not computationally efficient. To tackle this issue a novel methodology which explores the efficiency of classical optimization techniques and heuristic based on neighborhood structures, referred as matheuristic algorithm is proposed. In this algorithm. the neighborhood search is carried out using the solution of reduced MISOCP models that are obtained from the original formulation of the problem. Numerical experiments are performed using several systems to compare the performance of the proposed matheuristic against the direct solution by the commercial solver CPLEX. Results demonstrate the superiority of the proposed methodology solving the problem for large-scale systems.","","978-1-6654-3613-7","10.1109/EEEIC/ICPSEurope51590.2021.9584762","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9584762","CO2 emissions mitigation;distribution systems reconfiguration;matheuristic;mixed-integer second-order conic programming;neighborhood search","Radiation effects;Uncertainty;Computational modeling;Stochastic processes;Switches;Programming;Search problems","","5","","20","IEEE","3 Nov 2021","","","IEEE","IEEE Conferences"
"Characterization and Mitigation of Conducted Emissions in a SiC Based Three-Level T-Type Motor Drive for Aircraft Propulsion","R. Phukan; X. Zhao; C. -W. Chang; D. Dong; R. Burgos; M. Debbou; A. Platt; P. Asfaux","Center for power electronics systems, Virginia Tech, Blacksburg, VA, USA; Center for power electronics systems, Virginia Tech, Blacksburg, VA, USA; Center for power electronics systems, Virginia Tech, Blacksburg, VA, USA; Center for power electronics systems, Virginia Tech, Blacksburg, VA, USA; Center for power electronics systems, Virginia Tech, Blacksburg, VA, USA; Airbus-SAS, Blagnac, Midi-Pyrénées, France; Airbus-SAS, Blagnac, Midi-Pyrénées, France; Airbus-SAS, Blagnac, Midi-Pyrénées, France","IEEE Transactions on Industry Applications","19 May 2023","2023","59","3","3400","3412","This paper presents the full-scale high power inverter design considerations that are needed for minimum conducted noise propagation throughout the system. Specifically, system design issues pertaining to high current and high altitude, high switching transients during commutation process, ribbon cables for high-speed signal transmission, strict conducted emissions requirements and motor side bearing/leakage currents are discussed. Based on the underlying deficits for high power motor drives, layout and circuit design methodologies are proposed to tackle such problems, while keeping costs at a bare minimum. Subsequently, modeling and prediction of common-mode (CM) and differential-mode (DM) noise is made possible using accurate lumped inverter and filter models, allowing for a better understanding of the sensitive components contributing to peak CM-DM noise. A high power (211 kW) rated three level T-type inverter prototype is used to demonstrate the viability of the proposed design techniques for reliable system operation and conducted electromagnetic interference (EMI) emissions mitigation.","1939-9367","","10.1109/TIA.2023.3252521","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10059140","Damping;edge plating;feed-through;grounding;magnetic integration;silicon carbide","Inverters;Silicon carbide;Inductance;Impedance;High frequency;Electromagnetic interference;Sensors","","11","","44","IEEE","6 Mar 2023","","","IEEE","IEEE Journals"
"Optimization of Source-Grid-Load-Storage Coordinated Energy System for Low-Carbon Community","F. Bu; Y. Wang; S. Zhang; S. Chen","China Electric Power Research Institute, Beijing, China; State Grid Corporation of China, Beijing, China; China Electric Power Research Institute, Beijing, China; State Grid Digital Technology Holding CO., LTD., Beijing, China","2022 IEEE 6th Conference on Energy Internet and Energy System Integration (EI2)","10 May 2023","2022","","","240","245","Cities all over the world are attempting to design and implement both climate change adaptation and mitigation strategies that will contribute to the pursuit of carbon neutrality goal. As a basic structural unit, community plays a crucial role in decreasing carbon emissions and creating low-carbon cities. Multi-energy sources such as electricity, heating, and cooling, are coupled and coordinated with integrated energy system, which is conducive in improving comprehensive energy utilization efficiency and providing more opportunities for the demand side to participate in system optimization. This study focuses on the optimization method of the proposed source-grid-load-storage coordinated energy system with high proportion of renewable energy in the comprehensive community. The results indicate that the optimized system can reduce carbon emission to 38 kg/(m2•a) and save 28% of the annual costs, and it is helpful for the energy system design of low-carbon community.","","979-8-3503-4715-9","10.1109/EI256261.2022.10116225","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10116225","optimization method;source-grid-load-storage coordinated energy system;renewable energy;low-carbon community","Renewable energy sources;Costs;Cooling;Urban areas;Optimization methods;System integration;Low-carbon economy;Climate change","","1","","7","IEEE","10 May 2023","","","IEEE","IEEE Conferences"
"Climate change and building energy systems: Implications and mitigation strategy for Somalia","J. Litardo; C. Del Pero; F. Leonforte; N. Aste","Department of Architecture, Built Environment and Construction Engineering, Politecnico di Milano, Milano, Italy; Department of Architecture, Built Environment and Construction Engineering, Politecnico di Milano, Milano, Italy; Department of Architecture, Built Environment and Construction Engineering, Politecnico di Milano, Milano, Italy; Department of Architecture, Built Environment and Construction Engineering, Politecnico di Milano, Milano, Italy","2023 International Conference on Clean Electrical Power (ICCEP)","13 Sep 2023","2023","","","29","36","Under the lens of climate change, buildings are expected to increase their energy consumption for cooling, especially if standard configurations and settings continue to be used. Simultaneously, the integration of renewables, mainly solar photovoltaic (PV) systems, for on-site electricity generation is one of the most promising mitigation strategies against climate change. However, the design and the performance evaluation of these buildings and their energy systems are strongly dependent on the climatic conditions of the site and must also take into account climate change effects. On that premise, the aim of this study is to assess the impact of climate change on the cooling energy consumption and photovoltaic energy production of a representative classroom building in Mogadishu, Somalia. To conduct such analysis, the reference building has been modeled at different indoor conditions, for present (TMY) and future climates (Shared Socio-Economic Pathways of the IPCC AR6). Results indicated that higher indoor temperature/humidity setpoint combined with ceiling fans reduce the energy consumption for cooling by 19% compared to standard conditions in the present climate and will be able to mitigate the effects of warmer future climate even in the worst-case scenario. On the other hand, higher indoor conditions also proved to increase the renewable energy ratio of the building compared to standard conditions in present climate and will reduce the need for increasing the PV power output in future climatic conditions.","2474-9664","979-8-3503-4837-8","10.1109/ICCEP57914.2023.10247470","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10247470","Air Conditioning;Climate Change;Cooling;PV energy;SDG7;SDG13","Photovoltaic systems;Energy consumption;Climate change;Renewable energy sources;Fans;Cooling;Buildings","","","","32","IEEE","13 Sep 2023","","","IEEE","IEEE Conferences"
"A Blockchain-based Platform for Positive Energy Districts","P. Gallo; G. L. Restifo; E. R. Sanseverino; G. Sciumè; G. Zizzo","Department of Engineering, University of Palermo, Palermo, Italy; Department of Engineering, University of Palermo, Palermo, Italy; Department of Engineering, University of Palermo, Palermo, Italy; Department of Engineering, University of Palermo, Palermo, Italy; Department of Engineering, University of Palermo, Palermo, Italy","2022 IEEE International Conference on Environment and Electrical Engineering and 2022 IEEE Industrial and Commercial Power Systems Europe (EEEIC / I&CPS Europe)","19 Aug 2022","2022","","","1","6","The reduction of climate change effects (mitigation) is now mainly driven by the limitation of CO2 emissions which is currently becoming increasingly necessary and urgent to achieve. In this context, within the past Horizon 2020 program, the Urban Europe Joint Programming Initiative aimed to promote the development and deployment of at least 100 Positive Energy Districts by 2025. The latter are flexible, energy-efficient urban areas or groups of buildings that produce zero net CO2 emissions and actively manage annual renewable energy surplus production at the local or regional level. As they are connected to the electric power system, Positive Energy Districts have the ability to offer flexibility services to the grid, such as frequency or voltage regulation, being part of a larger scheme as the Italian energy communities recently regulated by the Milleproroghe Decree. In this paper, a blockchain-based architecture is proposed with the aim of providing a system for the trusted certification of energy self-sustainability and the management of energy trading among different districts or the supply of energy services delivered from the district to the electricity grid, promoting their effective integration with the power system.","","978-1-6654-8537-1","10.1109/EEEIC/ICPSEurope54979.2022.9854792","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9854792","Blockchain;Positive Energy Districts;emissions reduction;production certification","Renewable energy sources;Surface contamination;Urban areas;Europe;Climate change;Programming;Blockchains","","1","","42","IEEE","19 Aug 2022","","","IEEE","IEEE Conferences"
