"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"The Influence of the Compensation Network on the Radiated Emission of an Automotive WPT System","T. Campi; S. Cruciani; F. Maradei; M. Feliziani","Dept. of Industrial and Information Engineering, University of L’Aquila, L’Aquila, Italy; Dept. of Industrial Engineering, Tor Vergata University of Rome, Rome, Italy; Dept. of Industrial and Information Engineering, Sapienza University of Rome, Rome, Italy; Dept. of Industrial and Information Engineering, University of L’Aquila, L’Aquila, Italy","2023 IEEE Wireless Power Technology Conference and Expo (WPTCE)","22 Aug 2023","2023","","","1","4","This work deals with the radiated emission (RE) of a wireless power transfer system (WPT) for automotive applications. The main problem of the RE is the magnetic field emission produced by the differential mode (DM) and common mode (CM) currents at the fundamental frequency and higher order harmonics produced by the power converters. In this work we focus on the influence of the compensation network on the RE. First, the radiation elements of the ground assembly are identified, then a mitigation technique based on balancing the compensation network components is proposed to reduce the RE. The obtained results demonstrate how the reduction of the higher order harmonics for both CM and DM currents is very important to reduce the RE.","","979-8-3503-3737-2","10.1109/WPTCE56855.2023.10215806","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10215806","Common mode (CM);Conducted emission (CE);electric vehicle (EV);differential mode (DM);inductive power transfer (IPT);magnetic field;radiated emission (RE);wireless power transfer (WPT)","Wireless communication;Network topology;Wireless power transfer;Power system harmonics;Harmonic analysis;Frequency conversion;Electromagnetic compatibility","","","","17","IEEE","22 Aug 2023","","","IEEE","IEEE Conferences"
"Mitigation of Power Quality Issues during Electric Vehicle Integration","M. T. L. Gayatri; S. Sreeram; S. P. Jatla; A. Choppari","Department of Electrical and Electronics Engineering, Sreenidhi Institute of Science and Technology, Hyderabad, India; Department of Electrical and Electronics Engineering, Sreenidhi Institute of Science and Technology, Hyderabad, India; Department of Electrical and Electronics Engineering, Sreenidhi Institute of Science and Technology, Hyderabad, India; Department of Electrical and Electronics Engineering, Sreenidhi Institute of Science and Technology, Hyderabad, India","2023 5th International Conference on Energy, Power and Environment: Towards Flexible Green Energy Technologies (ICEPE)","9 Aug 2023","2023","","","1","6","Transportation system is considered as the second largest source of carbon emissions after power generation. EVs (Electric Vehicles) play major role in reducing carbon emissions. Integration of EVs into the grid not only reduces carbon emissions but also protects environment. However there exists, many challenges during this integration. The major challenges faced during integration are overloading of power grid, power quality (PQ) issues, supply demand imbalance, increased peak demand, frequency deviation, energy losses, reduced stability and reliability, battery degradation and high investment cost. In this regard, few concerned issues from the above are considered and they are being mitigated by using RES as the main power supply. When these sources are unable to provide sufficient power to charge the vehicles, we rely on the energy stored in BESS for vehicle charging. In this event that BESS is also incapable of meeting the power demand, the Grid serves as an alternative power source for vehicle charging. This mitigation technique is being discussed and demonstrated using the MATLAB Simulink platform.","2832-8973","979-8-3503-1312-3","10.1109/ICEPE57949.2023.10201531","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10201531","Electric vehicle (EV);Power Quality (PQ) issues;Renewable Energy Sources (RES);Battery Energy Storage System (BESS)","Vehicle-to-grid;Power quality;Carbon dioxide;Power system stability;Wind farms;Power grids;Stability analysis","","2","","18","IEEE","9 Aug 2023","","","IEEE","IEEE Conferences"
"Coordinated Low-Carbon Dispatching on Source-Demand Side for Integrated Electricity-Gas System Based on Integrated Demand Response Exchange","C. Li; Z. Yan; Y. Yao; Y. Deng; C. Shao; Q. Zhang","State Key Laboratory of Power Transmission Equipment and System Security, Chongqing University, Chongqing, China; State Key Laboratory of Power Transmission Equipment and System Security, Chongqing University, Chongqing, China; State Key Laboratory of Power Transmission Equipment and System Security, Chongqing University, Chongqing, China; State Key Laboratory of Power Transmission Equipment and System Security, Chongqing University, Chongqing, China; State Key Laboratory of Power Transmission Equipment and System Security, Chongqing University, Chongqing, China; State Key Laboratory of Power Transmission Equipment and System Security, Chongqing University, Chongqing, China","IEEE Transactions on Power Systems","27 Dec 2023","2024","39","1","1287","1303","With the exploration of deep decarbonization around the world, the contradiction between the low-carbon operation and energy supply in energy systems has been aggravating. There is an urgent need to tap the interactive potential between source and demand sides. In view of the current lack of efficient incentive measures for low-carbon energy consumption, an integrated demand response exchange (IDRX) mechanism is proposed to promote the coordinated low-carbon dispatching on source-demand side for integrated electricity-gas system (IEGS). The value model of IDRX for emission reduction is built to measure the ability of multi-energy load aggregators (MELAs) for decarbonization, and guide the IEGS operator to trade with the appropriate MELAs. An IDRX market clearing model is established based on non-cooperative game theory to allocate the decarbonization benefits among the entities in IEGS, thereby motivating the low-carbon demand response of users. Combined with the optimal operation of carbon capture power plant and power-to-gas (CCPP-P2G) on the source side, a two-stage low-carbon dispatching model for IEGS is established. Case studies are carried out with seasonal and uncertainty scenarios to verify the effectiveness of IDRX in emission mitigation and highlight the economic benefits of the proposed low-carbon dispatching model.","1558-0679","","10.1109/TPWRS.2023.3263844","National Natural Science Foundation of China(grant numbers:52177073); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10091224","Integrated electricity-gas system;integrated demand response exchange;non-cooperative game;carbon emission;low-carbon dispatching","Dispatching;Carbon dioxide;Demand response;Carbon tax;Costs;Load modeling;Carbon","","5","","55","IEEE","3 Apr 2023","","","IEEE","IEEE Journals"
"Electricity Generation in Saudi Arabia: Tracing Opportunities and Challenges to Reducing Greenhouse Gas Emissions","S. M. Rahman; F. S. M. Al-Ismail; M. E. Haque; M. Shafiullah; M. R. Islam; M. T. Chowdhury; M. S. Alam; S. A. Razzak; A. Ali; Z. A. Khan","Applied Research Center for Environment and Marine Studies, King Fahd University of Petroleum & Minerals (KFUPM), Dhahran, Saudi Arabia; Applied Research Center for Environment and Marine Studies, King Fahd University of Petroleum & Minerals (KFUPM), Dhahran, Saudi Arabia; Department of Mechanical Engineering, King Fahd University of Petroleum & Minerals (KFUPM), Dhahran, Saudi Arabia; Interdisciplinary Research Center for Renewable Energy and Power Systems, King Fahd University of Petroleum & Minerals (KFUPM), Dhahran, Saudi Arabia; Department of Electrical and Electronic Engineering, International Islamic University Chittagong, Chittagong, Bangladesh; Department of Aviation Safety and Accident Investigation, Bangabandhu Sheikh Mujibur Rahman Aviation and Aerospace University (BSMRAAU), Tejgaon, Dhaka, Bangladesh; K.A. CARE Energy Research & Innovation Center, King Fahd University of Petroleum & Minerals (KFUPM), Dhahran, Saudi Arabia; Department of Chemical Engineering, King Fahd University of Petroleum & Minerals (KFUPM), Dhahran, Saudi Arabia; Interdisciplinary Research Center for Renewable Energy and Power Systems, King Fahd University of Petroleum & Minerals (KFUPM), Dhahran, Saudi Arabia; Grantham Institute—Climate Change and the Environment, Imperial College London, London, U.K.","IEEE Access","26 Aug 2021","2021","9","","116163","116182","The electrical energy demand of the Kingdom of Saudi Arabia (KSA) has been observing a surging growth due to high population growth and urbanization rate. The generation mostly comes from the burning of petroleum products. The electricity sector emits more than one-third of the national greenhouse gas (GHG) of the country. Thus, it is essential to reduce the GHG from the electricity generation sector to maintain sustainability. This article mainly concentrates on the existing electricity generation and focuses on the Kingdom’s GHG emissions mitigation initiatives. Although the use of natural gas and the number of cogeneration plants have been increased in electricity generation, the country has also been focusing on other initiatives, including the adaptation of combined cycle power plants, carbon capture, utilization, and sequestration (CCUS), renewable and alternative energy sources, and various utility-scale energy efficiency measures. The ambitious and inspirational renewable energy (RE) targets of the Saudi Vision 2030 will significantly facilitate GHG emission avoidance, which will support the Kingdom to meet its Nationally Determined Contributions. This article recommends various mitigation measures, including the usage of the efficient internal combustion engine, poly-generation, combined heat and power (CHP) systems, deployment of renewable resources in the distribution and microgrid systems, bio-mass engine, and ocean thermal energy conversion plants. The decision-makers and the researchers will find the discussions and recommendations helpful in determining suitable and appropriate mitigation initiatives and technologies.","2169-3536","","10.1109/ACCESS.2021.3105378","Deanship of Scientific Research (DSR) at King Fahd University of Petroleum & Minerals (KFUPM)(grant numbers:DF201005); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9514922","Carbon capture;climate change mitigation;electricity generation;greenhouse gas emissions;Kingdom of Saudi Arabia;renewable energy;review","Statistics;Sociology;Power generation;Production;Energy consumption;Cogeneration","","25","","166","CCBYNCND","17 Aug 2021","","","IEEE","IEEE Journals"
"Sub-synchronous Oscillation Mitigation of DFIG system Based on SVG Feedback Linearization","Y. Wang; X. Huang; X. Yu; Z. Wu; A. Xue","Tianfu Power Supply Company, Chengdu, China; Tianfu Power Supply Company, Chengdu, China; State Grid Sichuan Electirc Power Company, Chengdu, China; Chengdu CCIET Technology Co.,Ltd., Chengdu, China; North China Electric Power University, Beijing, China","2023 Panda Forum on Power and Energy (PandaFPE)","9 Jun 2023","2023","","","93","99","To the doubly-fed induction generator(DFIG) system with static var generator(SVG), a feedback linearization control strategy for the SVG is proposed, and it is applied to the subsynchronous oscillation mitigation of the system. Firstly, combined with the principle of feedback linearization, the corresponding control method is designed for the SVG control link; Secondly, the eigenvalue analysis method is used to compare the influence of the control strategy on the stability of the system compared with the traditional control strategy when different parameters change under small disturbance; Finally, the phase diagram analysis method is used to analyze the mitigation effect of the control strategy on switching oscillation under different degrees of large disturbance. The results show that to the small/large disturbance caused by voltage sag, the SVG feedback linearization control strategy can better reduce the influence of voltage sag, and achieve better oscillation mitigation effect.","","979-8-3503-2117-3","10.1109/PandaFPE57779.2023.10140479","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10140479","DFIG;SVG;Feedback Llinearization;Large Disturbance","Reactive power;Power quality;Doubly fed induction generators;Switches;Eigenvalues and eigenfunctions;Stability analysis;Feedback linearization","","","","16","IEEE","9 Jun 2023","","","IEEE","IEEE Conferences"
"Research on Real-Time Processing and Visualization Algorithms for Carbon Emission Data Based on the Internet of Things","Y. Xiao","Wuxi Vocational Institute of Commerce, Wuxi, Jiangsu, China","2024 International Conference on Electrical Drives, Power Electronics & Engineering (EDPEE)","31 May 2024","2024","","","694","699","Carbon emissions are a global research hotspot and a core issue in addressing climate change. As the country with the largest carbon emissions in the world today, China's industrial carbon emissions account for approximately 68% of the country's total carbon emissions. Accurate accounting of industrial carbon emissions is of great significance under the new system requirements of “dual control” of total carbon emissions and intensity. In the context of promoting low-carbon cities and sustainable growth in China, accurate assessment and dynamic monitoring of carbon emissions are key technological prerequisites. The collection, extraction, and understanding of data is one of the basic ways for humans to perceive and understand the world. Data visualization provides an important means for humans to understand the definition of data and the underlying laws of data. This article proposes a realtime processing and visualization algorithm for carbon emission data based on the Internet of Things (IoT). The research aims to collect and mine carbon emission data in realtime through IoT technology, and use visualization algorithms to present complex data in an intuitive manner, achieving realtime monitoring and effective management of carbon emissions, and providing strong support for environmental protection. The experimental results show that the algorithm proposed in this article exhibits good realtime and accuracy in processing carbon emission data, and the visualization results are intuitive and easy to understand.","","979-8-3503-9563-1","10.1109/EDPEE61724.2024.00134","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10539843","Internet of Things;Carbon emissions;Data visualization","Visualization;Urban areas;Data visualization;Carbon dioxide;Market research;Real-time systems;Data mining;Climate change;Carbon emissions","","","","13","IEEE","31 May 2024","","","IEEE","IEEE Conferences"
"Low-Carbon System Transition Considering Collaborative Emission Reduction on Supply-Demand Side","Y. Yang; C. Zhang; J. Qiu","School of Electrical and Information Engineering, The University of Sydney, NSW, Australia; School of Electrical and Information Engineering, The University of Sydney, NSW, Australia; School of Electrical and Information Engineering, The University of Sydney, NSW, Australia","2023 IEEE International Conference on Energy Technologies for Future Grids (ETFG)","2 Feb 2024","2023","","","1","6","As a primary contributor to carbon emissions, the power system has garnered considerable societal attention for its decarbonization. The traditional methods of reducing emissions from the power system focus on the power generation side. However, recent research underscores that not only the supply side but also the demand side should be accountable for reducing emissions, given that demand fundamentally drives carbon emissions. This paper proposes a two-stage integrated framework for system decarbonization, emphasizing combined emission mitigation from both demand and supply sides. For the generation side, retrofitting coal-fired power plants (CFPPs) with carbon capture, utilization, and storage (CCUS) technology can effectively reduce system emissions. The captured gas can also be converted into natural gas using power-to-gas (P2G) equipment, further improving the utilization of CCUS. On the demand side, a modified carbon emission flow model based on CCUS is proposed to capture the impact of the demand side on carbon reduction. Large industrial loads can effectively reduce system emissions without affecting their production progress through real-time carbon response. The proposed method has been validated on the IEEE 24-bus electricity system, confirming the effectiveness of model.","","978-1-6654-7164-0","10.1109/ETFG55873.2023.10408546","Australian Research Council; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10408546","Decarbonization;carbon capture;utilization;and storage;coal-fired power plants;carbon response","Supply and demand;Collaboration;Carbon dioxide;Low-carbon economy;Power systems;Power generation;Load modeling","","","","20","IEEE","2 Feb 2024","","","IEEE","IEEE Conferences"
"Emission Mitigation Dispatch in Wind Power Generation with Expedited Machine Learning","X. Liu; C. Huang","Department of Systems Engineering, University of Arkansas at Little Rock, Little Rock, USA; Department of Systems and Computer Engineering, Carleton University, Ottawa, Canada","2023 10th International Conference on Power and Energy Systems Engineering (CPESE)","3 Nov 2023","2023","","","328","333","In this paper: a machine learning (ML) module is presented for emission mitigation dispatch (EMD) in wind power (WP) generation. It is developed for the mobile edge computing (MEC) platforms. Therefore, the module is based on a lightweight ML scheme: radial basis neural network (RBN). It has been well known that RBN is compact compared with a more popular ML scheme: feedforward neural network. However, this is the first study to combine EMD with RBN, strongly motivated by the MEC implementations. MEC is becoming an important platform in the evolving smart grid program. As a trial, a case study with 36 generators and 50 wind turbines is presented. Two standard ML stages, training and testing, are conducted in the simulation. It is shown that, by using the trained RBN, the time of solving EMD is significantly reduced. It is expected to be a desirable model for MEC.","","979-8-3503-2762-5","10.1109/CPESE59653.2023.10303240","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10303240","Artificial intelligence;emission mitigation;machine learning;electric smart grid;wind power","Training;Technological innovation;Multi-access edge computing;Machine learning;Wind power generation;Generators;Smart grids","","","","19","IEEE","3 Nov 2023","","","IEEE","IEEE Conferences"
"Propitious Step for CO2 Mitigation in University Campus boosting Clean Development Mechanism","S. Chandra; A. Yadav; M. Bajaj; N. K. Sharma; F. Jurado; S. Kamel","Electrical Engineering Department, GLA University, Mathura, India; Electrical Engineering Department, GLA University, Mathura, India; Electrical and Electronics Engineering Department, National Institute of Technology, Delhi, India; Electrical Engineering Department, I.K Gujral Punjab Technical University, Jalandhar, Jalandhar, Punjab, India; Department of Electrical Engineering, University of Jaén, Jaén, Spain; Department of Electrical Engineering, Faculty of Engineering, Aswan University, Aswan, Egypt","2022 4th Global Power, Energy and Communication Conference (GPECOM)","11 Jul 2022","2022","","","340","343","Air Quality Index data is observed across the country and seems not suitable for human kind. India is a country where a lot of potential and several plans are existing for Solar Photovoltaic (PV) based electricity generation. Such kind of generation is not only saves the transmission losses but mitigates the green house gases (GHG) emission in atmosphere in comparison to conventional generation. The investors are showing interest in these projects. In this paper an analysis is conducted for 50kWp Solar PV system to compare the actual GHG mitigation with reference to diesel generation. It is found that actual saving in CO2 emission is 0.211 US ton /year, SO2 emission is 0.0004 US ton /year and NOx emission is 0.0042 US ton /year. Although the system is not too large in rating but as compared to diesel it is mitigating 78.4% CO2, 80 % SO2 and 97.67 % NOx.","","978-1-6654-6925-8","10.1109/GPECOM55404.2022.9815778","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9815778","SolarPV;pollution;comparision;emission;mitigation","Photovoltaic systems;Renewable energy sources;Gases;Electric potential;Green products;Propagation losses;Boosting","","1","","15","IEEE","11 Jul 2022","","","IEEE","IEEE Conferences"
"Flicker Mitigation for a Grid-Connected Tidal and River Power Generator Using the BESS","S. Seo; J. Kim; E. Muljadi; S. Meor-Danial; M. Worthington; a. R. Wills","Auburn University, USA; Auburn University, USA; Auburn University, USA; National Renewable Energy Laboratory, USA; Ocean Renewable Power Company, USA; Intergrid, USA","2019 10th International Conference on Power Electronics and ECCE Asia (ICPE 2019 - ECCE Asia)","15 Aug 2019","2019","","","2917","2922","In the grid-connected tidal and river power generation, the water turbulence and the grid condition can induce the fluctuating output power. This power fluctuation may cause a power quality issue such as flicker, or voltage fluctuations, during the continuous operation. Hence, it is important to assess flicker emission and to mitigate flicker in order to solve this power quality issue. This paper proposes a Battery Energy Storage System (BESS)installed between the power converters of the tidal and river power system in order to mitigate flickers in different grid conditions. The BESS smooths the active power fluctuations and reduces flicker even from the weak grid with the low impedance angle in the distribution network. The feasibility of the proposed BESS system has been tested using a simplified simulation model with interconnected inverters developed in the validated simulation tool of PSCAD/EMTDC, and the obtained results from the case studies are presented.","2150-6086","978-89-5708-313-0","10.23919/ICPE2019-ECCEAsia42246.2019.8796919","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8796919","Tidal and river power generation;flicker;battery energy storage system","Voltage fluctuations;Rivers;Fluctuations;Turbines;Reactive power;Distribution networks","","1","","12","","15 Aug 2019","","","IEEE","IEEE Conferences"
"Interharmonics Mitigation in Grid-connected Solar PV Systems with P&O MPPT Algorithm","M. Y. Rizwin; H. R. Kumar; N. Mayadevi; V. P. Mini","College of Engineering Trivandrum, Thiruvananthapuram, Kerala, India; College of Engineering Trivandrum, Thiruvananthapuram, Kerala, India; College of Engineering Trivandrum, Thiruvananthapuram, Kerala, India; College of Engineering Trivandrum, Thiruvananthapuram, Kerala, India","2020 IEEE International Conference on Power Electronics, Drives and Energy Systems (PEDES)","24 Mar 2021","2020","","","1","6","Green characteristic of solar energy has promoted large-scale integration of solar PhotoVoltaic (PV) systems into the grid. Maximum Power Point Tracking (MPPT) is indispensable in these systems and, Pertub and Observe (P&O) algorithm is widely used for MPPT due to its simplicity. The increased penetration of P&O based solar PV systems in the grid has invited notice to the degrading power quality due to the emission of interharmonics, which causes flicker, controller instability, increased losses and resonance. Investigation unveils that the MPPT parameters, step size and sampling frequency, that are pre-set in the P &O algorithm, are the root causes of these emissions. Conventional filtering techniques are not effective in its elimination due to the varying frequency range used in these systems. This paper proposes a novel solution for mitigating interharmonics in PV systems with P&O MPPT algorithm, by controlling the MPPT parameters with a fuzzy based controller, considering the real-time irradiance value and frequency components in PV output. The results substantiate that the power quality has significantly improved with the proposed controller in solar PV system.","","978-1-7281-5672-9","10.1109/PEDES49360.2020.9379819","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9379819","Solar PV system;maximum power point tracking;pertub and observe algorithm;interharmonics;fuzzy logic","Maximum power point trackers;Power quality;Resonant frequency;Solar energy;Real-time systems;Power electronics;Standards","","3","","12","IEEE","24 Mar 2021","","","IEEE","IEEE Conferences"
"Mitigation of Interharmonics in PV Systems With Maximum Power Point Tracking Modification","A. Sangwongwanich; F. Blaabjerg","Department of Energy Technology, Aalborg University, Aalborg, Denmark; Department of Energy Technology, Aalborg University, Aalborg, Denmark","IEEE Transactions on Power Electronics","12 Jun 2019","2019","34","9","8279","8282","Interharmonics are emerging power quality challenges in grid-connected photovoltaic (PV) systems. Previous studies and field measurements have confirmed the evidence of interharmonic emission from PV inverters, where the maximum power point tracking (MPPT) is one of the main causes for interharmonics. In that regard, the MPPT parameters such as their sampling rate has a strong impact on the interharmonic characteristic of the PV system. In general, there is a trade-off between the interharmonic emission and the MPPT performance when selecting the sampling rate of the MPPT algorithm. More specifically, employing a faster MPPT sampling rate will improve the MPPT efficiency, but it will also increase the interharmonic emission level. To solve this issue, a new mitigating solution for interharmonics in PV systems is proposed in this paper. The proposed method modifies the MPPT algorithm in a way to randomly select the sampling rate between the fast and the slow value. By doing so, the interharmonics in the output current can be effectively reduced due to the distribution of the frequency spectrum. On the other hand, the MPPT performance of the proposed method can be maintained similar to the case when employing a fast MPPT sampling rate. The effectiveness of the proposed interharmonic mitigation has been validated experimentally on a single-phase grid-connected PV system.","1941-0107","","10.1109/TPEL.2019.2902880","Reliable Power Electronic-Based Power System (REPEPS); Department of Energy Technology; Aalborg Universitet; Villum Investigator Program; Villum Foundation; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8658164","Interharmonics;inverters;maximum power point tracking (MPPT);photovoltaic (PV) systems;power quality","Maximum power point trackers;Inverters;Phase locked loops;Perturbation methods;Oscillators;Frequency modulation;Voltage control","","104","","13","IEEE","3 Mar 2019","","","IEEE","IEEE Journals"
"System of Systems Model for Planning Electric Vehicle Charging Infrastructure in Intercity Transportation Networks Under Emission Consideration","C. Lei; L. Lu; Y. Ouyang","Department of Civil and Environmental Engineering, University of Illinois at Urbana–Champaign, Urbana–Champaign, IL, USA; Alibaba Inc., Hangzhou, China; Department of Civil and Environmental Engineering, University of Illinois at Urbana–Champaign, Urbana, IL, USA","IEEE Transactions on Intelligent Transportation Systems","11 Jul 2022","2022","23","7","8103","8113","Rapid development of electric vehicles holds the promise to significantly mitigate greenhouse gas emissions. However, the lack of pervasive en-route charging infrastructure on regional highway networks hinders the use of electric vehicles for long-distance intercity trips. Traditionally, transportation and power systems are often studied separately, each by itself as a complex system. This paper proposes a system of systems modeling framework for planning charging infrastructure deployment in intercity transportation networks while considering users’ travel behavior and coupling relationships between transportation and power systems. The aim is at facilitating long-distance electric vehicle travels and providing an effective and comprehensive tool to evaluate the total emissions from both the transportation and power sectors. We look at a somewhat “forward-looking” problem in which the charging loads of widely-adopted electric vehicles induce interdependence between the power and the transportation sectors. A general equilibrium modeling framework is developed to capture the interdependencies among charging infrastructure design, users’ travel behaviors, and power sector operations. An iterative solution approach is proposed to solve the overall equilibrium between the transportation and power sectors, and a heuristic algorithm is developed to solve the bi-level subproblem for the charging infrastructure deployment. Numerical experiments based on a semi-realistic case study are performed to demonstrate the applicability of the proposed modeling and solution approach.","1558-0016","","10.1109/TITS.2021.3076008","Institute for Sustainability, Energy, and Environment (iSEE) at the University of Illinois; National Science Foundation(grant numbers:CMMI-1662825); National Natural Science Foundation of China(grant numbers:72001136); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9430758","Electric vehicle;charging infrastructure;emission mitigation;electricity pricing","Transportation;Planning;Power systems;Electric vehicle charging;Mathematical model;Charging stations;Batteries","","11","","30","CCBY","13 May 2021","","","IEEE","IEEE Journals"
"Climate Change Mitigation, Adaptation, and Resilience: Challenges and Opportunities for the Control Systems Community","P. P. Khargonekar; T. Samad; S. Amin; A. Chakrabortty; F. Dabbene; A. Das; M. Fujita; M. Garcia-Sanz; D. F. Gayme; M. Ilić; I. Mareels; K. L. Moore; L. Y. Pao; A. Rajhans; J. Stoustrup; J. Zafar; M. Bauer","University of California, Irvine, Irvine, CA, USA; Technological Leadership Institute (TLI), University of Minnesota, Minneapolis, MN, USA; Department of Civil and Environmental Engineering, Massachusetts Institute of Technology, Cambridge, MA, USA; North Carolina State University, Raleigh, NC, USA; National Research Council of Italy Institute of Electronics and Information and Telecommunications Engineering, Milan, Torino, Italy; Eindhoven University of Technology, Eindhoven, MB, The Netherlands; University of Tokyo, Tokyo, Japan; Case Western Reserve University, Cleveland, OH, USA; Johns Hopkins University (JHU), Baltimore, MD, USA; Massachusetts Institute of Technology, Cambridge, MA, USA; Federation University, Australia; Colorado School of Mines (Mines), Golden, CO, USA; Aerospace Engineering Sciences Department, University of Colorado (CU) Boulder, Boulder, CO, USA; MathWorks, USA; Department of Electronic Systems, Aalborg University, Denmark; Enbridge Inc., Canada; Process Engineering Department, Hamburg University of Applied Sciences, Hamburg, Germany","IEEE Control Systems Magazine","12 Jun 2024","2024","44","3","33","51","Climate change poses an existential threat to humanity. It is now indisputable that the primary cause of this threat is human activity resulting in high greenhouse gas (GHG) emissions, which began during the Industrial Revolution and have continued to rapidly accelerate. The first warnings of impending and irreversible climate change were sounded decades ago, when governmental and intergovernmental policy makers had sufficient time to enact the changes needed to avoid the dire situation we find ourselves in today.","1941-000X","","10.1109/MCS.2024.3382377","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10555206","","Climate change;Carbon emissions;Human factors;Greenhouse gases;Government policies;Control systems;Meteorology;Renewable energy sources;Optimization methods;Control systems;Resilience;Sustainable development;Market opportunities;US Department of Energy;Wind power generation","","","","81","IEEE","12 Jun 2024","","","IEEE","IEEE Magazines"
"Utilization of Energy Storage and Hydrogen in Power and Energy Systems: Viewpoints from Five Aspects","Y. Song; M. Shahidehpour; S. Rahman; N. Brandon; K. Strunz; J. Lin; Y. Zhao","State Key Laboratory of Internet of Things for Smart City, University of Macau, Macau, China; Galvin Center for Electricity Innovation, Illinois Institute of Technology, Chicago, IL, USA; Department of Advanced Research Institute, Virginia Polytechnic Institute and State University, Arlington, VA, USA; Department of Earth Science and Engineering, Imperial College London, London, U.K.; Department of Sustainable Electric Networks and Sources of Energy, Technische Universitt Berlin, Berlin, Germany; Department of Electrical Engineering, State Key Laboratory of Control and Simulation of Power Systems and Generation Equipment, Tsinghua University, Beijing, China; Department of Electrical Engineering, State Key Laboratory of Control and Simulation of Power Systems and Generation Equipment, Tsinghua University, Beijing, China","CSEE Journal of Power and Energy Systems","10 Feb 2023","2023","9","1","1","7","Decarbonizing power systems is crucial to mitigating climate change impacts and achieving carbon neutrality. Increasing renewable energy supply can reduce greenhouse gas emissions and accelerate the decarbonization process. However, renewable energy sources (RESs) such as wind and solar power are characterized by intermittency and often non-dispatchability, significantly challenging their high-level integration into power systems. Energy storage is acknowledged as a vital indispensable solution for mitigating the intermittency of renewables such as wind and solar power and boosting the penetrations of renewables. In the CSEE JPES Forum, five well-known experts were invited to give keynote speeches, and the participating experts and scholars had comprehensive exchanges and discussions on energy storage technologies. Specifically, the views on the design, control, performance, and applications of new energy storage technologies, such as the fuel cell vehicle, water electrolysis, and flow battery, in the coordination and operation of power and energy systems were analyzed. The experts also provided experience that could be used to develop energy storage for constructing and decarbonizing new power systems.","2096-0042","","10.17775/CSEEJPES.2022.08320","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10026205","Electrolysis;electric vehicle;energy storage;flow battery;fuel cell electric vehicle;hydrogen energy","Climate change;Electrolysis;Energy storage;Electric vehicles;Fuel cells;Low carbon economy","","2","","22","","25 Jan 2023","","","CSEE","CSEE Journals"
