"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Effective Digital Pre-Distortion Loop for Front Hauls based on short-λ-VCSELs over pre-existent G-652 Infrastructures","J. Nanni; L. Baschieri; M. U. Hadi; J. -L. Polleux; G. Tartarini","DEI-University of Bologna, Bologna, Italy; DEI-University of Bologna, Bologna, Italy; ES-Aalborg University, Aalborg, Denmark; ESYCOM Lab., ESIEE Paris, Université Gustave-Eiffel, Noisy-le-Grand, France; DEI-University of Bologna, Bologna, Italy","2021 International Topical Meeting on Microwave Photonics (MWP)","14 Dec 2021","2021","","","1","4","Radio over Fiber systems based on 850nm Vertical Cavity Surface Emitting Lasers constitute an attractive solution to realize cost-and-consumption-efficient 4G/5G Front Hauls while reusing the existing in-building G.652 fiber infrastructures. In view of such application, the mitigation of the nonlinearities of these systems through an effective local predistortion loop is demonstrated for a transmission distance of 2Km.","","978-1-6654-2610-7","10.1109/MWP53341.2021.9639378","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9639378","Radio over Fiber;VCSELs;Digital Predistortion;Mobile Front Haul","Predistortion;Vertical cavity surface emitting lasers;Microwave photonics;Fiber lasers","","2","","10","IEEE","14 Dec 2021","","","IEEE","IEEE Conferences"
"Aerial Clutter Suppression in a Wind Profiler Radar With Antenna Subarrays","M. K. Yamamoto; S. Kawamura; K. Imai; H. Yamaguchi; K. Saito; K. Nishimura","National Institute of Information and Communications Technology, Koganei, Japan; National Institute of Information and Communications Technology, Koganei, Japan; Sumitomo Densetsu Company Ltd., Minato, Japan; Sumitomo Densetsu Company Ltd., Minato, Japan; Sumitomo Densetsu Company Ltd., Minato, Japan; Research Organization of Information and Systems, Minato, Japan","IEEE Transactions on Geoscience and Remote Sensing","18 Feb 2022","2022","60","","1","14","Undesired echo from a flying object (aerial clutter) significantly contaminates the received signal of a wind profiler radar (WPR) because it has high intensity and spreads over a wide Doppler velocity range. In this study, results of aerial clutter mitigation obtained by applying adaptive clutter suppression (ACS) to a 1.3-GHz WPR are shown. The 1.3-GHz WPR used in this study has 13 antenna subarrays that compose the main antenna (MSAs). Five-element Yagi–Uda antennas were also used as antenna subarrays for detecting clutters from low elevation angles (CSAs). The CSAs were used only in reception and installed so that they covered most of the horizontal directions and the horizontal and vertical polarizations. The directionally constrained minimization of power (DCMP) method was used as the adaptive signal processing to mitigate clutter. By the DCMP method, the weighted sum of the signals collected by 13 MSAs and 11 CSAs was computed so that the power of output signals was minimized under the constraint of constant gain in the antenna beam direction. Results of a case study for an aerial clutter from a low elevation angle at 17:04:37 on October 1, 2020, showed that an overlap of the aerial clutter over a desired echo (i.e., clear-air echo) was solved by decreasing the aerial clutter whose peak intensity was ~24 dB greater than that of the clear-air echo. In a case study at 09:30:27 on September 18, 2020, the effects of the DCMP method on the processed results were discussed.","1558-0644","","10.1109/TGRS.2021.3127208","“Research and Development for Practical Use of Next-Generation Wind Profiler Radar” of the Commissioned Research of the National Institute of Information and Communications Technology (NICT); ROIS-DS-JOINT of the Joint Support-Center for Data Science Research, the Research Organization of Information and Systems (ROIS-DS)(grant numbers:012RP2019); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9611220","Adaptive array antenna;clutter;meteorology;radar wind profiler;wind measurement;wind profiler radar (WPR)","Clutter;Antennas;Radar antennas;Radar clutter;Directive antennas;Time series analysis;Meteorological radar","","","","26","CCBY","10 Nov 2021","","","IEEE","IEEE Journals"
"Harmonic distortion prediction method for a meshed transmission grid with distributed harmonic emission sources - Eastern Danish transmission grid case study","V. Akhmatov; M. Sørensen; T. Jakobsen; C. L. Skovgaard; B. C. Gellert; B. S. Bukh","Energinet, Transmission System Operator of Denmark, Fredericia, Denmark; Energinet, Transmission System Operator of Denmark, Fredericia, Denmark; Energinet, Transmission System Operator of Denmark, Fredericia, Denmark; Energinet, Transmission System Operator of Denmark, Fredericia, Denmark; Energinet, Transmission System Operator of Denmark, Fredericia, Denmark; Energinet, Transmission System Operator of Denmark, Fredericia, Denmark","21st Wind & Solar Integration Workshop (WIW 2022)","5 May 2023","2022","2022","","188","205","Tremendous, fast green transition in Denmark initiates large-scale grid-integration of renewable energy sources, electrification of energy consumption, establishment of PtX and Energy Islands set goals for the transmission grid development, such as establishment of new connections, and grid reconstruction such as extensive substitution of overhead lines (OHL) with underground cables (UGC). The share of UGC in the Danish transmission grid is increasing. Presence of UGC has resulted in that resonances of the harmonic impedance characteristics of the transmission grid are brought within the harmonic order range coinciding with the harmonic distortion and causing systemwide increase of the harmonic voltage distortion in the 400 kV meshed transmission grid. Transformation of the 400 kV transmission grid arises needs of predicting the harmonic voltage distortion using simulation models to secure an adequate power quality and support investment decisions and harmonic mitigation for the grid stage which is not yet established and differs from the present grid. This paper presents a method of direct simulation of the harmonic voltage distortion, which is developed and applied by Energinet, Transmission System Operator of Denmark, using Eastern Danish 400 kV transmission grid as a case study. The main advantage of direct simulation is possibility to predict whether, where in the transmission grid, and for which harmonic orders, the not yet commissioned connections may cause violation of the IEC planning levels and which mitigation is necessary for bringing the harmonic distortion down below the planning levels with a given margin. Further, this paper briefly presents directions for the harmonic assessment in Denmark as part of an industrial PhD project by Energinet and Aalborg University. This joint work shall result in a guideline for prediction of the harmonic distortion in a meshed grid such as where and how an analytical approach can replace observational studies with many numerical simulations.","","978-1-83953-833-9","10.1049/icp.2022.2754","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10117472","","","","","","","","5 May 2023","","","IET","IET Conferences"
"Optical Multi-Tap RF Canceller for In-Band Full-Duplex Wireless Communication Systems","Y. Xing; S. Li; X. Chen; X. Xue; X. Zheng","Tsinghua National Laboratory for Information Science and Technology, Department of Electronic Engineering, Tsinghua University, Beijing, China; Tsinghua National Laboratory for Information Science and Technology, Department of Electronic Engineering, Tsinghua University, Beijing, China; Tsinghua National Laboratory for Information Science and Technology, Department of Electronic Engineering, Tsinghua University, Beijing, China; Tsinghua National Laboratory for Information Science and Technology, Department of Electronic Engineering, Tsinghua University, Beijing, China; Tsinghua National Laboratory for Information Science and Technology, Department of Electronic Engineering, Tsinghua University, Beijing, China","IEEE Photonics Journal","29 Sep 2022","2022","14","5","1","7","In-band full-duplex (IBFD) technology has become important for future wireless communications, due to its ability of increasing the radio-frequency (RF) spectrum efficiency. However, the benefits can only be realized if the self-interference (SI) is sufficiently suppressed. RF cancellation is important for IBFD systems due to its ability of SI mitigation. But it becomes more difficult for RF cancellation while the frequency and bandwidth increase. In real scenarios, the response of the multi-path SI channel is not frequency-flat, which also limits the cancellation performance. To solve these problems, we present a photonic-enabled multi-tap RF canceller in this paper. The proposed RF canceller has the ability of cancelling multi-path SI. The tap coefficients are precisely adjusted by optical spectrum processing. A prototype system with 8 taps is demonstrated in this paper. The measured results show 25 dB average cancellation depth over 1 GHz cancellation bandwidth under over-the-air conditions. To verify the signal of interest (SOI) recovery capability of the novel RF canceller, an IBFD wireless communication experiment based on 16-quadrature amplitude modulation (16-QAM) was demonstrated, the SOI was successfully recovered.","1943-0655","","10.1109/JPHOT.2022.3207787","National Key Research and Development Program of China(grant numbers:2019YFB2203301); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9895328","Self-interference;RF cancellation;microwave photonics;in-band full-duplex","Radio frequency;Optical receivers;Optical filters;Optical modulation;Optical sensors;Fiber optics;Stimulated emission","","1","","33","CCBY","19 Sep 2022","","","IEEE","IEEE Journals"
"A Novel Platform Design for Aircraft Noise Impact Assessment","C. Yang; Z. A. Marshall; J. H. Mott","School of Aviation and Transportation Technology, Purdue University, West Lafayette, USA; School of Aeronautics and Astronautics, Purdue University, West Lafayette, USA; School of Aviation and Transportation Technology, Purdue University, West Lafayette, USA","2021 Systems and Information Engineering Design Symposium (SIEDS)","16 Jul 2021","2021","","","1","6","Mitigation of aircraft noise pollution is a core goal of managing environmental interactions and inherently aligns with the aim of reducing aviation emissions. As noise pollution adversely affects the operation and expansion of airports by restricting land zoning and flight patterns, developing precise noise generation and propagation models is imperative. Efforts to minimize the impact of aircraft noise are influenced by the accurate mapping of the geometric distribution of that noise. The Federal Aviation Administration (FAA) utilizes the Aviation Environmental Design Tool (AEDT) to model aircraft noise, emissions, and air quality consequences for regulatory compliance and system planning. Aircraft operations and fleet mix data are required when users execute AEDT to compute the noise exposure level. However, such data are difficult to obtain from non-towered airports that lack full-time air traffic facilities and personnel. Several airport operations estimation approaches developed by researchers have shown limitations in accuracy and cost-efficiency of deployment when tested, limiting their usefulness with regards to noise modeling. Meanwhile, tracking aircraft through onboard transponder data was validated as a cost-effective approach to estimate aircraft operations at non-towered airports.The authors designed a platform consisting of three modules. Flight operations and aircraft performance parameters can be estimated in the first module by deploying inexpensive hardware to collect aircraft transponder signals. The second module estimates aircraft noise levels by integrating information sources with the noise vs. power vs. distance (NPD) data from the EUROCONTROL Aircraft Noise and Performance (ANP) database. The third module visualizes airport noise impact based on a Geographic Information System (GIS) platform. Additionally, a risk assessment and a sustainability analysis are presented in this paper.","","978-1-6654-1250-6","10.1109/SIEDS52267.2021.9483734","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9483734","aviation;noise assessment;ADS-B","Databases;Atmospheric modeling;FAA;Tools;Airports;Air traffic control;Transponders","","3","","35","IEEE","16 Jul 2021","","","IEEE","IEEE Conferences"
"Review on Materials and Methods for Supercapacitors","H. Yaquin; D. G. Raam Dheep","School of Electronics and Electrical Engineering, Lovely Professional University, Jalandar, India; School of Electronics and Electrical Engineering, Lovely Professional University, Jalandar, India","2020 3rd International Conference on Intelligent Sustainable Systems (ICISS)","18 Jan 2021","2020","","","1559","1565","The recent developments in the field of energy storage made a significant impact on in transportation, industry and domestic applications. This review aims to develop comparative understanding on high energy density storage system called supercapacitor for various materials and methods explored recently. The different parameters addressed in this review are performance variables of supercapacitor and different material-method framework explored recently. Greenhouse gas emission mitigation, waste minimization and green technologies are need of hour for the planet blue. Conclusively environment protection is essential now for sustainability of life. This review focuses on how effectively environmental wastes have been used to develop green energy storage device for renewable applications.","","978-1-7281-7089-3","10.1109/ICISS49785.2020.9315859","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9315859","Energy storage;Supercapacitor;Organic waste;Carbonaceous materials;Green technology","Supercapacitors;Carbon;Electrodes;Capacitance;Electrolytes;Capacitors;Batteries","","","","34","IEEE","18 Jan 2021","","","IEEE","IEEE Conferences"
"SDR-Based Dual Polarized L-Band Microwave Radiometer Operating From Small UAS Platforms","M. M. Farhad; A. M. Alam; S. Biswas; M. A. S. Rafi; A. C. Gurbuz; M. Kurum","Department of Electrical and Computer Engineering, and Information Processing and Sensing Lab, Mississippi State University, Mississippi State, MS, USA; Department of Electrical and Computer Engineering, and Information Processing and Sensing Lab, Mississippi State University, Mississippi State, MS, USA; Department of Electrical and Computer Engineering, and Information Processing and Sensing Lab, Mississippi State University, Mississippi State, MS, USA; Department of Electrical and Computer Engineering, and Information Processing and Sensing Lab, Mississippi State University, Mississippi State, MS, USA; Department of Electrical and Computer Engineering, and Information Processing and Sensing Lab, Mississippi State University, Mississippi State, MS, USA; School of Electrical and Computer Engineering, the University of Georgia, Athens, GA, USA","IEEE Journal of Selected Topics in Applied Earth Observations and Remote Sensing","16 May 2024","2024","17","","9389","9402","Passive microwave remote sensing is a vital tool for acquiring valuable information regarding the Earth's surface, with significant applications in agriculture, water management, forestry, and various environmental disciplines. Precision agricultural (PA) practices necessitate the availability of field-scale, high-resolution remote sensing data products. This study focuses on the design and development of a cost-effective, portable L-band microwave radiometer capable of operating from an unmanned aircraft system platform to measure high-resolution surface brightness temperature ($T_{B}$). This radiometer consists of a dual-polarized (Horizontal polarized, H-pol and Vertical polarized, V-pol) antenna and a software-defined radio-based receiver system with a 30 MHz sampling rate. The post-processing methodology encompasses the conversion of raw in-phase and quadratic (I&Q) surface emissions to radiation $T_{B}$ through internal and external calibrations. Radiometric measurements were conducted over an experimental site covering both bare soil within an agricultural field and a large water body. The results yielded a high-resolution $T_{B}$ map that effectively delineated the boundaries between land and water, and identified land surface features. The radiometric temperature measurements of the sky and blackbody demonstrated a standard deviation of 0.95 K for H-pol and 0.57 K for V-pol in the case of the sky and 0.39 K for both H-pol and V-pol in the case of the blackbody observations. The utilization of I&Q samples acquired via the radiometer digital back-end facilitates the generation of different time–frequency (TF) analyses through short-time Fourier transform and power spectral density (PSD). The transformation of radiometer samples into TF representations aids in the identification and mitigation of radio frequency interference originating from the instrument itself and external sources.","2151-1535","","10.1109/JSTARS.2024.3394054","National Science Foundation(grant numbers:2030291); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10508892","Brightness temperature;L-band;microwave;precision agriculture (PA);radiometer;soil moisture (SM);unmanned aircraft system (UAS)","Microwave radiometry;L-band;Microwave measurement;Radio frequency;Ocean temperature;Microwave theory and techniques;Sea surface","","","","55","CCBY","26 Apr 2024","","","IEEE","IEEE Journals"
"Zero-fuel open ocean-going tugs, and applications for the large scale collection of ocean plastics","D. Golden; J. Fitzimons; T. Doyle; D. Hayes","Dublin Offshore Consultants, Dublin, Ireland; Jospa Ltd, Cork, Ireland; Dublin Offshore Consultants, Dublin, Ireland; Dublin Offshore Consultants, Dublin, Ireland","OCEANS 2019 MTS/IEEE SEATTLE","20 Jan 2020","2019","","","1","5","This paper presents analysis of an innovative new zero fuel propulsion technology developed for open ocean transportation, and discusses near term applications in the mitigation of ocean plastic pollution. The Wave Tug is an innovation in propulsion technology evolved from decades of research and testing in ocean powered systems, and delivers commercially useful towing forces through harnessing the energy dense orbital motion of open ocean wave streams. The Wave Tug requires zero-fuel inputs, has zero carbon emissions and delivers towing forces comparable with existing ocean-going tugs. The development of the Wave Tug technology is here discussed with its first application in the collection of ocean plastics, and in combination with a proposed ocean waste concentration technology. The problem of ocean plastic waste is well understood, and the need to remove in the near-term the plastics currently in the oceans to avoid further food-chain and environmental contamination is critical. The key requirements of a realistic technology to remove plastics from the open ocean are identified as; (1) The ability to reliably track specified navigation routes identified through live weather and shipping data and the identification of high densities of plastics; (2) To continuously sweep large areas of ocean with minimal intervention and no crew requirements; (3) To securely store collected waste; (4) To concentrate the waste collected; (5) Minimise negative impacts on marine ecology. An array of ten harvesting devices is calculated to be capable of sweeping the area of the North Pacific Garbage Patch in less than ten years, and to provide an economically and technical viable solution to the existing environmental crisis. The paper discusses the development timeline of the Wave Tug and Waste Concentration technology, and the key steps in achieving open ocean deployment of an effective and reliable plastic harvesting device. The research and development to date is discussed, and opportunities for optimisation identified.","0197-7385","978-0-578-57618-3","10.23919/OCEANS40490.2019.8962741","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8962741","ocean plastic;wave energy;tug;cleanup","","","1","","3","","20 Jan 2020","","","IEEE","IEEE Conferences"
"A MULTI-AGENT MICROGRID ENERGY MANAGEMENT SOLUTION FOR AIR TRANSPORT ELECTRIFICATION","Z. Guo; X. Zhang; R. Zhang","Department of Electronic and Electrical Engineering, Brunel University London, Uxbridge, United Kingdom; Department of Electronic and Electrical Engineering, Brunel University London, Uxbridge, United Kingdom; Electricity National Control Centre, National Grid ESO, Wokingham, United Kingdom","The 10th Renewable Power Generation Conference (RPG 2021)","17 Dec 2021","2021","2021","","318","324","To achieve net-zero emissions in air transport industry with defined CO2 mitigation objectives in “Flightpath 2050”, electrically powered aircraft as part of electrified aviation become attractive technologies. In recent years, many electric aircraft prototypes for short-haul commuting air transport have been designed. Most of them are supposed to be deployed in the real airports by 2030 - 2035. However, the ground power systems and associated electric aircraft charging operation are also essential for realising electrified aviation. Moreover, various renewable generation technologies in terms of PVs and micro wind turbines, electric vehicles and energy storage systems are expected to be integrated into the airport to form a decarbonised microgrid energy system. Therefore, there is a challenge of designing airport microgrids associated with energy scheduling algorithms for electric aircraft charging as well as airport decarbonisation. To overcome this challenge, this paper proposes a multi-agent real-time microgrid energy scheduling solution for electrified air transport. The coordination algorithm between the electric aircraft charging system and the electric vehicles charging in the airport parking lot is developed to enhance the resilience and operational flexibility of the airport microgrid. The stochastic behaviours of the airport passengers and renewable power generation are integrated into the airport microgrid energy management solution. The study shows that the airport microgrid can achieve the resilience through the proposed energy management solution.","","978-1-83953-606-9","10.1049/icp.2021.2351","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9654105","","","","2","","","","17 Dec 2021","","","IET","IET Conferences"
"Real-Time Energy Management for Plug-in Hybrid Electric Vehicles via Incorporating Double-Delay Q-Learning and Model Prediction Control","S. Shen; S. Gao; Y. Liu; Y. Zhang; J. Shen; Z. Chen; Z. Lei","Faculty of Transportation Engineering, Kunming University of Science and Technology, Kunming, China; Faculty of Transportation Engineering, Kunming University of Science and Technology, Kunming, China; State Key Laboratory of Mechanical Transmissions, College of Mechanical and Vehicle Engineering, Chongqing University, Chongqing, China; Department of Aeronautical and Automotive Engineering, Loughborough University, Loughborough, U.K.; Faculty of Transportation Engineering, Kunming University of Science and Technology, Kunming, China; Faculty of Transportation Engineering, Kunming University of Science and Technology, Kunming, China; School of Mechanical and Power Engineering, Chongqing University of Science and Technology, Chongqing, China","IEEE Access","21 Dec 2022","2022","10","","131076","131089","Plug-in hybrid electric vehicles (PHEVs) have been validated as a preferable solution to transportation due to its great advantages in fuel economy promotion, harmful emission reduction and mileage anxiety mitigation. While, designing an effective energy management strategy to allocate the power between battery and engine is critical to improve the performance of powertrain in PHEVs. To this end, a real-time energy management strategy is proposed via incorporating double-delay Q-Learning and model predictive control (MPC). First, the energy management for PHEV is transformed into a nonlinear optimal control problem, and the vehicle speed predictor based on convolutional neural network is proposed to forecast vehicle speed in MPC. Then, based on the predicted vehicle speed, the double-delay Q-Learning algorithm is implemented to solve the receding horizon optimal problem in the MPC module. The simulation is conducted to verify the performance of the proposed strategy, and the results showcase that incorporating the double-delay Q-Learning into MPC can effectively improve the adaptability of energy management to dynamic environment, and meanwhile achieve a similar fuel consumption of the offline stochastic dynamic programming-based strategy. In addition, the single-step computation time of the proposed strategy is less than 23 milliseconds, highlighting its significant potential in online implementation.","2169-3536","","10.1109/ACCESS.2022.3229468","Yunnan Fundamental Research Projects(grant numbers:202101BE070001-058); National Natural Science Foundation of China(grant numbers:52002046); Science and Technology Research Program of Chongqing Municipal Education Commission(grant numbers:KJQN201901539); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9987509","Model predictive control;double delayed Q-learning;energy management strategy (EMS);convolutional neural network;velocity prediction","Energy management;Q-learning;Optimization;Hybrid electric vehicles;Heuristic algorithms;Optimal control;Mechanical power transmission","","2","","35","CCBYNCND","15 Dec 2022","","","IEEE","IEEE Journals"
"Analysis and Cancellation of Common-Mode Voltage in the Buck Converter","J. C. Helton; A. N. Lemmon; A. D. Brovont","Department of Electrical and Computer Engineering, The University of Alabama, Tuscaloosa, AL, USA; Department of Electrical and Computer Engineering, The University of Alabama, Tuscaloosa, AL, USA; P. C. Krause and Associates, West Lafayette, IN, USA","2023 IEEE Electric Ship Technologies Symposium (ESTS)","25 Aug 2023","2023","","","505","511","Recent developments in semiconductor technology have led to converter implementations with increased efficiency and power-density. These same developments have also led to increased edge rates that are in part responsible for elevated conducted emissions signatures within such systems. This has recently led to increased treatment for the modeling and mitigation of conducted emissions, with a focus on suppressing common-mode (CM) noise. This paper leverages a generalized decomposition technique to resolve the common-mode equivalent model (CEM) for the buck converter to highlight the elements of most importance to the CM behavior. The developed CEM is then used to identify a targeted cancellation configuration that is predicted to minimize the conducted emissions profile for the buck converter. A custom evaluation platform configured in a conducted emissions setup is leveraged to provide a comparison between a canonical buck converter and the targeted configuration. Significant reduction in the conducted emissions profile is observed across the full frequency regime of interest.","2768-3508","978-1-6654-6515-1","10.1109/ESTS56571.2023.10220497","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10220497","Baseplate capacitance (BPC);conducted electromagnetic interference (EMI);common-mode modeling","Analytical models;Buck converters;Electromagnetic interference;Voltage;Behavioral sciences;Topology;Integrated circuit modeling","","","","22","IEEE","25 Aug 2023","","","IEEE","IEEE Conferences"
"RaFID: A Lightweight Approach to Radio Frequency Interference Detection in Time Domain using LSTM and Statistical Analysis","L. A. Smith; V. Kumar Tanwar; M. Zawodniok; S. Madria","Department of Computer Science, Missouri University of Science and Technology, Rolla, USA; Department of Computer Science, Missouri University of Science and Technology, Rolla, USA; Department of Electrical and Comuter Engineering, Missouri University of Science and Technology, Rolla, USA; Department of Computer Science, Missouri University of Science and Technology, Rolla, USA","2023 24th IEEE International Conference on Mobile Data Management (MDM)","22 Aug 2023","2023","","","209","214","Recently, the utilization of Radio Frequency (RF) devices has increased exponentially over numerous vertical platforms. This rise has led to an abundance of Radio Frequency Interference (RFI) continues to plague RF systems today. The continued crowding of the RF spectrum makes RFI efficient and lightweight mitigation critical. Detecting and localizing the interfering signals is the foremost step for mitigating RFI concerns. Addressing these challenges, we propose a novel and lightweight approach, namely RaFID, to detect and locate the RFI by incorporating deep neural networks (DNNs) and statistical analysis via batch-wise mean aggregation and standard deviation (SD) calculations. RaFID investigates the generation of an expected signal using DNNs within the time domain. We performed the statistical analysis to compare our generated expected signal with the received signal to detect the existence of interference and determine interference frequency. Experimental results show that signal estimation is accurate, with a mean squared error of 0.012 and an average run-time of 0.5 seconds.","2375-0324","979-8-3503-4101-0","10.1109/MDM58254.2023.00043","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10214903","Radio Frequency Interference;Deep Learning;LSTM;Time Domain","Radio frequency;Deep learning;Analytical models;Statistical analysis;Interference;Data models;Time-domain analysis","","","","16","IEEE","22 Aug 2023","","","IEEE","IEEE Conferences"
"Mixed-Numerology Signals Transmission and Interference Cancellation for Radio Access Network Slicing","B. Yang; L. Zhang; O. Onireti; P. Xiao; M. A. Imran; R. Tafazolli","James Watt School of Engineering, University of Glasgow, Glasgow, U.K.; James Watt School of Engineering, University of Glasgow, Glasgow, U.K.; James Watt School of Engineering, University of Glasgow, Glasgow, U.K.; 5G Innovation Centre (5GIC), University of Surrey, Guildford, U.K.; James Watt School of Engineering, University of Glasgow, Glasgow, U.K.; 5G Innovation Centre (5GIC), University of Surrey, Guildford, U.K.","IEEE Transactions on Wireless Communications","11 Aug 2020","2020","19","8","5132","5147","A clear understanding of mixed-numerology signals multiplexing and isolation in the physical layer is of importance to enable spectrum efficient radio access network (RAN) slicing, where the available access resource is divided into slices to cater to services/users with optimal individual design. In this paper, a RAN slicing framework is proposed and systematically analyzed from the physical layer perspective. According to the baseband and radio frequency (RF) configurations imparities among slices, we categorize four scenarios and elaborate on the numerology relationships of slices configurations. By considering the most generic scenario, system models are established for both uplink and downlink transmissions. Besides, a low out of band emission (OoBE) waveform is implemented in the system for the sake of signal isolation and inter-service/slice-band-interference (ISBI) mitigation. We propose two theorems as the basis of algorithms design in the established system, which generalize the original circular convolution property of discrete Fourier transform (DFT). Moreover, ISBI cancellation algorithms are proposed based on a collaboration detection scheme, where joint slices signal models are implemented. The framework proposed in the paper establishes a foundation to underpin extremely diverse use cases in 5G that implement on a common infrastructure.","1558-2248","","10.1109/TWC.2020.2989399","U.K. Engineering and Physical Sciences Research Council (EPSRC)(grant numbers:EP/S02476X/1); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9080528","Radio access network slicing (RAN slicing);generalized circular convolution property;inter-service/slice-band-interference (ISBI);multi-service;multi/mixed-numerology","Physical layer;Radio frequency;Discrete Fourier transforms;Frequency division multiplexing;Uplink;Downlink;5G mobile communication","","20","","33","CCBY","28 Apr 2020","","","IEEE","IEEE Journals"
"Low-Loss and Wideband Acoustic Delay Lines","T. Manzaneque; R. Lu; Y. Yang; S. Gong","Department of Precision and Microsystems Engineering, Delft University of Technology, Delft, The Netherlands; Department of Electrical and Computing Engineering, University of Illinois at Urbana–Champaign, Urbana, IL, USA; Department of Electrical and Computing Engineering, University of Illinois at Urbana–Champaign, Urbana, IL, USA; Department of Electrical and Computing Engineering, University of Illinois at Urbana–Champaign, Urbana, IL, USA","IEEE Transactions on Microwave Theory and Techniques","3 Apr 2019","2019","67","4","1379","1391","This paper demonstrates low-loss acoustic delay lines (ADLs) based on shear-horizontal waves in thin-film LiNbO3 for the first time. Due to its high electromechanical coupling, the shear-horizontal mode is suited for producing devices with large bandwidths. Here, we show that shear-horizontal waves in LiNbO3 thin films are also excellent for implementing low-loss ADLs based on unidirectional transducers. The high acoustic reflections and large transducer unidirectionality induced by the mechanical loading of the electrodes on a LiNbO3 thin film provide a great tradeoff between delay line insertion loss and bandwidth. The directionality for two different types of unidirectional transducers has been characterized. Delay lines with variations in the key design parameters have been designed, fabricated, and measured. One of our fabricated devices has shown a group delay of 75 ns with an IL below 2 dB over a 3-dB bandwidth of 16 MHz centered at 160 MHz (fractional bandwidth = 10%). The measured insertion loss for other devices with longer delays and different numbers of transducer cells are analyzed, and the loss contributing factors and their possible mitigation are discussed.","1557-9670","","10.1109/TMTT.2019.2900246","Defense Advanced Research Projects Agency; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8671488","Acoustic devices;delay lines;lithium niobate (LiNbO3);microelectromechanical systems;piezoelectric transducers;transversal filters","Transducers;Acoustics;Electrodes;Delay lines;Delays;Bandwidth;Radio frequency","","40","","48","IEEE","19 Mar 2019","","","IEEE","IEEE Journals"
"Radio Regulation Compliance of NGSO Constellations' Interference towards GSO Ground Stations","M. Jalali; F. G. Ortiz-Gomez; E. Lagunas; S. Kisseleff; L. Emiliani; S. Chatzinotas","Interdisciplinary Centre for Security Reliability and Trust (SnT), University of Luxembourg, Luxembourg; Interdisciplinary Centre for Security Reliability and Trust (SnT), University of Luxembourg, Luxembourg; Interdisciplinary Centre for Security Reliability and Trust (SnT), University of Luxembourg, Luxembourg; Interdisciplinary Centre for Security Reliability and Trust (SnT), University of Luxembourg, Luxembourg; SES, Betzdorf, Luxembourg; Interdisciplinary Centre for Security Reliability and Trust (SnT), University of Luxembourg, Luxembourg","2022 IEEE 33rd Annual International Symposium on Personal, Indoor and Mobile Radio Communications (PIMRC)","20 Dec 2022","2022","","","1425","1430","The commercial low earth orbiting (LEO) satellite constellations have shown unprecedented growth. Accordingly, the risk of generating harmful interference to the geostationary orbit (GSO) satellite services increases with the number of satellites in such mega-constellations. As the GSO arc encompasses the primary and existing satellite assets providing essential fixed and broadcasting satellite services, the interference avoidance for this area is of the utmost importance. In particular, non-geostationary orbit (NGSO) operators should comply with the regulations set up both by their national regulators and by the International Telecommunications Union (ITU) to minimize the impact of emissions on existing GSO and non-GSO systems. In this paper, we first provide an overview of the most recent radio regulations that dictate the NGSO-GSO spectral co-existence. Next, we analyze the NGSO-GSO radio frequency interference for the downlink scenario, following the so-called time-simulation methodology introduced by ITU. The probability distribution of aggregated power flux-density for NGSO co-channel interference is evaluated and assessed, adopting different degrees of exclusion angle strategy for interference avoidance. We conclude the paper by discussing the resulting implications for the continuity of operation and service provision and we provide remarks for future work.","2166-9589","978-1-6654-8053-6","10.1109/PIMRC54779.2022.9977866","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9977866","NGSO constellation;Interference management;Regulations;Equivalent power flux-density;Exclusion angle","Satellite constellations;Regulators;Satellite broadcasting;Low earth orbit satellites;Regulation;Orbits;Probability distribution","","7","","18","IEEE","20 Dec 2022","","","IEEE","IEEE Conferences"
