"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Introduction of Grid Forming Converters in the European Grid Codes","K. -N. D. Malamaki; D. Tampakis; C. S. Demoulias","Dept. of Electrical and Computer Engineering, Aristotle University of Thessaloniki, Thessaloniki, Greece; Research, Technology & Development Dept., Independent Power Transmission Operator, Athens, Greece; Dept. of Electrical and Computer Engineering, Aristotle University of Thessaloniki, Thessaloniki, Greece","2023 58th International Universities Power Engineering Conference (UPEC)","1 Nov 2023","2023","","","1","6","The increased penetration of Converter-Interfaced Distributed Renewable Energy Sources (CI-DRES) and the simultaneous decommitment of fuel-driven Synchronous Generators (SGs) has revealed problems related to the robustness and stability of the electric grid, which in turn lead to displacement of SG support functions -e.g., inertia, fault-current contribution- and Ancillary Services (AS), e.g., reactive power and primary frequency regulation. The advanced controllability of Voltage Source Converters (VSCs) and the use of Energy Storage Systems can be exploited to boost the functionalities of CI-DRES beyond their current operation, i.e., uncontrolled power provision. Within the H2020 project EASY-RES such VSC has been developed. In this paper, suggestions for the modification of European grid codes are presented, so that such units are integrated in distribution networks (DNs) to provide existing and new AS and achieve 100% RES penetration. In this way, DNs can be transformed into active DNs with dynamic capabilities like dynamic Virtual Power Plants. Finally, suggestions are presented for: the introduction of new grid codes with respect to AS measurement and quantification; specifications on ICT systems within DNs; the development of a CI-DRES registry with all their steady-state and dynamic properties.","","979-8-3503-1683-4","10.1109/UPEC57427.2023.10294699","European Union(grant numbers:764090); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10294699","ancillary services;grid codes;grid forming converters;regulations","Renewable energy sources;Reactive power;Codes;Europe;Virtual power plants;Synchronous generators;Robustness","","","","29","IEEE","1 Nov 2023","","","IEEE","IEEE Conferences"
"Present and Future of the Chilean Electrical Grid","F. Díaz; M. Rivera; H. Chávez; P. Wheeler","Faculty of Engineering, University of Talca, Curicó, Chile; Faculty of Engineering, University of Talca, Curicó, Chile; Faculty of Engineering University of Santiago, Santiago, Chile; Dept. of Electrical and Electronic Engineering, University of Nottingham, Nottingham, England","2020 IEEE International Conference on Industrial Technology (ICIT)","16 Apr 2020","2020","","","630","635","The technological development of Chile has lead to a major energy demand. This paper presents a description of the current reality of the Chilean electricity sector and its future. The vision and its advancements in Chile are matter of observation to develop a clearer picture for maintaining and increasing the penetration of renewables towards global decarbonification and climate change mitigation.","2643-2978","978-1-7281-5754-2","10.1109/ICIT45562.2020.9067249","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9067249","Renewable Energy;Electrical system;Distributed Generation;Smart Grid;Chile","Climate change;Hydraulic systems;Integrated circuit interconnections;Renewable energy sources;Oils;Substations;Power generation","","","","19","IEEE","16 Apr 2020","","","IEEE","IEEE Conferences"
"A Rolling-Horizon Approach for Mitigation of Exhaust Emissions in Urban Traffic Networks","H. Liu; Z. Zhou; H. Liang","Key Laboratory of Smart Manufacturing in Energy Chemical Process Ministry of Education, East China University of Science and Technology, Shanghai, China; Key Laboratory of Smart Manufacturing in Energy Chemical Process, Ministry of Education, East China University of Science and Technology, Shanghai, China; Shanghai Key Laboratory of Power Station Automation Technology, School of Mechatronic Engineering and Automation, Shanghai University, Shanghai, China","2023 China Automation Congress (CAC)","19 Mar 2024","2023","","","2253","2258","With the continuous and rapid increase in the number of motor vehicles in our country, vehicle exhaust emission pollution is one of the important sources of air pollution, so the prevention and control of motor vehicle exhaust pollution is becoming more and more severe. Aiming at the problem of vehicle exhaust emissions in the urban transportation networks, this paper proposes a predictive control method based on the Macroscopic Fundamental Diagram, which can not only reduce vehicle exhaust emissions, but also alleviate the congestion of the transportation network. According to the historical traffic data of the road network, we obtain the macroscopic fundamental diagram of the sub-road networks through the polynomial fitting method, and then construct the traffic dynamics model between multi-sub road networks on this basis. Then, a mixed pollutant emission model is constructed by using the relationship between the pollutant emission rate and the state of the vehicles in the road network. With the objective function of minimizing pollutant emissions, we design a model-based road network optimization control method, and simulate three different traffic scenarios. The results show that the proposed predictive control method can effectively alleviate the congestion of the road network and reduce the pollutant emissions of vehicles.","2688-0938","979-8-3503-0375-9","10.1109/CAC59555.2023.10450401","National Natural Science Foundation of China(grant numbers:62373153); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10450401","macroscopic fundamental diagram;vehicle emissions;mixed model;model predictive control","Roads;Transportation;Predictive models;Traffic control;Automobiles;Vehicle dynamics;Predictive control","","","","20","IEEE","19 Mar 2024","","","IEEE","IEEE Conferences"
"Machine Learning Approaches for Real-time Carbon Emission Prediction and Mitigation","A. Sundaram; I. K. Varghese; G. RejiKumar","Amrita School of Business, Amrita Vishwa Vidyapeetham, Kochi, India; T A Pai Management Institute, Manipal Academy of Higher Education, Manipal, India; Amrita School of Business, Kochi, Amrita Vishwa Vidyapeetham, Kochi, India","2023 IEEE Technology & Engineering Management Conference - Asia Pacific (TEMSCON-ASPAC)","21 May 2024","2023","","","1","7","The escalating global concern surrounding carbon dioxide (CO2) emissions and their consequential impact on climate change necessitates advanced methodologies to predict and mitigate these emissions. This research delves into the application of various machine learning models to predict CO2 emissions based on a comprehensive dataset spanning from 1960 to the present day, encompassing all nations globally. The dataset, sourced from authoritative entities like the United Nations Framework Convention on Climate Change (UNFCCC) and the International Energy Agency (IEA), provides a granular view of each country’s historical and current CO2 emissions landscape. In this study, we employed multiple machine learning algorithms, including Random Forest, Support Vector Machine, Gradient Boosting, MLP Classifier, KNN, and Decision Tree, to forecast CO2 emissions. Preliminary results indicate that the Random Forest and Gradient Boosting models achieved an impeccable accuracy of 100%, showcasing their robust predictive capabilities. In contrast, the MLP Classifier presented challenges in distinguishing certain classes, underscoring the need for further optimization. Beyond mere prediction, the research underscores the potential of these models in real-time mitigation strategies. By understanding the emission patterns and their contributing factors, policymakers and stakeholders can devise more effective, data-driven strategies to reduce the carbon footprint. Moreover, the study serves as a testament to the power of machine learning in addressing some of the most pressing environmental challenges of our time. The fusion of historical data with advanced machine learning techniques offers promising avenues for not only understanding the trajectory of CO2 emissions but also for devising strategies to combat the looming climate crisis. This research stands as a beacon for future endeavors aiming to harness technology in the fight against climate change.","","979-8-3503-8465-9","10.1109/TEMSCON-ASPAC59527.2023.10531500","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10531500","CO2;Gradient Boosting;MLP Classifier;KNN;and Decision Tree;emission;UNFCCC;mitigation;ML;DL;data-driven","Support vector machines;Climate change;Biological system modeling;Machine learning;Carbon dioxide;Predictive models;Boosting","","","","19","IEEE","21 May 2024","","","IEEE","IEEE Conferences"
"Power Quality Enhancement in Integrated Grid for EVs Charging Stations Using Active Filter","A. Kumar; O. P. Rahi; R. N. Mahia","Department of Electrical Engineering, National Institute of Technology, Hamirpur, H.P, India; Department of Electrical Engineering, National Institute of Technology, Hamirpur, H.P, India; Department of Electrical Engineering, National Institute of Technology, Hamirpur, H.P, India","2024 3rd International conference on Power Electronics and IoT Applications in Renewable Energy and its Control (PARC)","4 Apr 2024","2024","","","100","105","The concern over greenhouse gas emissions and their role in global warming is one of the main drivers behind the introduction of electric cars into the market. There are several reasons for users to prefer electric cars (EVs), such as improved performance, reduced environmental impact from zero carbon emissions, and other benefits. Energy sustainability requires consumers to be aware of the environment and to have a vision for renewable energy. This article is related to the designing of charging station with active filter for mitigation of total harmonic distortion. The purpose of this article is to reduce the total harmonic distortion and improving power quality. The results are obtained in terms of output voltage waveform, output current waveform, active and reactive output power, SOC of battery system using FFT analysis for THD with and without active filter. The methodology proposed uses simulink on MATLAB environment.","","979-8-3503-0940-9","10.1109/PARC59193.2024.10486774","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10486774","active filter;charging station electric vehicle;electric vehicle;harmonics;power quality","Total harmonic distortion;Renewable energy sources;Power quality;Charging stations;Active filters;Mathematical models;Automobiles","","","","26","IEEE","4 Apr 2024","","","IEEE","IEEE Conferences"
"Implications of Power-to-Heat on Transmission Expansion Needs: A Real Life Case Study","A. S. Gaur; D. Z. Fitiwi; J. Curis","The Economic and Social Research Institute and Trinity College Dublin, Dublin, Ireland; The Economic and Social Research Institute and Trinity College Dublin, Dublin, Ireland; The Economic and Social Research Institute and Trinity College Dublin, Dublin, Ireland","2019 IEEE Milan PowerTech","26 Aug 2019","2019","","","1","6","The decarbonisation process of the heating sector is gathering pace globally. Power-to-heat (PtH) with a thermal energy storage (TES) is one of the most promising solutions to fulfil environmental goals set forth locally or globally. However, a higher penetration level of PtH would dramatically increase demand for electricity, with this having implications on the existing grid infrastructures. In coherence with these aspects, our paper presents a quantitative as well as qualitative analysis on the impacts of PtH in terms of grid expansion needs and overall system performance (particularly, with respect to variable renewable power integration and emissions abatement). We employ a stochastic programming framework to perform the aforementioned analysis. Numerical results reveal that electrifying the heating sector would considerably increase grid expansion needs in the system. However, the impact highly depends on the growth of heat demand, and the extent of heating sector electrification.","","978-1-5386-4722-6","10.1109/PTC.2019.8810477","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8810477","Heat Pumps;Network Expansion Planning;Stochastic Programming;Power-to-heat;Renewable Integration","Heat pumps;Resistance heating;Mathematical model;Energy storage;Thermal energy;Space heating","","1","","22","IEEE","26 Aug 2019","","","IEEE","IEEE Conferences"
"Reducing power loss considering massive charging station using metaheuristic technique","S. S. Nasir; W. W. Yusoff; J. Jamian; R. Ayop","School of Electrcal Engineering, Universiti Teknologi Malaysia, Malaysia; Tenaga Nasional Berhad, Malaysia; School of Electrcal Engineering, Universiti Teknologi Malaysia, Malaysia; School of Electrcal Engineering, Universiti Teknologi Malaysia, Malaysia","2021 IEEE Conference on Energy Conversion (CENCON)","3 Dec 2021","2021","","","169","173","As a member of the Paris agreement, Malaysia is committed to transforming into a low-carbon society. The Malaysian government aims to reduce greenhouse gas emissions by 45% on 2030. The Malaysian government is promoting energy-efficient vehicles (EEV) including future electric vehicles (EV), and aims to have 100% of EEV on-road by 2030. With the implementation of EV policies in Malaysia, these policies will act as an agitator for the mass adoption of EVs in Malaysian usage. However, from the viewpoint of the power system, EVs are additional loads when connect to the power grid. The massive penetration of charging station (CS) load has negatively impacted the distribution system, especially on the power losses. Hence, this situation has led to the need for unifying rules for the distribution system to accommodate this additional charging demand. In this research, the mitigation proposed is to implement optimal placement and sizing of multiple capacitor banks (CBs) for medium and low voltage distribution network systems optimized using the metaheuristic technique. The distribution system, CS and CBs are modelled using MATLAB environment. The metaheuristic technique used is Lightning Search Algorithm (LSA) and Modified Lightning Search Algorithm (MLSA) due to effectiveness from past research. Based on the simulation result, the MLSA method will best minimize the power losses at the practical 69-bus radial distribution network system. The study has proven that the optimal placement and sizing of variable CBs could reduce power loss. Furthermore, the results demonstrate that the multiple of CBs can provide a superior solution compared to a single CB. Hence, it concluded that the multiple CBs with the assistance of the MLSA method are the most suitable to be implemented in reducing power losses in distribution systems due to the massive penetration of EVs load.","","978-1-6654-0129-6","10.1109/CENCON51869.2021.9627265","Universiti Teknologi Malaysia (UTM)(grant numbers:17J76); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9627265","Electric Vehicle;Power Loss;Distribution System;Metaheuristic Technique","Simulation;Metaheuristics;Government;Lightning;Distribution networks;Charging stations;Electric vehicles","","5","","21","IEEE","3 Dec 2021","","","IEEE","IEEE Conferences"
"A simulation setup for analyzing mitigation methods for reducing the impact of extensive EV penetration in the distribution network","U. Chophel; C. Joglekar; F. Ponci; W. Wangdee; A. Monti","Thai-German Graduate School of Engineering (TGGS) King Mongkut's University of Technology North Bangkok (KMUTNB), Bangkok, Thailand; Institute for Automation of Complex Power Systems (ACS) E.ON ERC - RWTH Aachen University, Aachen, Germany; ACS E.ON ERC - RWTH Aachen University, Aachen, Germany; TGGS KMUTNB, Bangkok, Thailand; ACS E.ON ERC - RWTH Aachen University, Aachen, Germany","2021 IEEE PES Innovative Smart Grid Technologies Europe (ISGT Europe)","21 Dec 2021","2021","","","01","05","The growth of Electric Vehicles (EV) penetration into the distribution network around the world is expected to reduce greenhouse gas emissions from the transportation sector. Simultaneously transportation electrification is becoming a point of concern for power utilities and Distribution System Operators (DSO). Because of this, a simulation framework to understand the system conditions with extensive EV penetration, from the perspective of DSO, is needed. For this purpose, the modified CIGRE-MV 14-node test distribution network was modeled and simulated using the real-time open-source simulator, Dynamic Phasor Simulator (DPSim). It offers features such as Common Information Model import, realtime capability, and interfaces for communication with other simulators. This makes the simulator an ideal choice for performing real-time power flow simulation studies and controller hardware-in-the-loop simulations. The power flow data is communicated to the Power Management (PM) algorithm for analysis with the help of the lightweight Message Queuing Telemetry Transport (MQTT) protocol. This setup is demonstrated by applying it for analyzing the impacts of increasing penetration levels of EVs in the network that results in critical loading conditions during the peak-load hours. The anticipated impact is addressed by power injections from the Battery Energy Storage System (BESS) determined and initiated by the PM algorithm.","","978-1-6654-4875-8","10.1109/ISGTEurope52324.2021.9640005","The German Academic Exchange Service (DAAD)(grant numbers:01MZ18006G); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9640005","Battery Energy Storage System;distribution network;DPsim;Electric Vehicle charging;MQTT","Analytical models;Hardware-in-the-loop simulation;Transportation;Europe;Distribution networks;Real-time systems;Batteries","","3","","19","IEEE","21 Dec 2021","","","IEEE","IEEE Conferences"
"Evaluation of Electromagnetic Emissions at a Photovoltaic Installation through Application of a Robotic Platform","M. Stephens; J. Owens; E. Auel; A. Wright; F. Sharp; B. Howe","Electric Power Research Institute (EPRI), Knoxville, TN; Electric Power Research Institute (EPRI), Knoxville, TN; Electric Power Research Institute (EPRI), Knoxville, TN; Electric Power Research Institute (EPRI), Knoxville, TN; Electric Power Research Institute (EPRI), Knoxville, TN; Electric Power Research Institute (EPRI), Boulder, CO, USA","2020 12th International Conference and Exhibition on Electrical Power Quality and Utilisation- (EPQU)","26 Oct 2020","2020","","","1","4","Solar-based electrical power depends upon arrays of solar cells to produce voltage—direct current (DC) voltage. To operate equipment requiring alternating current (AC), or to connect to a utility’s distribution system, photovoltaic (PV) systems depend upon power electronic converters—devices that chop DC voltage into an approximation of an AC sine wave. Such devices, called inverters, operate at speeds that may produce radio frequency (RF) emissions (also known as electromagnetic interference, or EMI) over a broad range of frequencies. Photovoltaic installations may cover large swathes of territory. How may these emissions be identified, located, and monitored effectively and how may the effectiveness of any mitigation efforts at specific locations be assessed at a future date at the same specific locations? The Autonomous Mobile Measurement Platform (AMMP), a mobile measuring platform first developed to take repeatable measurements of multiple, interior building conditions (light, temperature, air quality, EMI, and others), was adapted for measuring EMI in the outdoor environment, such as at a PV installation. The focus of this paper concerns the application of the AMMP to survey, measure, and record for later analysis EMI conditions at specific points within a PV site— and the repeatable measurement of EMI at those same points in the future.","2150-6655","978-1-7281-7461-7","10.1109/EPQU50182.2020.9220296","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9220296","autonomous systems;electromagnetic interference;EMI;inverter noise;mobile robots;photovoltaic cells;radio frequency interference;RFI","Temperature measurement;Photovoltaic systems;Temperature sensors;Radio frequency;Time-frequency analysis;Time measurement;Frequency measurement","","","","0","IEEE","26 Oct 2020","","","IEEE","IEEE Conferences"
"FPGA-based Adaptive Notch Filters for the Active Cancellation of Varying Electromagnetic Emissions of Power Electronic Inverter Systems","T. Dörlemann; A. Bendicks; S. Frei","On-Board Systems Lab TU Dortmund University, Dortmund, Germany; On-Board Systems Lab TU Dortmund University, Dortmund, Germany; On-Board Systems Lab TU Dortmund University, Dortmund, Germany","2021 IEEE International Joint EMC/SI/PI and EMC Europe Symposium","19 Oct 2021","2021","","","307","312","In many modern power electronic systems, fast-switching semiconductor devices are used to reduce switching losses. Due to steep switching waveforms and high switching frequencies, significant electromagnetic disturbances can be emitted. In contrast to conventional passive filter components, active cancellation methods are based on the controlled destructive interference between a noise signal and a corresponding anti-noise signal. Adaptive notch filters revealed themselves as a promising active EMI cancellation concept for periodic noise signals. In this work, adaptive notch filters are regarded in context of slowly time-varying periodic noise signals, e.g. pulse-width modulated signals as common in inverters. The corresponding noise signals consist of switching harmonics and adjacent sideband harmonics. Therefore, the notch filter’s bandwidth comes into focus and an analytical approximation for the ideal adaptive notch filter’s bandwidth is discussed. With help of this approximation, the adaptive notch filter can be parametrized specifically to a given noise spectrum and other requirements. The capability of the parametrization strategy and the adaptive notch filter itself are shown by simulation and measurement.","","978-1-6654-4888-8","10.1109/EMC/SI/PI/EMCEurope52599.2021.9559297","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9559297","power electronics;inverter;electromagnetic emissions;adaptive notch filter;active cancellation","Passive filters;Switching frequency;Switching loss;Switches;Bandwidth;Harmonic analysis;Inverters","","8","","18","IEEE","19 Oct 2021","","","IEEE","IEEE Conferences"
"A dynamic methodology for analyzing energy transitional pathways","X. Li; J. Schnidrig; M. Souttre; F. Maréchal","Industrial Process and Energy Systems Engineering Ecole Polytechnique Fédérale de Lausanne, Lausanne, Switzerland; Industrial Process and Energy Systems Engineering Ecole Polytechnique Fédérale de Lausanne, Lausanne, Switzerland; Industrial Process and Energy Systems Engineering Ecole Polytechnique Fédérale de Lausanne, Lausanne, Switzerland; Industrial Process and Energy Systems Engineering Ecole Polytechnique Fédérale de Lausanne, Lausanne, Switzerland","2022 IEEE Power & Energy Society General Meeting (PESGM)","27 Oct 2022","2022","","","1","5","The energy system is becoming increasingly complex due to a surge of low carbon technologies driven by an intensified trend of carbon mitigation strategies. How to develop the energy technologies in a smooth and rapid way calls for flexible energy planning models, especially in the context of growing techno-economic-political uncertainties. We propose a novel modeling approach by conditional multi-stage optimization (CMSO) in order to reduce the computational complexity whist keeping the results of high plausibility. This approach allows to simulate the evolution of energy transitional pathways in a flexible way in case the evolution diverts from the planning a posterior. This model is applied onto Switzerland in order to explore the feasibility of energy autonomy and achieving -0.6 tCO2-eq. annual emission per capita in 2050.","1944-9933","978-1-6654-0823-3","10.1109/PESGM48719.2022.9916902","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9916902","Negative emission;energy transitional pathway;multi-stage optimization;energy autonomy","Uncertainty;Computational modeling;Heuristic algorithms;Planning;Surges;Computational complexity;Carbon","","1","","14","IEEE","27 Oct 2022","","","IEEE","IEEE Conferences"
"Aggregation of multiple inverter-based harmonic sources within a renewable energy generation plant","J. David; D. Robinson; S. Elphick","Australian Power Quality & Reliability Centre, University of Wollongong, Australia; Australian Power Quality & Reliability Centre, University of Wollongong, Australia; Australian Power Quality & Reliability Centre, University of Wollongong, Australia","2022 20th International Conference on Harmonics & Quality of Power (ICHQP)","1 Jul 2022","2022","","","1","6","This paper provides an overview of the work undertaken investigating the aggregation of multiple identical harmonic sources within a single renewable energy generator (REG) plant. Common practice when undertaking harmonic analysis of REG plants in Australia is to assume that the harmonic emissions of identical equipment, e.g. wind/solar PV inverters, have no significant diversity between sources for all harmonic orders, i.e. the emissions at each harmonic order add arithmetically. The results presented in this paper suggest significant diversity to exist across all harmonic orders within a large wind-based REG plant for significant periods of time. This was determined through analysis of measurements captured within a large wind farm operating in the Australian power system. Such outcomes are important as overly pessimistic assumptions in relation to the aggregation of harmonic sources are capable of increasing the likelihood of mitigation being required. This is also capable of impacting the design process of the mitigation solution.","2164-0610","978-1-6654-1639-9","10.1109/ICHQP53011.2022.9808800","Australian Renewable Energy Agency; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9808800","Harmonic modelling;Harmonic aggregation;Power quality;Compliance assessment","Renewable energy sources;Power measurement;Power cables;Current measurement;Measurement uncertainty;Power system harmonics;Wind farms","","1","","12","IEEE","1 Jul 2022","","","IEEE","IEEE Conferences"
"Ecological Impact versus Energy Generation by Floating Photovoltaic Power Plant for a Small Romanian Lake","G. E. Dumitran; L. I. Vuta; B. Popa","Dept. of Hydraulic, Hydraulic Machines and Environmental Engineering, National University of Science and Technology Politehnica Bucharest, Bucharest, Romania; Dept. of Hydraulic, Hydraulic Machines and Environmental Engineering, National University of Science and Technology Politehnica Bucharest, Bucharest, Romania; Dept. of Hydraulic, Hydraulic Machines and Environmental Engineering, National University of Science and Technology Politehnica Bucharest, Bucharest, Romania","2023 4th International Conference on Communications, Information, Electronic and Energy Systems (CIEES)","3 Jan 2024","2023","","","1","4","The development of floating photovoltaic systems in Romania can help to the share of more than 30.7 % of the total energy produced from renewable energy sources set for the year 2030. Floating photovoltaic plants ensure the achievement of overall energy targets without affecting biodiversity and/or agricultural crops. This study evaluates the insolation and the possibility of installing this technology on Lake Făcău, Romania, to benefit from the generation of electricity but also better water quality and reduction of carbon dioxide emissions $\left(\mathrm{CO}_{2}\right)$. The obtained results are promising as Floating photovoltaic plants covering around 0.22 % of the lake surface, provide 26.76 $M W h /$ year and the estimated reduction of CO2 emission is 7.52 $\mathbf{t C O}_{2 \mathrm{eq}} /$ year.","","979-8-3503-3691-7","10.1109/CIEES58940.2023.10378724","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10378724","floating photovoltaic plants;water quality;lake","Photovoltaic systems;Temperature sensors;Temperature measurement;Temperature dependence;Microorganisms;Organic materials;Algae","","","","23","IEEE","3 Jan 2024","","","IEEE","IEEE Conferences"
"Mitigation of Insulator Ultraviolet Emission Measurement Errors Using Facular Area","Tumiran; M. Wahyudi; N. A. Setiawan; F. Arkan Dewanto; K. Pambudi; D. Saputra","Department of Electrical and Information Engineering, Universitas Gadjah Mada, Yogyakarta, Indonesia; Department of Electrical and Information Engineering, Universitas Gadjah Mada, Yogyakarta, Indonesia; Department of Electrical and Information Engineering, Universitas Gadjah Mada, Yogyakarta, Indonesia; Department of Electrical and Information Engineering, Universitas Gadjah Mada, Yogyakarta, Indonesia; PLTU Jawa Tengah 2 Adipala, Indonesia Power Company, Cilacap, Indonesia; PLTU Jawa Tengah 2 Adipala, Indonesia Power Company, Cilacap, Indonesia","2021 3rd International Conference on High Voltage Engineering and Power Systems (ICHVEPS)","18 Nov 2021","2021","","","507","511","The use of an ultraviolet (UV) imaging camera is very useful in evaluating insulator conditions since it can detect pre-breakdown phenomena and inform their location. However, the accuracy of UV count measurement, as a quantitative indicator that can be read directly on the camera screen, is greatly influenced by how the operator conducts the data recording on the observed insulator. This paper reported the presence of human error in UV count measurement. Furthermore, the facular area was applied to be compared with the UV count. The discharge phenomena were generated through various experiments. The results showed that the application of facular area was able to evaluate the insulator condition more accurately if it was compared to the UV count when the data recording was conducted incorrectly. In this case, there was no doubt when the quantitative results were related to the qualitative results.","","978-1-6654-4354-8","10.1109/ICHVEPS53178.2021.9600920","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9600920","discharge intensity;facular area;insulator ultraviolet emission;partial discharge;UV count","Measurement errors;Image resolution;Measurement uncertainty;High-voltage techniques;Insulators;Cameras;Discharges (electric)","","","","10","IEEE","18 Nov 2021","","","IEEE","IEEE Conferences"
"Overload Mitigation in Electric Vehicle Smart Charging Algorithms Using Photovoltaic Generation Forecasting","L. Z. Terada; J. C. Cortez; J. C. López; J. Soares; Z. Vale; M. J. Rider","Department of Energy Systems (DSE), University of Campinas (UNICAMP), Campinas, Brazil; Department of Energy Systems (DSE), University of Campinas (UNICAMP), Campinas, Brazil; Department of Energy Systems (DSE), University of Campinas (UNICAMP), Campinas, Brazil; GECAD, School of Engineering (ISEP) Polytechnic of Porto, Porto, Portugal; GECAD, School of Engineering (ISEP) Polytechnic of Porto, Porto, Portugal; Department of Energy Systems (DSE), University of Campinas (UNICAMP), Campinas, Brazil","2023 International Conference on Future Energy Solutions (FES)","19 Jul 2023","2023","","","1","6","Recently, the growing use of electric vehicles (EVs) and distributed energy resources (DERs) has brought about the emergence of new stakeholders in the public EV charging market. This has resulted in a need for innovative techniques in electric vehicle smart charging (EVSC) to lower charging costs and optimize renewable energy sources (RES) usage. However, an unsupervised EVSC system may experience overloads or violations of the maximum power defined by the charging point operator (CPO) due to fluctuations in photovoltaic (PV) generation. To address this issue, this study proposes a heuristic method to prevent overloads in the electric vehicle aggregated system (EVAS), considering various 15-minute interval PV generation prediction methods. Specifically, this research compares the effectiveness of different prediction models, such as ARIMA, LSTM, and CNN-LSTM, in minimizing overloads during a 4-week evaluation period. The study’s outcomes are expected to offer valuable insights into creating more efficient and reliable EVSC systems. Both Machine Learning (ML) methods succeeded in reducing the occurrences of overloads by approximately 50%. However, ARIMA method yielded even more impressive results, reducing the occurrence of violations by approximately 87%.","","979-8-3503-3230-8","10.1109/FES57669.2023.10183001","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10183001","Electric vehicles smart charging;machine learning;overload mitigation;photovoltaic forecasting","Photovoltaic systems;Renewable energy sources;Machine learning algorithms;Machine learning;Predictive models;Distributed power generation;Convolutional neural networks","","","","20","IEEE","19 Jul 2023","","","IEEE","IEEE Conferences"
