"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Detection and Mitigation of Extreme Losses in Distribution Networks","J. P. Paulos; J. N. Fidalgo; J. T. Saraiva; N. Barbosa","Centre for Power and Energy Systems, INESC TEC, Porto, Portugal; Centre for Power and Energy Systems of INESC TEC and DEEC/FEUP, Porto, Portugal; Centre for Power and Energy Systems of INESC TEC and DEEC/FEUP, Porto, Portugal; Dept. of Elect. and Computer Eng., Faculty of Engineering of University of Porto, Portugal","2021 IEEE Madrid PowerTech","29 Jul 2021","2021","","","1","6","In Europe, clean distributed generation, DG, is perceived as a crucial instrument to build the path towards carbon emission neutrality. DG already reached a large share in the generation mix of several countries and the reduction of technical losses is one of its most mentioned advantages. In this scope, this paper discusses the weaknesses of this postulation using real networks. The adopted methodology involves the power flow simulation of a collection of real networks, using 15 min real measurements of loads and generations for a whole year. The clustering of similar cases allows identifying the situations that cause higher losses. A complementary objective of this research was to define an approach to mitigate this problem in terms of identifying the branches that, if reinforced, most contribute to losses reduction. The results obtained confirm the rationality of the proposed methodology.","","978-1-6654-3597-0","10.1109/PowerTech46648.2021.9495004","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9495004","Network losses;distributed generation;reverse power flow;mitigation approach","Wind;Power measurement;Instruments;Europe;Distribution networks;Distributed power generation;Object recognition","","2","","13","IEEE","29 Jul 2021","","","IEEE","IEEE Conferences"
"Efficient Energy Management in Bangladesh Perspective using Green Transformer","N. Tasnim; M. Masiat Roushan Masrafee","Department of Aeronautical Engineering, Institute of Science & Technology, Dhaka, Bangladesh; Department of Aeronautical Engineering, Institute of Science & Technology, Dhaka, Bangladesh","2022 IEEE International Women in Engineering (WIE) Conference on Electrical and Computer Engineering (WIECON-ECE)","19 Jun 2023","2022","","","138","142","The nation’s penchant for using energy is among today’s pressing economic, ecological, and social concerns. Studies have found that the industrial sector accounts for 33% of worldwide energy use. The damage we have caused to the earth after the industrial revolution is enormous. Embarking on efficient energy management will be the most feasible manoeuvre to prevent further damage, which can be done by adopting low-consumption devices accompanied by permanent monitoring and improvement programs. Bangladesh has progressed much in power generation but still lags in power transmission and distribution systems. To recover the transmission and distribution loss, the demand for power generation increases, leading to extensive emissions of CO2. Moreover, Increased heating of equipment and conductors is a common symptom of power quality issues caused in the power grid due to the harmonic frequencies. If a power grid is to be as energy efficient as possible, transformers must be given close attention. Hence employing eco-designed transformers will be an intelligent solution for mitigating the energy crisis. Reduction of no-load losses of transformers can provide thousand MW of power, which will be ample for ensuring the rural electrification of our country. All the advanced countries worldwide are now adopting green transformers to save energy and protect the planet. Using eco-designed transformers, one can save minimal no-load loss equivalent to about 2,898,000 BDT. Global climate changes due to excessive CO2 emissions cause global warming, whereas around 37% of CO2 emission is caused by electricity production. European companies are bound to produce and use eco-designed transformers, and the USA will implement them soon. It is high time that the Bangladesh government came forward to take necessary measures for producing eco-friendly transformers like Europe and America. This paper deals with the crucial need and benefits of green transformers for efficient energy management.","","979-8-3503-1156-3","10.1109/WIECON-ECE57977.2022.10150871","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10150871","efficient power distribution;eco-designed green transformer;mitigation of CO2 emission","Economics;Green products;Government;Europe;Production;Transformers;Air pollution;Climate change","","","","23","IEEE","19 Jun 2023","","","IEEE","IEEE Conferences"
"Explaining Willingness to Pay for Solar Panels in Finland","D. Kuperstein-Blasco; S. J. Mäkinen","Industrial Engineering and Management, Tampere University, Tampere, Finland; Department of Mechanical and Material Engineering, University of Turku, Finland","2022 IEEE International Conference on Industrial Engineering and Engineering Management (IEEM)","26 Dec 2022","2022","","","1406","1410","This manuscript investigates the role of the preventive quality of photovoltaic (PV) systems in willingness to pay (WTP). We build on existing studies to investigate which factors influence WTP behavior through a survey with 284 respondents in Finland. We find that higher WTP is associated with higher concerns for preventing emissions and climate change, the need for more public talk on environmental issues, and an overall favorable attitude towards PV technologies. Since WTP behavior concerning PV panels is highly context-specific, we discuss our findings with earlier WTP studies of different contexts and provide future research avenues.","","978-1-6654-8687-3","10.1109/IEEM55944.2022.9989830","Academy of Finland; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9989830","Willingness to pay;solar panel;photovoltaic systems","Climate change;Engineering management;Industrial engineering;Behavioral sciences;Solar panels","","","","36","IEEE","26 Dec 2022","","","IEEE","IEEE Conferences"
"Dual-Stage Control Strategy for a Three-Level Neutral Point Clamped Converter with Selective Harmonic Mitigation PWM","L. Rosado; M. Norambuena; J. Samanes; P. Lezana; E. Gubia; J. Lopez","Department of Electrical, Electronic and Communication Engineering, Public University of Navarre (UPNA), Campus de Arrosadía, Pamplona, Spain; Departamento de Ingenieria Electrica, Universidad Tecnica Federico Santa Maria, Valparaiso, Chile; Department of Electrical, Electronic and Communication Engineering, Public University of Navarre (UPNA), Campus de Arrosadía, Pamplona, Spain; Departamento de Ingenieria Electrica, Universidad Tecnica Federico Santa Maria, Valparaiso, Chile; Department of Electrical, Electronic and Communication Engineering, Public University of Navarre (UPNA), Campus de Arrosadía, Pamplona, Spain; Department of Electrical, Electronic and Communication Engineering, Public University of Navarre (UPNA), Campus de Arrosadía, Pamplona, Spain","2023 International Aegean Conference on Electrical Machines and Power Electronics (ACEMP) & 2023 International Conference on Optimization of Electrical and Electronic Equipment (OPTIM)","1 Nov 2023","2023","","","1","7","Grid-connected converters must meet the requirements imposed by grid codes, such as harmonic emission limits and grid voltage support during voltage dips. Selective harmonic mitigation pulsewidth modulation (SHMPWM) is a very interesting technique for high power converters to meet the maximum harmonic emission levels, while keeping a low switching frequency. However, the combination of this modulation with a proportional integral (PI) controller requires slow dynamics, which makes it difficult to comply with the dynamic response requirements of grid codes. As an alternative, model predictive control (MPC) offers a very fast dynamic response, but a wide spread harmonic spectrum in steady state. Thus, the combination of MPC with a PI controller with SHMPWM is advantageous. In this work, a dual-stage control strategy is implemented. During transients, finite control set MPC (FCS-MPC) is activated to rapidly drive the current to the desired reference, while in steady state, the PI controller with SHMPWM is used. Therefore, the dual-stage control strategy allows to comply with the two requirements of grid codes, becoming a suitable strategy for grid-connected converters.","2643-3958","979-8-3503-1149-5","10.1109/ACEMP-OPTIM57845.2023.10287062","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10287062","Selective Harmonic Mitigation Pulsewidth Modulation;Model Predictive Control;Linear Control;Gridconnected Power Converter","PI control;Codes;Voltage fluctuations;Switching frequency;Power system dynamics;Pulse width modulation;Harmonic analysis","","","","14","IEEE","1 Nov 2023","","","IEEE","IEEE Conferences"
"A Hybrid Simulation Study of the Herding Behavior Effects in the China National Carbon Market","X. Chen; J. Huang; S. Jin; Y. Zhang; H. Ling","State Key Laboratory of Smart Grid Protection and Control, NARI Technology Co., Ltd., Nanjing, China; State Key Laboratory of Smart Grid Protection and Control, NARI Technology Co., Ltd., Nanjing, China; State Key Laboratory of Smart Grid Protection and Control, NARI Technology Co., Ltd., Nanjing, China; State Key Laboratory of Smart Grid Protection and Control, NARI Technology Co., Ltd., Nanjing, China; State Key Laboratory of Smart Grid Protection and Control, NARI Technology Co., Ltd., Nanjing, China","2021 IEEE 5th Conference on Energy Internet and Energy System Integration (EI2)","25 Feb 2022","2021","","","3911","3917","Mitigating climate change is a global consensus. China is aiming to have carbon emissions peak before 2030 and achieve carbon neutrality before 2060. The China national carbon market is one of the key measures to achieve this ambitious “30•60” target. Compliance enterprises, financial institutions, and individual investors are allowed to participate in the national carbon market and the complex trading interactions among these heterogeneous participants will make the market dynamics difficult to predict and analyze, bringing challenges to market design and regulations. Guided by the framework of cyber-physical-social system in energy (CPSSE), this paper constructs a hybrid simulation environment based on the Dynamic Simulation platform for Macro-Energy Systems (DSMES), in order to study the herding behavior effects on carbon market under different scenario settings. The behavior models of different carbon traders such as compliance enterprises, offset developers and financial institutions are analyzed and constructed. Then, the herding behavior effects are studied under different market scenario settings such as the supply of carbon emission allowance (CEA) and carbon offset credits (COC). Finally, key insights are discussed based on multi-scenario case studies, which provide decision support for market design and regulation.","","978-1-6654-3425-6","10.1109/EI252483.2021.9713274","National Key Research and Development Program of China(grant numbers:2017YFB0903000); Basic Theories and Methods of Analysis and Control of the Cyber Physical Systems for Power Grid, and the Science and Technology Project of State Grid Corporation of China(grant numbers:SGFJDK00PJJS1700186); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9713274","china national carbon market;cyber physical-social system in energy;hybrid simulation;herding behavior;behavior model","Climate change;Analytical models;Atmospheric measurements;Conferences;Carbon dioxide;System integration;Particle measurements","","","","20","IEEE","25 Feb 2022","","","IEEE","IEEE Conferences"
"Opportunities of Carbon Capture and Utilization in Thailand's Industries Toward Carbon Neutrality 2050","P. Misila; P. Winyuchakrit; P. Pita; B. Limmeechockchai","Thammasat University Research Unit in Sustainable Energy and Built Environment, Sirindhorn International Institute of Technology, Thammasat University, Pathumthani, Thailand; Thammasat University Research Unit in Sustainable Energy and Built Environment, Sirindhorn International Institute of Technology, Thammasat University, Pathumthani, Thailand; Thammasat University Research Unit in Sustainable Energy and Built Environment, Sirindhorn International Institute of Technology, Thammasat University, Pathumthani, Thailand; Thammasat University Research Unit in Sustainable Energy and Built Environment, Sirindhorn International Institute of Technology, Thammasat University, Pathumthani, Thailand","2022 International Conference and Utility Exhibition on Energy, Environment and Climate Change (ICUE)","4 May 2023","2022","","","1","9","The Carbon Capture and Utilization (CCU) is one of the plausible mitigation technologies, expected to support the limiting global warming temperature. Conceptually, carbon is captured from the emission sources, especially from the power plants and industries. A few amounts of captured CO2 can be recycled or utilized in many industrial processes by converting it into products and services instead of storing. The objective of this paper is to review and propose the opportunities of the implementation of CCU in Thailand's industries. The results indicate that four main industries have high opportunity in CO2 utilization. For instance, in the chemical industry, the captured CO2 can be utilized to produce olefin, polymer, and methanol, used as raw materials producing, i.e., fiber, plastic, elastomers, wood enamel, paints, drugs, etc. For the cement industry, the captured CO2 can be transformed into calcium or magnesium carbonates, which are the raw material used to produce the construction materials. The captured CO2 can be used as a solvent instead of water in the dyed fabric or textile industry. Lastly, it could be one of the natural refrigerants in cooling systems, replacing hydrofluorocarbons (HFCs).","","979-8-3503-3326-8","10.1109/ICUE55325.2022.10113466","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10113466","Carbon capture and utilization;Thailand's industries;Climate change mitigation;Carbon neutrality 2050;Net-zero GHG emissions","Solvents;Limiting;Raw materials;Magnesium;Plastics;Textile industry;Refrigerants;Climate change mitigation;Carbon emissions;Climate change","","","","45","IEEE","4 May 2023","","","IEEE","IEEE Conferences"
"AWILOG Based Control for Grid-Tied PV System Under Weak Grid Conditions","A. Kumar; Seema; B. Singh; R. Jain","Department of Electrical Engineering, J.C. Bose University of Science & Technology, YMCA, Faridabad, India; Department of Electrical Engineering, Indian Institute of Technology, New Delhi, India; Department of Electrical Engineering, Indian Institute of Technology, New Delhi, India; Department of Electrical Engineering, J.C. Bose University of Science & Technology, YMCA, Faridabad, India","2019 International Conference on Computing, Power and Communication Technologies (GUCON)","27 Dec 2019","2019","","","929","935","This paper deals with a proposed AWILOG (Absolute Weighted Input using Log function) based adaptive control for a single stage, grid-interfaced solar photovoltaic (PV) system. The proposed AWILOG based adaptive control has less oscillations, fast convergence, and swift dynamic response. The proposed control generates the reference grid currents for voltage source converter (VSC) by extricating the fundamental active current component. This control performs multiple functions like load balancing, harmonics mitigation and reactive power compensation. The control scheme simplified SSLKF (Steady State Linear Kalman Filter) based FLL (Frequency Locked Loop) obtains the fundamental grid voltages component. The voltage across the capacitor called DC link voltage, is regulated by VSC at a desired value. The extracted solar PV power is delivered to load as well as to grid. An experimental prototype is setup to test the AWILOG based control algorithm. Test results show satisfactory responses under load unbalancing condition and changing solar irradiation levels. The grid currents have total harmonic distortions (THDs) well below 5% as per IEEE-519 standard.","","978-93-5351-098-5","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8940533","Distribution Grid;Solar PV array;Voltage Source Converter (VSC);LMS (Least Mean Square);FLL (Frequency Locked Loop)","Voltage control;Frequency locked loops;Power harmonic filters;Switches;Harmonic analysis;Steady-state","","1","","12","","27 Dec 2019","","","IEEE","IEEE Conferences"
"Solid-State Technologies for Flexible and Efficient Marine DC Microgrids","S. Kim; J. Kucka; G. Ulissi; S. -N. Kim; D. Dujic","Future Power Grid Research Department, Hyundai Electric & Energy Systems Research Centre, Yongin, Republic of Korea; Power Electronics Laboratory, École Polytechnique Fédérale de Lausanne EPFL, Lausanne, Switzerland; Power Electronics Laboratory, École Polytechnique Fédérale de Lausanne EPFL, Lausanne, Switzerland; Future Power Grid Research Department, Hyundai Electric & Energy Systems Research Centre, Yongin, Republic of Korea; Power Electronics Laboratory, École Polytechnique Fédérale de Lausanne EPFL, Lausanne, Switzerland","IEEE Transactions on Smart Grid","18 Jun 2021","2021","12","4","2860","2868","This paper presents flexible operating modes of marine DC microgrids and main advantages of employing energy storage systems into such DC microgrids. Scaled-down marine systems with two DC buses and integrated energy storages are considered in this paper. To verify superior features of the DC microgrids with solid-state technologies and energy storage systems, a wide range of system operating modes are experimentally demonstrated, ranging from basic to advanced operating modes: DC voltage regulation, power sharing control, soft start (smoothly charging bus potential to the nominal level), seamless transition (transiting open-bus and closed-bus operations), load leveling (flattening generator loads by energy storage systems), transient mitigation (mitigating sudden load changes by energy storage systems), and zero-emission (powering the marine networks by energy storage systems near a port). The experimental results show that DC microgrids with solid-state technologies and energy storage systems provide ship owners with the flexibility in energy management of the system, fuel savings, and environmental compliance in a port.","1949-3061","","10.1109/TSG.2021.3065120","Hyundai Electric & Energy Systems; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9374568","DC microgrids;energy storage systems;marine power distribution networks;solid-state technologies","Microgrids;Generators;Insulated gate bipolar transistors;Switches;Transient analysis;Energy storage;Marine vehicles","","11","","21","IEEE","10 Mar 2021","","","IEEE","IEEE Journals"
"Dust Effect on Photovoltaic Output Performance: Comparative Analysis and A Case Study in Dhaka, Bangladesh","M. A. Kabir; R. Islam; S. Nazifa; R. Choudhury","Dept. of Electrical, Electronic and Communication Engineering, Military Institute of Science and Technology, Dhaka, Bangladesh; Dept. of Electrical, Electronic and Communication Engineering, Military Institute of Science and Technology, Dhaka, Bangladesh; Dept. of Electrical, Electronic and Communication Engineering, Military Institute of Science and Technology, Dhaka, Bangladesh; Dept. of Electrical, Electronic and Communication Engineering, Military Institute of Science and Technology, Dhaka, Bangladesh","2021 International Conference on Automation, Control and Mechatronics for Industry 4.0 (ACMI)","8 Sep 2021","2021","","","1","6","The electricity generation from the large-scale grid-connected solar photovoltaic system expands in Bangladesh in the last decades. The performance of PV modules declines with the external environmental factors, especially power loss due to dust. Being one of the most polluted aircontaining countries, mitigation of dust effect is a challenge for Bangladesh. In this paper, an analysis of dust impact on the performance of PV module in tropical weather countries is compared. Then, a case has been investigated with two small PV systems at Savar, Dhaka. The first PV system was cleaned three times a day, whereas the second one was cleaned after three days. The overall 3% reduction of output power and module efficiency is found for the system, which is cleaned after three days. Furthermore, maximum power is reduced in the afternoon (4.00 PM) in a day. It concludes with the recommendation that; Bangladesh needs to take inclusive dust mitigation strategies for the substantial development in PV systems.","","978-1-6654-3843-8","10.1109/ACMI53878.2021.9528120","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9528120","solar PV;soiling loss;dust effect;output power","Photovoltaic systems;Mechatronics;Cleaning;Environmental factors;Meteorology","","1","","34","IEEE","8 Sep 2021","","","IEEE","IEEE Conferences"
"Enhancing the Efficacy of Noise Modulation for SBS Suppression in High Power, Narrow Linewidth Fiber Lasers by the Incorporation of Sinusoidal Modulation","R. Prakash; B. S. Vikram; V. R. Supradeepa","Centre for Nano Science and Engineering, Indian Institute of Science, Bangalore, India; Centre for Nano Science and Engineering, Indian Institute of Science, Bangalore, India; Centre for Nano Science and Engineering, Indian Institute of Science, Bangalore, India","IEEE Photonics Journal","29 Sep 2021","2021","13","5","1","6","Power scaling of continuous-wave, narrow-linewidth fiber lasers are limited by the onset of stimulated Brillouin scattering (SBS) which manifests at threshold as potentially damaging, peak power, backward propagating pulses. While several SBS mitigation techniques exist, optical linewidth broadening through external phase modulation using white noise is predominantly used for its simplicity. But the broadened line-shape is non-ideal and has a slow roll-off resulting in increased SBS seeding from reflections and hence limited power scaling. With better line-shape control, higher output powers can be achieved. In this work, we propose a simple and effective technique to improve the SBS suppression of these high power, narrow linewidth, noise broadened systems, by the addition of a sinusoidal modulation in cascade. The dual modulation results in an improved line-shape with a relatively flat topped-center and fast roll-off when compared to pure noise modulation at similar root-mean-square (RMS) linewidths. Using a multi-stage fully polarization maintaining, kW-class amplifier, we demonstrate >2.3X enhancement in SBS limited output power when compared to the pure noise modulated case at ∼7.3 GHz and >1.029 kW output power at ∼10.4 GHz RMS linewidth.","1943-0655","","10.1109/JPHOT.2021.3111207","Ministry of Electronics and Information Technology; Department of Science and Technology; Ministry of Science and Technology; SPIE Photonics West, San Francisco, USA; Ministry of Electronics and Information Technology; Department of Science and Technology, Ministry of Science and Technology; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9534665","Stimulated Brillouin scattering;phase modulation;white noise source;sinusoidal modulation;high power fiber lasers;narrow linewidth;power scaling;kilo-watt class","Scattering;Modulation;Power generation;Phase modulation;Power amplifiers;Power lasers;Optical fiber polarization","","9","","30","CCBY","9 Sep 2021","","","IEEE","IEEE Journals"
"Coordinated low-carbon optimal dispatching on source-demand side for integrated electricity-gas system","C. Li; Z. Yan; Y. Yao; Z. Tang; C. Shao","State Key Laboratory of Power Transmission Equipment and System Security at Chongqing University, Chongqing, 400044, P.R. China; State Key Laboratory of Power Transmission Equipment and System Security at Chongqing University, Chongqing, 400044, P.R. China; State Key Laboratory of Power Transmission Equipment and System Security at Chongqing University, Chongqing, 400044, P.R. China; State Key Laboratory of Power Transmission Equipment and System Security at Chongqing University, Chongqing, 400044, P.R. China; State Key Laboratory of Power Transmission Equipment and System Security at Chongqing University, Chongqing, 400044, P.R. China","CSEE Journal of Power and Energy Systems","","2024","PP","99","1","13","With the progression of the ""carbon peaking"" and ""carbon neutrality"" objectives, concerns regarding carbon emissions in energy system dispatching have attracted much attention. The integration of electricity and gas systems (IEGS), with carbon capture power plants and power-to-gas (CCPP-P2G) facilities, can facilitate flexible dispatching of multiple energy sources. This integration is conducive to the low-carbon and economically efficient operation of IEGS. Current researches did not comprehensively consider the emission mitigation responsibility of the source-demand side. A bi-layer decentralized low-carbon optimal dispatching model on both source and demand sides is proposed in this paper. On the demand side, the carbon emissions and carbon caps are allocated based on marginal carbon intensity, and then a low-carbon demand response mechanism considering step-based carbon price is established to explore the low-carbon potentials of electrical and natural gas loads. An optimal dispatching model, incorporating carbon emission constraints, is formulated on the source side through the analysis of the operational characteristics of CCPP-P2G. Furthermore, the decentralized Alternating Direction Method of Multipliers (ADMM) algorithm is employed to solve the bi-layer optimal model while protecting the data privacy of both IEGS operators and users. Case studies validate the environmental and economic benefits of the proposed low-carbon dispatching model.","2096-0042","","10.17775/CSEEJPES.2021.08790","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10520032","Integrated electricity-gas system;carbon emission;demand response;coordinated optimization on the source-demand side;decentralized algorithm","Carbon dioxide;Dispatching;Electricity;Wind power generation;Load modeling;Costs;Carbon","","","","","","3 May 2024","","","CSEE","CSEE Early Access Articles"
"A Review on Indian EV Adoption Policy","L. R. Devi; S. Sreekumar","Department of Electrical Engineering, Manipur Technical University, Imphal, India; Department of Electrical Engineering, National Institute of Technology Silchar, Assam, India","2023 IEEE 2nd International Conference on Industrial Electronics: Developments & Applications (ICIDeA)","31 Oct 2023","2023","","","389","394","Across the globe, countries have set net-zero targets to handle adverse climatic changes. This can be achieved by ensuring zero carbon emissions from various sectors. The transportation sector is one of the major contributors to greenhouse gas (GHG) emissions. Therefore, various countries, like India, have set ambitious targets to phase out fossil fuel-based vehicles and adopt electric vehicles (EVs). However, very little research offers an in-depth review of the policies and initiatives of governments in various countries, such as India. In this context, this paper offers in-depth reviews of the policies and initiatives of the Government of India (GoI) to adopt EVs. It also discusses the approaches used by the GoI to encourage the use of electric vehicles and develop a more sustainable and environmentally friendly transportation system. The review also identifies the role of the EV industry in addressing climate change and promoting sustainable mobility. The proposed review can provide useful information for stakeholders, researchers, and policymakers to promote the use of electric vehicles and a low-carbon transportation ecosystem in India.","","979-8-3503-8197-9","10.1109/ICIDeA59866.2023.10295190","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10295190","Electric Vehicle;Net Zero Emission;Policy;Transportation Sector;Green House Gas Emissions","Climate change;Government;Green products;Transportation;Production;Electric vehicles;Air pollution","","1","","20","IEEE","31 Oct 2023","","","IEEE","IEEE Conferences"
"Overview of Electric Vehicles Charging Stations in Smart Grids","M. Wadi; W. Elmasry; M. Jouda; H. Shahinzadeh; G. B. Gharehpetian","Electrical & Electronics Engineering Dept., Istanbul Sabahattin Zaim University, Istanbul, Turkey; Computer Engineering Dept., Istanbul Kultur University, Istanbul, Turkey; Electrical & Electronics Engineering Dept., Istanbul Sabahattin Zaim University, Istanbul, Turkey; Department of Electrical Engineering, Amirkabir University of Technology (Tehran Polytechnic), Tehran, Iran; Department of Electrical Engineering, Amirkabir University of Technology (Tehran Polytechnic), Tehran, Iran","2023 13th International Conference on Computer and Knowledge Engineering (ICCKE)","27 Nov 2023","2023","","","540","546","The extensive incorporation of electric vehicles (EVs) plays a crucial role in mitigating climate change and reducing greenhouse gas emissions within the transportation sector. Establishing a reliable and easily accessible charging network infrastructure for EVs is of utmost importance in mitigating range anxiety, elevating consumer trust, and expediting the widespread adoption of EVs, consequently accelerating the shift towards a sustainable and decarbonized transportation regime. The present review article underscores the growing importance of charging station infrastructure as a pivotal factor in promoting the widespread adoption of EVs and advancing sustainable transportation. This is primarily driven by the exponential rise of EVs globally, which demands the imperative establishment and expansion of charge station infrastructure to cater to the growing demands of the EV industry. This paper extensively examines the most current charging station technologies, encompassing fast charging, wireless charging, and intelligent charging systems. It highlights their advantages, drawbacks, and impacts on EV users, infrastructure developers, and policymakers. This paper aims to elucidate various aspects related to the extensive deployment of charging stations, including infrastructure scalability, grid integration, and interoperability. Moreover, potential solutions, best practices, and ongoing research initiatives about these challenges have been critically analyzed and discussed in this study. Finally, this study provides an in-depth analysis of the prospective prospects of charging station infrastructure, delving into potential advancements, nascent technologies, and research avenues within the domain.","2643-279X","979-8-3503-3015-1","10.1109/ICCKE60553.2023.10326265","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10326265","Review;Smart Grids;Electric Vehicles (EVs);Charging Station","Electric potential;Climate change;Scalability;Inductive charging;Transportation;Charging stations;Electric vehicles","","","","46","IEEE","27 Nov 2023","","","IEEE","IEEE Conferences"
"Assessing the Ramifications of Electric Vehicle Charging Infrastructure on Smart Grid Systems in Zambia","L. Phiri; S. Tembo; K. J. Nyoni","Department of Electrical and Electronic Engineering, School of Engineering, The University of Zambia, Lusaka, Zambia; Department of Electrical and Electronic Engineering, School of Engineering, The University of Zambia, Lusaka, Zambia; College of Science and Engineering, School of Geosciences, University of Edinburgh, Edinburgh, United Kingdom","2022 International Conference on Information and Communication Technology for Development for Africa (ICT4DA)","8 Dec 2022","2022","","","175","180","Information and communications technologies are rapidly decreasing in cost and becoming ubiquitous, enabling more flexible and efficient consumption of electricity, improved visibility of network use, and enhanced control of power systems. These technologies are being deployed amidst several broad drivers of change in power systems, including growth in the use of variable renewable energy sources such as wind and solar energy; efforts to decarbonize the energy system as part of global climate change mitigation efforts; and the increasing interconnectedness of electricity grids and other critical infrastructures, such as communications, transportation, and natural gas networks. The process of electrifying road transportation, which is now in its early stages in Zambia, is widely regarded as a crucial step in bringing greenhouse gas emissions down to safe levels. The process of electrification is intricate and involves developing new technologies, infrastructures, behaviors, stakeholders, business models, and interactions with them all. We used PowerFactory’s DIgSILENT Quasi Dynamic Simulation to mimic charging behavior to evaluate the effect of EVs on the smart grid system. The findings thus far support the notion that attacks on these systems could have repercussions ranging from short-term regional disruptions to long-term national disturbances.","","978-1-6654-5587-9","10.1109/ICT4DA56482.2022.9971270","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9971270","Charging Stations;Cyber Attacks;Electric Vehicles;EV Protocols;Grid Stability","Wind energy;Solar energy;Power system stability;Stability analysis;Smart grids;Information and communication technology;Behavioral sciences;Climate change","","","","76","IEEE","8 Dec 2022","","","IEEE","IEEE Conferences"
"A Modular Power Converter With Active Front-End System to Mitigate Harmonics in Distribution Networks","A. Alduraibi; J. Yaghoobi; D. Solatialkaran; F. Zare","Department of Electrical Engineering, College of Engineering, Qassim University, Unaizah, Saudi Arabia; School of Information Technology and Electrical Engineering, The University of Queensland, Brisbane, QLD, Australia; School of Information Technology and Electrical Engineering, The University of Queensland, Brisbane, QLD, Australia; School of Information Technology and Electrical Engineering, The University of Queensland, Brisbane, QLD, Australia","IEEE Journal of Emerging and Selected Topics in Power Electronics","15 Mar 2021","2021","9","2","1725","1735","Power quality improvement of power electronics systems in many applications such as adjustable speed drive (ASD) is vital due to the high penetration of grid-connected converters in distribution networks. Conventional diode bridge rectifiers are widely utilized in three-phase systems due to their cost-effectiveness, simplicity, and reliability. To improve their harmonic behavior, in this article, a three-phase bridge rectifier with harmonic mitigation function using an electronic inductor is proposed. The proposed system can mitigate current harmonics caused by other conventional rectifiers connected at the same point of common coupling (PCC). Based on the proposed harmonic reduction technique, a combination of three-phase rectifiers can comply with low-order harmonic emission limits according to IEC 61000-3-12 standard. Simulation and practical measurements are performed to validate the proposed method.","2168-6785","","10.1109/JESTPE.2020.2993786","Australian Research Council’s Future Fellowship Program(grant numbers:FT150100042); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9090813","Adjustable speed drive (ASD);current harmonics mitigation;electronic inductor (EI);power quality;three-phase rectifier","Harmonic analysis;Power harmonic filters;Rectifiers;Inductors;Passive filters;Power electronics","","14","","35","IEEE","11 May 2020","","","IEEE","IEEE Journals"
