"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Impact of Material Efficiency Strategies on Demand for Basic Industrial Goods and Carbon Neutral Pathways of China","F. Teng; R. Pan; B. Wang; L. Zhang","Institute of Energy Environment and Economy, Tsinghua University, Beijing, China; Institute of Energy Environment and Economy, Tsinghua University, Beijing, China; Institute of Energy Environment and Economy, Tsinghua University, Beijing, China; Power Economic Research Institute of State Grid Fujian Electric Power, Fuzhou, China","2023 IEEE 7th Conference on Energy Internet and Energy System Integration (EI2)","9 May 2024","2023","","","4140","4146","Focusing on the comprehensive impacts of demand-side mitigation and material efficiency improvement in the basic industrial sectors, this paper develops a bottom-up dynamic material flow model and designs three material efficiency scenarios, combined with an energy system optimization model to assess the changes in the demand for the three basic industrial materials: steel, cement, and aluminum, taking into account the developmental changes in the downstream demand sectors, and to quantify the impacts of the material efficiency strategy on China's demand for basic industrial goods as well as on China's pathway to achieving the CO2 neutrality target before 2060. It is found that the demand and structure of China's basic industrial materials will change significantly under the carbon-neutral path, with the future demand for steel and cement decreasing and the demand for aluminum increasing. Improvements in material efficiency would further reduce steel and cement demand while rising aluminum demand, with material efficiency measures at the use side contributing the most, and delayed deployment weakening these effects.","","979-8-3503-4509-4","10.1109/EI259745.2023.10512697","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10512697","Dynamic Material Flow Model;Carbon-neutral Pathway;Material Efficiency;Demand-side Mitigation Strategy","Rails;Renewable energy sources;Cement industry;Aluminum;System integration;Predictive models;Time measurement","","","","23","IEEE","9 May 2024","","","IEEE","IEEE Conferences"
"Mitigation of Spectrum Analyzer Emissions in a Portable E-Field Measurement System","R. D. Jacksha","Spokane Mining Research Division, CDC NIOSH, Spokane, Washington, USA","2022 IEEE International Symposium on Electromagnetic Compatibility & Signal/Power Integrity (EMCSI)","24 Feb 2023","2022","","","119","119","Development of a portable system to measure broadband electromagnetic emissions in underground mines poses many challenges, the most significant being mitigating the contribution of spectrum analyzer electric field emissions to the composite electromagnetic environment of a survey area. This paper presents a novel method to mitigate a spectrum analyzer's electric field emissions.","","978-1-6654-0929-2","10.1109/EMCSI39492.2022.10050225","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10050225","","Area measurement;Electric variables measurement;Broadband communication;Electromagnetics;Electric fields","","","","2","USGov","24 Feb 2023","","","IEEE","IEEE Conferences"
"Barriers to Solar Photovoltaic (PV) Adoption on a National Scale in the United States","C. Corrado; E. Holt; L. Schambach","The MITRE Corporation, Bedford, MA, U.S.; The MITRE Corporation, Bedford, MA, U.S.; The MITRE Corporation, Bedford, MA, U.S.","2022 IEEE 49th Photovoltaics Specialists Conference (PVSC)","14 Nov 2022","2022","","","1110","1117","The U.S. Government is facing immense pressure to reduce carbon emissions and shift towards renewable energy sources due to the pressing issue of climate change. Solar Photovoltaic (PV) technology, when implemented at the levels of residential, commercial businesses, and government agencies, has the potential to slow the rate of global warming, one step in addressing the climate crisis. Solar PVs provide an alternative to fossil fuels, with both lower carbon emissions and cost. The falling price of solar energy has made solar PVs increasingly cost effective compared to traditional, non-renewable energy sources. There are, however, a myriad of technological, environmental, political, economic, and social hurdles that prevent wider-spread solar adoption. While several solar-focused government policies and incentives have already been put in place, the government lacks a full understanding of the constraint space preventing widespread solar adoption. Identifying these barriers is a crucial step in developing effective and impactful plans and policy to expedite nation-wide implementation. This work evaluates current barriers to solar PV adoption within the U.S. and provides potential mitigation steps to address them. A list of recommendations for the U.S. federal government are also provided.","","978-1-7281-6117-4","10.1109/PVSC48317.2022.9938533","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9938533","photovoltaics;renewable energy;policy","Photovoltaic systems;Government policies;Renewable energy sources;Costs;Solar energy;Carbon dioxide;Climate change","","2","","56","IEEE","14 Nov 2022","","","IEEE","IEEE Conferences"
"Biogas-to-hydrogen for fuel cell distributed generation using food wastes of the Cities of Johannesburg and Cape Town, South Africa","M. A. Alao; O. M. Popoola; T. R. Ayodele","Department of Electrical Engineering & Centre for Energy and Electric Power, Tshwane University of Technology, Pretoria, South Africa; Department of Electrical Engineering & Centre for Energy and Electric Power, Tshwane University of Technology, Pretoria, South Africa; Department of Electrical and Electronic Engineering, University of Ibadan, Ibadan, Nigeria","2022 IEEE PES/IAS PowerAfrica","3 Oct 2022","2022","","","1","5","This paper presents an assessment of energy, economic and environmental potentials of biogas-hydrogen fuel cell for combined heat and power (CHP) application using the food wastes of the cities of Johannesburg and Cape Town, South Africa. The biogas generation was estimated using Bushwell’s model and the hydrogen production was determined by biogas steam reforming with water-gas shift reaction. The results show that about 16 - 42 million kg of hydrogen could be produced using food wastes of the case studies which was capable of producing 1.3 TWh of electricity and 867.26 GWh of heat via solid oxide fuel cell (SOFC) at a cost of 0.2358 ${\$}$/kWh. The application of SOFC was equally found to have the aptitude to save 4459 million litres of diesel fuel which could amount to 5666.57 million ${\$}$ and also have an emission mitigation of 12037.6 kilotons of carbon dioxide and 32.42 kilotons of carbon monoxide.","","978-1-6654-6639-4","10.1109/PowerAfrica53997.2022.9905321","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9905321","Hydrogen;Combined Heat and Power;Biogas;Solid oxide fuel cell;City of Johannesburg;City of Cape Town","Uncertainty;Cogeneration;Biological system modeling;Hydrogen;Urban areas;Fuel cells;Mathematical models","","1","","22","IEEE","3 Oct 2022","","","IEEE","IEEE Conferences"
"A Preliminary Techno-Economic and Environmental Performance Analysis of Using Second-Life EV Batteries in an Industrial Application","L. Silvestri; M. De Santis; G. Bella","Department of Engineering, University of Rome ""Niccolò Cusano"", Rome, Italy; Department of Engineering, University of Rome ""Niccolò Cusano"", Rome, Italy; Department of Engineering, University of Rome ""Niccolò Cusano"", Rome, Italy","2022 6th International Conference on Green Energy and Applications (ICGEA)","13 Jun 2022","2022","","","99","102","The number of decommissioned batteries is increasing worldwide, and this growth also reflects the high demand of traction batteries employed in electric vehicles (EV). Therefore, the option to use second-life batteries from EVs is a global challenge for protecting the environment and promoting circular economy (CE) development. The industrial sector is increasingly implementing the CE principles in their business models to reach more efficient utilization of resources and sustainable businesses. Recent studies focused on the link between CE and climate change, highlighting the potential positive effects of CE eco-innovations on climate change mitigation. The present study aims to promote the transition to a circular open-loop economy for second-life batteries derived from EVs, evaluating the techno-economic performance and greenhouse gas emissions (GHG) associated to the integration of a battery energy storage system (BESS), made of spent batteries, serving a ball mill machine in a ceramic manufacturing plant. In particular, the average GHGs derived from the Italian electricity mix, in a midweek day, have been considered, assessing hourly emissions. This innovative approach is particularly suited for analyzing renewable energies intermittency. To this purpose, three different scenarios were modeled: Scenario 1, with no BESS; Scenario 2, with a second-life BESS with power grid support; and Scenario 3, with the second-life BESS combined with a standalone PV system. Results showed how the use or non-use of the BESS involves similar daily emissions (111.94 kgCO2eq and 111.69 kgCO2eq for Scenario 1 and Scenario 2, respectively) and costs (74.69 € and 73.05 € for Scenario 1 and Scenario 2, respectively). On the other hand, the use of green energy from the PV panel (Scenario 3) represents the best option for obtaining significant GHGs reduction and economic savings, decreasing both by approximatively 22% in respect to other scenarios, with an annual saving of approximatively 5,916 €. These outcomes suggest that the investment for a second-life BESS, serving a machine such as the ball mill, would imply economic and environmental benefits, as well as advantages from the grid side, enabling load levelling. As a consequence, governments may promote the use of BESS through incentives and, consequently, reducing the payback period.","","978-1-6654-2052-5","10.1109/ICGEA54406.2022.9791901","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9791901","second-life battery;battery energy storage system;circular economy;electric vehicle;PV system;load leveling;ball mill machine","Climate change;Renewable energy sources;Greenhouse effect;Green products;Power grids;Batteries;Performance analysis","","4","","22","IEEE","13 Jun 2022","","","IEEE","IEEE Conferences"
"Interference Mitigation Through User Association and Receiver Field of View Optimization in a Multi-User Indoor Hybrid RF/VLC Illuminance-Constrained Network","I. Abdalla; M. B. Rahaim; T. D. C. Little","Electrical and Computer Engineering Department, Boston University, Boston, MA, USA; Engineering Department, University of Massachusetts Boston, Boston, MA, USA; Electrical and Computer Engineering Department, Boston University, Boston, MA, USA","IEEE Access","30 Dec 2020","2020","8","","228779","228797","In this paper we address interference mitigation through user association and receiver field of view (FOV) optimization in a multi-user indoor optical wireless communication (OWC) scenario. We explore several dynamic FOV receiver solutions including steerable (SDFOV) and non-steerable (DFOV) to optimize performance for multiple devices experiencing orientation dynamics. We compare their performance to a baseline fixed FOV receiver (FFOV). Through modeling and simulation we find that SDFOV receivers outperform DFOV by up to 2.6x and FFOV by up to 5.6x in terms of average minimum throughput gain using our test scenario. Similarly, DFOV receivers can achieve up to 2.2x gain over FFOV receivers. For multi-user environments, we compare the performance of coordinated versus distributed system control. Results show that in the worst case, the distributed greedy system performs on average 46%, 16%, and 57% below the coordinated system for SDFOV, DFOV, and FFOV, respectively at a reduced computational complexity compared to the centralized system. We also note that the performance gap in each system diminishes with increasing transmitter Lambertian order. This analysis is done under different room coverage achieved through optimizing the transmitted power to jointly maximize the minimum received power and the standard illuminance range probability at the working plane. Next, we show the impact of self- and random-human blockage at different Lambertian orders on the minimum and average user throughput values. Lastly, we show the gains from employing the hybrid RF/VLC network compared to a VLC-only mode for two different strategies: (1) minimum-throughput-enhancing and (2) sum-throughput-enhancing.","2169-3536","","10.1109/ACCESS.2020.3045929","NSF(grant numbers:CNS-1617924); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9300130","Visible light communications (VLC);LiFi;dense networks;optical wireless communications (OWC);hybrid RF/VLC;dynamic field of view (FOV);multi-user;interference;self-blockage;user association;random orientation;FOV optimization;resource allocation;load balancing;user association;emission pattern;smart lighting","Receivers;Interference;Transmitters;Optimization;Lighting;Optical transmitters;Throughput","","10","","42","CCBYNCND","21 Dec 2020","","","IEEE","IEEE Journals"
"Mitigation of Vessel Motion Effects for MIMO Underwater Optical Wireless Communication System using Spatial Coding","H. Ando; C. Ben Naila; H. Okada; M. Katayama","Dept. of Information and Communication Engineering, Nagoya University, Nagoya, Japan; Institute of Materials and Systems for Sustainability, Nagoya University, Nagoya, Japan; Institute of Materials and Systems for Sustainability, Nagoya University, Nagoya, Japan; Institute of Materials and Systems for Sustainability, Nagoya University, Nagoya, Japan","2023 IEEE International Conference on Communications Workshops (ICC Workshops)","23 Oct 2023","2023","","","961","965","Fluctuations in the transceiver positions due to water motion may significantly affect the performance of underwater optical wireless communication (UOWC). This paper investi-gates the uplink transmission of a multiple-input multiple-output (MIMO)-UOWC system. To mitigate the induced performance degradation by the fluctuations, we propose a method based on coding that takes into account the spatial arrangement of MIMO transceivers. The relationship between the arrangement of each pair of transceivers and the fluctuations in their position is numerically evaluated. Our results show that an appropriate arrangement can reduce degradation. Furthermore, the use of coding techniques can further improve the performance of the MIMO-UOWC system.","2694-2941","979-8-3503-3307-7","10.1109/ICCWorkshops57953.2023.10283748","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10283748","Underwater optical wireless communication;UOWC;MIMO;fluctuations;coding","Wireless communication;Integrated optics;Degradation;Fluctuations;Encoding;Transceivers;Optical receivers","","","","11","IEEE","23 Oct 2023","","","IEEE","IEEE Conferences"
"A Comprehensive Survey and Future Directions on Optimising Sustainable Urban Mobility","T. Borchers; D. Wittowsky; R. Augusto Souza Fernandes","Institute of Mobility and Urban Planning, Department of Structural Engineering, University of Duisburg-Essen, Essen, Germany; Institute of Mobility and Urban Planning, Department of Structural Engineering, University of Duisburg-Essen, Essen, Germany; Electrical Engineering Department, Federal University of São Carlos, São Paulo, São Carlos, Brazil","IEEE Access","7 May 2024","2024","12","","63023","63048","Climate change is currently the biggest environmental threat, being the cities responsible for a significant impact on greenhouse gas emissions. In this sense, the transport sector is among the main causes for both emissions and the depletion of non-renewable resources. Considering this scenario, there is an appeal to build more accessible, smart, sustainable and energy-efficient cities, promoting energy transition in urban systems and increasing the quality of urban life. This review aims to analyse transport and urban mobility studies that employ optimisation techniques to achieve environmental-related, sustainability, energy transition or climate change mitigation goals. After an overview regarding modelling aspects of how such goals were addressed, the nature of the objective functions, the perspectives considered, and the network application, such studies were classified into five areas and further detailed. The areas comprise: (i) planning and policy-making; (ii) environmental variables; (iii) demand and traffic management; (iv) technology and energy; and (v) non-spatial measures. In this sense, future research directions should include optimisation models that consider the social aspects of transport and the interests of passengers, operators, and the community simultaneously, improve the modelling of environmental impacts to increase its robustness, and deal with large network problems.","2169-3536","","10.1109/ACCESS.2024.3393470","Deutscher Akademischer Austauschdienst (DAAD)(grant numbers:57645446); Coordenação de Aperfei˜coamento de Pessoal de Nível Superior (CAPES)(grant numbers:88887.682401/2022-00); São Paulo Research Foundation (FAPESP)(grant numbers:2023/00182-3); National Council for Scientific and Technological Development (CNPq)(grant numbers:406453/2021-7,305215/2022-1); Open Access Publication Fund of University of Duisburg-Essen; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10508372","Climate change;greenhouse gas (GHG) emissions;optimising;passenger urban transport;sustainable mobility","Climate change;Greenhouse gases;Optimization methods;Public transportation;Sustainable development;Environmental monitoring;Surveys;Urban areas;Public policy;Energy management;Energy efficiency;Renewable energy sources;Urban planning","","","","201","CCBY","25 Apr 2024","","","IEEE","IEEE Journals"
"Potential of Renewable Energy in selected Greater Mekong Subregion (GMS) Countries to achieve NDCs in 2030","D. Dul; B. Limmeechokchai","Sirindhorn International Institute of Technology, Thammasat University, Klong Luang, Pathumthani, Thailand; Sirindhorn International Institute of Technology, Thammasat University, Klong Luang, Pathumthani, Thailand","2020 International Conference and Utility Exhibition on Energy, Environment and Climate Change (ICUE)","11 Jan 2021","2020","","","1","10","The selected Greater Mekong Subregion (GMS) countries namely, Cambodia, Lao PDR, Thailand, and Vietnam submitted their respective Intended Nationally Determined Contributions (INDCs) to the United Nations Framework Convention on Climate Change (UNFCCC) in 2015 and subsequently ratified the Paris Agreement. The INDCs of the selected GMS countries set the total GHG emissions reduction target in the range of 117 to 339 Mt-CO2eq by 2030 when compared to the business-as-usual case. The GHG emissions in the INDCs are expected to be reduced through many measures in the energy sector such as efficiency improvement and renewable energy and other measures in the non-energy sector. However, among the four countries only Thailand has certain NDC roadmap for the target in 2030 while others do not have. This matter raises uncertainty on the amount of GHG emissions that can be reduced in the four countries in the INDC timeline. This study estimates the potential of the renewable energy in mitigating the GHG emissions in the selected GMS countries to see how much emissions can be cut down in view of the INDCs by using the Long-range Energy Alternative Planning (LEAP) model. The paper developed two scenarios namely, Business-as-usual (BAU) scenario and Renewable Energy Integration (REI) scenario which follows the energy policies related to renewable energy of each country. The results of the modeling indicate that by 2030 the GHG emissions in the selected GMS countries would be reduced by around 249.2 Mt-CO2eq in the renewable energy scenario. Cambodia, Lao PDR, Thailand, and Vietnam would reduce their GHG emissions by 8.1 Mt-CO2eq, 4.8 Mt-CO2eq, 152.6 Mt-CO2eq, and 83.7 Mt-CO2eq respectively by 2030. The results point out that renewable energy has strong potential to achieve NDC targets.","","978-1-7281-8334-3","10.1109/ICUE49301.2020.9307068","Thammasat University; Stockholm Environment Institute; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9307068","Greater Mekong Subregion Countries;Green-house Gas mitigation;LEAP model;Nationally Determined Contributions (NDCs);Renewable energy","Renewable energy sources;Climate change;Biomass;Greenhouse effect;Hydroelectric power generation;Planning;Manufacturing industries","","1","","43","IEEE","11 Jan 2021","","","IEEE","IEEE Conferences"
"Ground Source Heat Pump System Based on Residential Building","P. Hu; A. Ukil; N. Nair","Department of Electrical, Computer, and Software Engineering, University of Auckland, Auckland, New Zealand; Department of Electrical, Computer, and Software Engineering, University of Auckland, Auckland, New Zealand; Department of Electrical, Computer, and Software Engineering, University of Auckland, Auckland, New Zealand","2023 IEEE PES Innovative Smart Grid Technologies - Asia (ISGT Asia)","29 Dec 2023","2023","","","1","5","Based on the climate conditions in the Gisborne region of New Zealand, this paper analyzes the economy and environmental protection of ground source heat pumps (GSHP) by simulation. The results show that GSHP can effectively achieve indoor heating function in winter and has a high coefficient of performance. That means more heat output per unit of electricity. This highly efficient energy conversion reduces energy consumption; more importantly, no combustion process is involved, so no harmful emissions such as combustion exhaust gas are produced. This helps to reduce carbon emissions and mitigate climate change.","2378-8542","979-8-3503-2774-8","10.1109/ISGTAsia54891.2023.10372732","University of Auckland; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10372732","ground source heat pump;coefficient of performance;heat supply","Climate change;Heat pumps;Cooling;Asia;Energy conversion;Combustion;Fossil fuels;Power supplies","","","","11","IEEE","29 Dec 2023","","","IEEE","IEEE Conferences"
"Cross-Entropy-Based Approach to Multi-Objective Electric Vehicle Charging Infrastructure Planning","J. Li; Y. H. Yuan; Q. Cui; H. Wang","Department of Data Science and AI, Faculty of IT, Monash University, Australia; Department of Data Science and AI, Faculty of IT, Monash University, Australia; School of Electrical Engineering, Chongqing University, Chongqing, China; Department of Data Science and AI, Faculty of IT, Monash University, Australia","2023 IEEE/IAS Industrial and Commercial Power System Asia (I&CPS Asia)","3 Nov 2023","2023","","","1641","1647","Pure electric vehicles (PEVs) are increasingly adopted to decarbonize the transport sector and mitigate global warming. However, the inadequate PEV charging infrastructure may hinder the further adoption of PEVs in the large-scale traffic network, which calls for effective planning solutions for the charging station (CS) placement. The deployment of charging infrastructure inevitably increases the load on the associated power distribution network. Therefore, we are motivated to develop a comprehensive multi-objective framework for optimal CS placement in a traffic network overlaid by a distribution network, considering multiple stakeholders' interested factors, such as traffic flow, PEV charging time cost, PEV travel distance, and the reliability of the distribution network. We leverage a cross-entropy-based method to solve the optimal CS placement and evaluate our method in a real-world 183-node traffic network in Chengdu, China, overlaid by a 26-region distribution network. It is demonstrated that our work provides various viable planning options favoring different objectives for the stakeholders' decision-making in practice.","","979-8-3503-3934-5","10.1109/ICPSAsia58343.2023.10294653","Australian Research Council; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10294653","Electric vehicle;charging infrastructure planning;multi-objective optimization;cross-entropy method","Costs;Simulation;Decision making;Distribution networks;Minimization;Planning;Power systems;Climate change;Electric vehicles;Entropy","","2","","17","IEEE","3 Nov 2023","","","IEEE","IEEE Conferences"
"Comparative Life Cycle Assessment of Airborne Wind Energy and Horizontal Axis Wind Turbines in Türkiye","A. E. Onay; E. Dokur; M. Kurban","Energy Systems Engineering, Bilecik Seyh Edebali University, Bilecik, Türkiye; Electrical-Electronics Engineering, Bilecik Seyh Edebali University, Bilecik, Türkiye; Electrical-Electronics Engineering, Bilecik Seyh Edebali University, Bilecik, Türkiye","2023 4th International Conference on Communications, Information, Electronic and Energy Systems (CIEES)","3 Jan 2024","2023","","","1","4","As the global demand for clean and sustainable energy sources continues to rise, the quest for innovative and environmentally friendly technologies becomes increasingly imperative. With growing concerns about climate change and the need to transition away from fossil fuels, understanding the environmental impacts of emerging technologies like Airborne Wind Energy (AWE) is crucial for shaping the future of energy production. This paper presents a Life Cycle Assessment (LCA) of a theoretical AWE plant in Türkiye, comparing it to traditional horizontal axis wind turbines. The study aims to determine the feasibility of installing AWE plants in Türkiye and their environmental impact. Results show that AWE plants use less material and generate electricity with lower impacts than traditional turbines, making them a viable option for renewable energy generation in Türkiye.","","979-8-3503-3691-7","10.1109/CIEES58940.2023.10378841","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10378841","wind energy;life cycle assessment;airborne wind energy;environmental impact","Wind energy generation;Renewable energy sources;Uncertainty;Wind energy;Europe;Transportation;Production;Climate change;Life cycle assessment","","","","26","IEEE","3 Jan 2024","","","IEEE","IEEE Conferences"
"Intelligent Optimization Framework for Efficient Demand-Side Management in Renewable Energy Integrated Smart Grid","H. Wasim Khan; M. Usman; G. Hafeez; F. R. Albogamy; I. Khan; Z. Shafiq; M. Usman Ali Khan; H. I. Alkhammash","Department of Electrical Engineering, University of Engineering and Technology, Mardan, Pakistan; Department of Computer Software Engineering, University of Engineering and Technology, Mardan, Pakistan; Department of Electrical Engineering, University of Engineering and Technology, Mardan, Pakistan; Turabah University College, Computer Sciences Program, Taif University, Taif, Saudi Arabia; Department of Electrical Engineering, University of Engineering and Technology, Mardan, Pakistan; Centre of Intelligent Systems and Networks Research (CISNR), University of Engineering and Technology, Peshawar, Pakistan; Department of Electrical Engineering, University of Engineering and Technology, Peshawar, Pakistan; Department of Electrical Engineering, College of Engineering, Taif University, Taif, Saudi Arabia","IEEE Access","14 Sep 2021","2021","9","","124235","124252","The implementation of real-time price-based demand response program and integration of renewable energy resources (RESs) improves efficiency and ensure stability of electric grid. This paper proposes a novel intelligent optimization based demand-side management (DSM) framework for smart grid integrated with RESs. In the intelligent DSM framework the artificial neural network (ANN) forecasts energy usage behavior of consumers and real-time price-based demand response program (RTPDRP) of electric utility company (EUC). The smart energy management controller of the proposed intelligent DSM framework adapts forecasted energy usage behavior of consumers using forecasted RTPDRP to create operation schedule. The consumers implement the created schedule to minimize energy cost, peak load, carbon emission subjected to improving user comfort and avoiding rebound peaks. Simulations are conducted using our proposed hybrid genetic ant colony (HGAC) optimization algorithm to create schedule for three cases: EUC without RESs, EUC with RESs, and EUC with both RESs and storage technologies. To endorse the applicability and productivity of the proposed DSM framework based on HGAC optimization algorithm with five existing algorithms based frameworks. Simulation results show that the proposed DSM framework is superior compared with the existing frameworks in terms of energy cost minimization, peak load mitigation, carbon emission alleviation, and user discomfort minimization. The proposed HGAC optimization algorithm reduced electricity cost, carbon emission, and peak load by 12.16%, 4.00%, and 19.44% in case I; by 26.8%, 20.71%, and 33.3% in case II; and by 24.4%, 16.44%, and 37.08% in case III, respectively, compared to without scheduling.","2169-3536","","10.1109/ACCESS.2021.3109136","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9525393","Demand-side management;battery energy storage systems;photovoltaic;demand response;scheduling;smart grid","Optimization;Peak to average power ratio;Energy consumption;Home appliances;Carbon dioxide;Smart grids;Minimization","","24","","43","CCBY","30 Aug 2021","","","IEEE","IEEE Journals"
"Impact of Solar Energy on Mitigating Climate changes for a Sustainable Development in India","M. K; S. C.R.; U. S; V. P","Sairam Institute of Management Studies, Sri Sairam Engineering College, Chennai, Tamilnadu, India; Department of Management Studies, Sri Sairam Institute of Technology, Chennai, Tamilnadu, India; Department of Management Studies, S A Engineering College, Chennai, Tamilnadu, India; Sairam Institute of Management Studies, Sri Sairam Engineering College, Chennai, Tamilnadu, India","2022 International Conference on Power, Energy, Control and Transmission Systems (ICPECTS)","27 Feb 2023","2022","","","1","5","Green gas emission is a universal problem. Majority of the energy requirement of the Indian economy is been accounted by imported fossil fuel. Contribution of renewable energy resources is very less in the total energy requirement. Solar energy is one of the better alternate energy source to fulfill the needs of Indian energy requirement as geographically it is near the equator. Indian government has come up with many policies and initiatives to increase the footprint of solar energy there by reducing the carbon foot print. The current study investigates the impact of Indian government policies and initiatives taken to mitigate the green gas emission for a sustainable development in India. The analysis shows that there is a steep increase in production of solar energy as a source of renewable energy in India. But the amount of green gas emission is more due to the rapid industrial growth in India. So Government of India must take more steps to popularize the use of solar energy as an alternate energy sources in the sub-continent to reduce the green gas emission for a sustainable development.","","978-1-6654-6275-4","10.1109/ICPECTS56089.2022.10046744","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10046744","Green Gas;Solar energy;carbon footprints;renewable energy","Industries;Renewable energy sources;Green products;Transportation;Solar energy;Carbon dioxide;Climate change;Solar energy;Economics;Energy management","","5","","15","IEEE","27 Feb 2023","","","IEEE","IEEE Conferences"
"Performance Analysis of an Open Cycle Gas Turbine Power Plant in Grid Electricity Generation","M. J. B. Kabeyi; O. A. Olanrewaju","Department of Industrial Engineering, Durban University of Technology, Durban, South Africa; Department of Industrial Engineering, Durban University of Technology, Durban, South Africa","2020 IEEE International Conference on Industrial Engineering and Engineering Management (IEEM)","12 Jan 2021","2020","","","524","529","In this study, there was a performance analysis of a working 30MW open cycle gas turbine power plant to get a general overview of role and performance of gas turbines in supply of grid electricity. The historical evaluation of the gas turbine power plant technology is presented with features and application of gas turbines in electricity generation. It was found that a significant amount of energy is lost with the exhaust gases, which are released to the atmosphere. The amount was up to 74.6%, which is wasteful, polluting and unsustainable. Analysis on possible conversion from the open cycle to combined cycle plant demonstrated that subject to practical limitations, specific fuel consumption reduces by 22% and power output increases by 11.69 MW, which is 38% increase from the Rankine cycle turbine. This will improve on specific fuel consumption, generate more revenue and contribute towards greenhouse emission mitigation through avoided use of fossil fuels for extra power generated.","","978-1-5386-7220-4","10.1109/IEEM45057.2020.9309840","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9309840","Combined cycle power plant;gas turbine;performance analysis;open cycle;rankine cycle turbine","Turbines;Power generation;Fuels;Exhaust gases;Generators;Aircraft propulsion;Heat recovery","","9","","15","IEEE","12 Jan 2021","","","IEEE","IEEE Conferences"
