"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Analysis of the energy matrix decarbonization in the operation of the large mining power distribution systems: The Chilean case","F. Pessino; L. Morán; J. Espinoza; J. C. Araneda; F. Silvestro; L. Vaccaro","DITEN - Department of Electrical, Electronic, Telecommunication Engineering, Naval Architecture University of Genova, Genova, Italy; Department of Electrical Engineering, University of Concepción, Concepción, Chile; Department of Electrical Engineering, University of Concepción, Concepción, Chile; Chilean National Electric Coordinator, Santiago, Chile; DITEN - Department of Electrical, Electronic, Telecommunication Engineering, Naval Architecture University of Genova, Genova, Italy; DITEN - Department of Electrical, Electronic, Telecommunication Engineering, Naval Architecture University of Genova, Genova, Italy","2023 IEEE International Conference on Environment and Electrical Engineering and 2023 IEEE Industrial and Commercial Power Systems Europe (EEEIC / I&CPS Europe)","3 Aug 2023","2023","","","1","6","As part of the fight against climate change that involves the whole planet, Chile since 2018 has embarked on a plan for the progressive closure/conversion of the country's coal-fired thermal power plants that will end by 2040. This decarbonization process involves increasing use of renewable energy technologies for the production of electricity, causing changes in the behaviour of the country's electricity system. The object of the research is to study the effects of this change on the temporal evolution of the equivalent impedance of the network at the busbars feeding three of the most important mines of the country. For one of them, the future suitability of the harmonic filtering system present today in the plant was assessed. The analysis was carried out by simulation using the DIgSilent Power Factory software. The results obtained provided important indications, for the next decade, related to the resilience of the national electricity system (SEN) in the substations analyzed and the power quality of the distribution system at one representative mine.","","979-8-3503-4743-2","10.1109/EEEIC/ICPSEurope57605.2023.10194614","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10194614","Renewable integration;Short-circuit power;harmonic mitigation","Renewable energy sources;Substations;Filtering;Power quality;Low-carbon economy;Harmonic analysis;Impedance;Climate change","","","","23","IEEE","3 Aug 2023","","","IEEE","IEEE Conferences"
"Recent Progress in Synchronization Approaches to Mitigation Voltage Sag Using HESS D-FACTS","M. Khaleel; N. El-Naily; H. Alzargi; M. Amer; T. Ghandoori; A. Abulifa","Aeronautical Engineering Department, College of Civil Aviation, Misrata, Libya; Electrical Engineering Department, College of Electrical and Electronics Technology-Benghazi, Benghazi, Libya; Mechanical Engineering Department, College of Technical sciences–Derna, Derna, Libya; Aeronautical Engineering Department, College of Civil Aviation, Misrata, Libya; Mechanical Engineering Department, College of Technical sciences–Derna, Derna, Libya; Aeronautical Engineering Department, College of Civil Aviation, Misrata, Libya","2022 International Conference on Emerging Trends in Engineering and Medical Sciences (ICETEMS)","11 Apr 2023","2022","","","186","190","The contribution of a hybrid energy storage system (HESS) is expediently growing at the power grid (PG). Recent interest in the integration of HESS into the PG poses a challenge to distributed flexible ac transmission system (DFACTS) technology based on the synchronization approaches including a phase-locked loop (PLL) and synchronous reference frame (SRF-PLL) to eliminate the voltage sag. Needless to say, there is growing awareness of the voltage sag damage caused by several fault scenarios in the PG. Thus, reducing power quality (PQ) problems and greenhouse gas emissions are the main driver to eliminate voltage sag in the PG using D-FACTS technology. This article has successfully replaced the energy storage system with the PG with HESS inclusion photovoltaic (PV) Module, Fuel Cell (FC), and lithium battery. The HESS quickly gained control of voltage and reduced costs. Moreover, this article contributes to providing a conceptual framework to enhance a superior PG by eliminating voltage sag. In this context, PLL and SRF-PLL play a crucial role in control as well as inverters’ operation for the power grid. The D-FATS technology is designed to eliminate voltage sag to improve PQ.","","978-1-6654-6112-2","10.1109/ICETEMS56252.2022.10093307","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10093307","HESS;photovoltaic;Fuel Cell;lithium battery;power grid;power Quality","Photovoltaic systems;Renewable energy sources;Power quality;Lithium batteries;Market research;Hybrid power systems;Smart grids","","2","","15","IEEE","11 Apr 2023","","","IEEE","IEEE Conferences"
"Dynamic Analysis of a Modular Three-Phase Rectifier System with Harmonic Mitigation Function: Addressing IEC 61000-3-12","A. Alduraibi; J. Yaghoobi; H. Rathnayake; F. Zare; R. Sharma","School of Information Technology and Electrical Engineering, The University of Queensland, Brisbane, QLD, Australia; School of Information Technology and Electrical Engineering, The University of Queensland, Brisbane, QLD, Australia; School of Information Technology and Electrical Engineering, The University of Queensland, Brisbane, QLD, Australia; School of Information Technology and Electrical Engineering, The University of Queensland, Brisbane, QLD, Australia; School of Information Technology and Electrical Engineering, The University of Queensland, Brisbane, QLD, Australia","2019 IEEE International Conference on Industrial Technology (ICIT)","8 Jul 2019","2019","","","1235","1240","Power quality improvement of power electronics systems in many applications such as Adjustable Speed Drive (ASD) is vital due to high penetration of grid connected converters in distribution networks. However, due to the switching nature of the power electronics devices, ASDs have been witnessed as a major source of current harmonics in distribution networks. Due to the cost effectiveness, simplicity, and reliability, still conventional bridge diode rectifier is utilised in many three-phase systems. Thus, in this paper, a three-phase bridge rectifier with harmonic mitigation function is proposed using an electronic inductor. The proposed method can mitigate current harmonics caused by other conventional rectifiers connected at the same Point of Common Coupling (PCC). Based on the proposed harmonic reduction technique, a combination of three-phase rectifiers can comply low order harmonic emission according to IEC 61000-3-12 standard. Simulation results have been carried out to validate the proposed method.","2643-2978","978-1-5386-6376-9","10.1109/ICIT.2019.8755236","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8755236","adjustable speed drive;electronic inductor;power quality;current harmonics mitigation;three-phase rectifier","Harmonic analysis;Power harmonic filters;Rectifiers;Inductors;Passive filters;Power electronics","","9","","23","IEEE","8 Jul 2019","","","IEEE","IEEE Conferences"
"Optimal Design of Distributed Network Based on Power Quality to Minimize the Flicker of Wind Turbines","A. Ghaffari; A. Askarzadeh; R. Fadaeinedjad; G. Moschopoulos","Department of Electrical and Computer Engineering, Graduate University of Advanced Technology, Kerman, Iran; Department of Energy Management and Optimization, Institute of Science and High Technology and Environmental Sciences Graduate University of Advanced Technology, Kerman, Iran; Department of Electrical and Computer Engineering, Graduate University of Advanced Technology, Kerman, Iran; Department of Electrical and Computer Engineering, Western University, London, Ontario, Canada","2024 IEEE Applied Power Electronics Conference and Exposition (APEC)","2 May 2024","2024","","","2239","2243","The use of wind energy as an energy resource in distribution networks is increasing. A disadvantage to using wind energy, however, is the emission of flicker in an electrical distribution network (EDN), which may adversely affect power quality during system operation. An effective way to improve power quality is to include the allocation of wind turbines (WTs) in the planning phase. The location and size of WTs can significantly improve the network power quality and electrical performance in an EDN. This paper considers modeling for flicker emission by using a mixed integer non-linear programming (MINLP) model to determine the optimal location and size of WTs. The optimal design of the network associated with WTs generation profile patterns and the variation of load demand during the planning horizon 24-h is also determined. The proposed model is implemented in GAMS and tested on a standard IEEE 33-bus system.","2470-6647","979-8-3503-1664-3","10.1109/APEC48139.2024.10509278","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10509278","Power quality-based allocation;flicker mitigation;wind turbine;mixed integer non-linear programming.","Costs;Wind energy;Systems operation;Power quality;Distribution networks;Programming;Planning","","","","19","IEEE","2 May 2024","","","IEEE","IEEE Conferences"
"A Review of Insulation Challenges and Mitigation Strategies in (U)WBG Power Modules Packaging","P. Adhikari; M. Ghassemi","Department of Electrical and Computer Engineering, Zero Emission, Realization of Optimized Energy Systems (ZEROES) Laboratory, The University of Texas at Dallas, Richardson, TX, USA; Department of Electrical and Computer Engineering, Zero Emission, Realization of Optimized Energy Systems (ZEROES) Laboratory, The University of Texas at Dallas, Richardson, TX, USA","2024 IEEE Texas Power and Energy Conference (TPEC)","22 Mar 2024","2024","","","1","6","In the ever-growing landscape of electrical power demand, the future of power electronics module packaging lies in the realm of wide-bandgap (WBG) materials, including silicon carbide (SiC), gallium nitride (GaN), and cutting-edge ultra WBG (UWBG) materials like diamond, aluminum nitride (AlN), and hexagonal-boron nitride (h-BN). These materials offer superior properties to traditional silicon-based devices, promising higher power density, reduced weight, and increased operating temperature, voltage, and frequency. However, pushing the boundaries for power electronics modules presents challenges in insulation systems as the encapsulation material and the ceramic substrate may not withstand the functional parameters, potentially leading to unfavorable conditions like high field stress and partial discharge (PD), ultimately resulting in insulation failure. This paper presents a thorough analysis of the characteristics of the electrical insulation materials used in power electronics devices based on the research in WBG packaging conducted in recent years. The significance of maximum electric field stress at triple points (TPs) is examined. Furthermore, the paper reviews the strategies and techniques employed to mitigate the challenges related to maximum field stress and PDs in both encapsulation and substrate materials. It is concluded that the mitigation strategies are promising in improving insulation systems for packaging, but the studies lack their implementation under actual operating conditions of WBG power modules.","","979-8-3503-3120-2","10.1109/TPEC60005.2024.10472278","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10472278","WBG power module packaging;high voltage;insulation;high power density;partial discharge;electric field reduction;triple points;partial discharge inception voltage;high temperature","Encapsulation;Silicon carbide;Reviews;Multichip modules;Voltage;Power electronics;Gallium nitride","","1","","45","IEEE","22 Mar 2024","","","IEEE","IEEE Conferences"
"A Study on Green House Gas Mitigation from Solar Parks in India","H. R. Rajaram; G. Balamurugan","School of Habitat Studies, Tata Institute of Social Sciences, Mumbai, India; Centre for Geoinformatics, JTSDS, Tata Institute of Social Scinces","2020 International Conference and Utility Exhibition on Energy, Environment and Climate Change (ICUE)","11 Jan 2021","2020","","","1","8","Renewables are playing pivotal role in promoting sustainable development. India through its Intended Nationally Determined Contributions to United Nations Framework Convention on Climate Change has shown its commitment on mitigating Green House Gases. In February 2015, India stated its federal mission is to achieve 175 GW of Renewable Energy based capacity by the year 2022. This paper analyses the solar capacity installed through solar parks in India, corresponding power produced with prevailing solar insolations and potential Greenhouse gas abated. The current identified 20 GW solar park project with varying solar insolation of 4 - 5 kWh/m2/day has potential to produce 37155982 MWh of solar power and mitigate 34672792 tonnes of CO2/annually. Similarly, additional 40 GW Solar park capacity being considered would generate 74311963 MWh mitigating 69345584 tonnes of CO2 annually. Better solar suitability areas would help in enhanced solar generation by 15% more as compared to moderate and low solar areas. Capacity planned through Solar Parks would help in mitigating 1.40% and 2.81% of Greenhouse gases of the total India's emissions respectively.","","978-1-7281-8334-3","10.1109/ICUE49301.2020.9307039","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9307039","Emission factor;Giga Watt;Green house gases;Renewable energy;Solar parks","Renewable energy sources;Green products;Air pollution;Mathematical model;Greenhouse effect;Wind power generation;Solar power generation;Climate change","","4","","22","IEEE","11 Jan 2021","","","IEEE","IEEE Conferences"
"Providing Emergency Power in National Energy Systems: South Africa's Risk Mitigation Programme is Costly and Environmentally Disastrous","D. R. Walwyn","Graduate School of Technology Management, University of Pretoria, Pretoria, South Africa","2021 International Conference on Electrical, Computer and Energy Technologies (ICECET)","11 Feb 2022","2021","","","1","5","Much of South Africa's existing coal fleet is beyond its service life, and attempts to bring new capacity into the system have been hit by extensive delays and costly overruns. As a consequence, there is a significant supply constraint which is predicted to continue until at least 2025, a crisis which precipitated the introduction of the Risk Mitigation Independent Power Producers Procurement Programme (RMI4P). The bid outcomes of the RMI4P have highlighted an intrinsic weakness with the concept of independent, distributed electricity generation. Isolated units which are unable to balance supply/demand profiles across the whole system will by necessity incur higher cost. In this article, it is shown that a system wide programme which allowed for energy wheeling between operators with complementary supply profiles, would have been a 25% lower cost option for energy consumers, and reduced carbon emissions from 349 kg carbon dioxide/MWh to zero.","","978-1-6654-4231-2","10.1109/ICECET52533.2021.9698448","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9698448","emergency power;South Africa;renewable energy","Procurement;Costs;Carbon dioxide;Coal;Delays;Risk management","","","","18","IEEE","11 Feb 2022","","","IEEE","IEEE Conferences"
"Development of Community Energy Management System for Mae Hong Son District: Grid-connected Mode","P. Payomyam; N. Hoonchareon","Department of Electrical Engineering, Chulalongkorn University, Bangkok, Thailand; Department of Electrical Engineering, Chulalongkorn University, Bangkok, Thailand","2020 8th International Electrical Engineering Congress (iEECON)","27 Apr 2020","2020","","","1","4","This paper proposes a decentralized dispatch strategy suitable to microgrid in Mae Hong Son (MHS) district. The design of MHS microgrid is motivated by the fact that MHS is a remote area in Thailand where it has been facing with power system's service interruption several times a year, due to natural disasters. Nonetheless, there are renewable energy resources such as mini-hydro and solar power plants inside the area that can sufficiently supply the local electricity demand most of the times throughout a year. Here, Community Energy Management System (CEMS) which minimizes the combined total economic and emission costs during grid-connected mode, while distinctly ensures smooth transition to a reliable microgrid during islanding mode, by properly utilizing battery energy storage system (BESS) and water reserve, has been developed. The proposed formulation of the day-ahead schedulings of mini-hydro generation and BESS is solved using mixed-integer linear programming (MILP). The simulated test results for one week, both during dry and rainy seasons, confirm that CEMS can significantly improve reliability of MHS microgrid with the designed feature of smooth transition to islanding mode.","","978-1-7281-3076-7","10.1109/iEECON48109.2020.229486","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9077423","Community Energy Management System;Microgrid;Battery Energy Storage System;Mini-hydro power;disaster mitigation","","","1","","8","IEEE","27 Apr 2020","","","IEEE","IEEE Conferences"
"Prosumers optimally adapted to local load. Rationale and benefits for the grid","M. Sanduleac; M. Albu; D. Stanescu; C. Stanescu","Faculty of Power Engineering, University POLITEHNICA of Bucharest, Bucharest, Romania; Faculty of El. Engineering, University POLITEHNICA of Bucharest, Bucharest, Romania; Department of Metering, Electrica Transilvania Sud, Brasov, Romania; Metering Branch OMEPA, TSO ‘Transelectrica’, Sibiu, Romania","2019 8th International Conference on Modern Power Systems (MPS)","11 Jul 2019","2019","","","1","6","Prosumers are entities with a key role in the new smart grid paradigm, having enabled two ways active power exchange. The usual approach is to send excess energy to the main grid, with a cost of unpredictability of the reverse power flow. In order to achieve a high penetration of renewables in the distribution grid, with added contribution from prosumers, traditional grids need to be operated in states corresponding to active grids for which they have not been designed. Recently deployed solutions allow advanced prosumers to benefit from advancements in both storage and renewables technologies, changing the behavior of prosumers into controlled unidirectional power exchange (no-back generation), which translates into consumer-only behavior from the grid side. With this no-back generation paradigm, in this paper a number of comprehensive scenarios have been simulated and analyzed on a daily basis, based on real local production and consumption profiles and using key performance indexes. The paper shows the benefits of operating and customers with prosumers potential, which can bring substantial openings for a high renewables penetration agenda to address climate change related issues.","","978-1-7281-0750-9","10.1109/MPS.2019.8759678","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8759678","prosumer;active distribution grid;RES;storage;Key Performance Indicator;energy meter;PCC","Production;Power measurement;Batteries;Time measurement;Microsoft Windows;Climate change;Power markets","","1","","10","IEEE","11 Jul 2019","","","IEEE","IEEE Conferences"
"Power Quality Improvement in Grid Connected Solar Energy For Harmonic Analysis","A. Patel; R. Singh","Dept. of Electrical Eng., Jabalpur Engineering College JEC, Jabalpur, India; Dept. of Electrical Eng., Jabalpur Engineering College JEC, Jabalpur, India","2022 IEEE International Conference on Data Science and Information System (ICDSIS)","14 Oct 2022","2022","","","1","5","Though the efficiency of electricity production from Grid Connected Solar Energy (GCSE) is lower than conventional resources, but it is the need of time to move towards green form of power. The conventional resources are depleting with rapid pace and moreover they have high carbon emission which leads to global warming. As the remedy to this solar had emerged as an effective solution and as the result of enormous research in the solar technology, its mass deployment is now economical and efficient. The key issues which were the hurdles in its mass deployments namely; power quality improvement, synchronization, power flow monitoring and availability of neutral line for harmonics mitigation has been addressed to a great extent. This work also presents the quality enhancement of large solar plant in grid-connected mode under the condition of linear and non-linear loads. The components used and control strategies are briefly discussed to develop the GCSE system.","","978-1-6654-9801-2","10.1109/ICDSIS55133.2022.9915883","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9915883","Grid Connected Solar Energy (GCSE);Maximum Power Point Tracking (MPPT);Power Quality (PQ);Power Electronic Devices (PED);Power Electronic Interfacing (PEI).","Switching frequency;Power quality;Solar energy;Production;Power system harmonics;Pulse width modulation;Harmonic analysis","","1","","15","IEEE","14 Oct 2022","","","IEEE","IEEE Conferences"
"Peak Shaving and Duck Curve Mitigation With BES Based Ramp Rate Limit Strategy and MATOIGI Control for Improving PQ of SPV-BES Microgrid","S. Chakraborty; G. Modi; B. Singh","Department of Electrical Engineering, Indian Institute of Technology Delhi, New Delhi, India; Department of Electrical Engineering, Indian Institute of Technology Delhi, New Delhi, India; Department of Electrical Engineering, Indian Institute of Technology Delhi, New Delhi, India","2022 IEEE Global Conference on Computing, Power and Communication Technologies (GlobConPT)","14 Nov 2022","2022","","","1","6","The intermittency of renewable energy sources (RES) and sudden variations in load demand cause high power ramps at the grid side. However, the power ramp rate of the grid is limited due to the higher mechanical time constant of the alternators. Higher power ramp rates lead to grid side instability and may deprive the load of getting continuous power. Moreover, from a microgrid perspective, due to the power generation profile of solar-based RES, the power demand from the grid is highly reduced during daytime peaks and increased with high ramp rates during the evening peaks leading to the formation of a duck curve, which economically affects the power generation companies. To reduce the effect of intermittency of the RES on the grid, to flatten the duck curve and reduce the peak demand from the grid during increased load demands, this paper presents an advanced ramp rate-limit (ARRL) control with battery energy storage (BES) for a grid-tied rooftop solar photovoltaic array (SPVA) based microgrid. The control utilizes the power leveling feature of the BES to ensure continuity of power supply to the loads during RES intermittency or high load demand conditions. This paper also presents a modified adaptive third-order interweaved generalized integrator (MATOIGI) based control to enhance the power quality of the microgrid during distortions/unbalance in grid voltages or load currents and to ensure that the MG performance is not deteriorated as per the IEEE std. 1547.","","978-1-6654-9365-9","10.1109/GlobConPT57482.2022.9938346","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9938346","Solar Photovoltaic Array;Power Leveling;Battery;Peak Demand;Evening Peaks;Duck Curve Mitigation;Microgrid;Ramp Rate Limit;MATOIGI-FLL;Power Quality","Photovoltaic systems;Economics;Renewable energy sources;Power demand;Power quality;Microgrids;IEEE Standards","","","","19","IEEE","14 Nov 2022","","","IEEE","IEEE Conferences"
"Implementation of Effective Controller for Solar Fed RSC Based Grid Connected DFIG","A. K. S. N.; S. S. P.; R. Mahalakshmi","Department of Electrical and Electronics Engineering, Amrita School of Engineering, Amrita Vishwa Vidyapeetham, Bengaluru, India; Department of Electrical and Electronics Engineering, Amrita School of Engineering, Amrita Vishwa Vidyapeetham, Bengaluru, India; Department of Electrical and Electronics Engineering, Amrita School of Engineering, Amrita Vishwa Vidyapeetham, Bengaluru, India","2022 International Conference on Futuristic Technologies in Control Systems & Renewable Energy (ICFCR)","27 Sep 2022","2022","","","1","5","The need for the inclusion of renewable source of energy in the production of electricity has been increasing due to the depletion of reservoirs of the non-renewable sources like the fossil fuel, nuclear fuel, etc. The DFIG (Doubly Fed Induction Generator) has converters on both the Rotor and Stator sides. Regardless of the generator's rotational speed, the DC link voltage between RSC and GSC must be maintained constant. During sub-synchronous operation, the GSC receives power from the stator terminals, converts it to DC, and delivers it to the rotor as a slip power through the RSC. This paper focuses on two main objectives. Firstly, solar energy is used to keep the DC link voltage constant. This makes the system hybrid renewable energy system. The solar panels along with MPPT technique gives maximum power output from the panels which is used to excite the rotor of DFIG. Secondly, The MPPT for PV arrays and controller at Rotor Side Converter for DFIG will be controlled by a combined fuzzy logic controller. MATLAB/Simulink Software has been used to demonstrate the efficiency of the proposed concept.","","978-1-6654-9891-3","10.1109/ICFCR54831.2022.9893610","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9893610","DFIG (Doubly Fed Induction Generator);RSC (Rotor Side Converter);GSC (Grid Side Converter);Renewable energy;Hybrid Energy;Solar;Wind;MPPT (Maximum Power Point Tracking)","Maximum power point trackers;Fuzzy logic;Renewable energy sources;Velocity control;Doubly fed induction generators;Rotors;Solar energy","","","","20","IEEE","27 Sep 2022","","","IEEE","IEEE Conferences"
"Grid Impact of Electric Vehicle Fast Charging Stations: Trends, Standards, Issues and Mitigation Measures - An Overview","L. Wang; Z. Qin; T. Slangen; P. Bauer; T. van Wijk","Department of Electrical Sustainable Energy, DCE&S Group, TU Delft, Delft, CD, The Netherland; Department of Electrical Sustainable Energy, DCE&S Group, TU Delft, Delft, CD, The Netherland; Testlab, Stichting ElaadNL, Arnhem, AR, The Netherlands; Department of Electrical Sustainable Energy, DCE&S Group, TU Delft, Delft, CD, The Netherland; Testlab, Stichting ElaadNL, Arnhem, AR, The Netherlands","IEEE Open Journal of Power Electronics","19 Feb 2021","2021","2","","56","74","With growing concern on climate change, widespread adoption of electric vehicles (EVs) is important. One of the main barriers to EV acceptance is range anxiety, which can be alleviated by fast charging (FC). The main technology constraints for enabling FC consist of high-charging-rate batteries, high-power-charging infrastructure, and grid impacts. Although these technical aspects have been studied in literature individually, there is no comprehensive review on FC involving all the perspectives. Moreover, the power quality (PQ) problems of fast charging stations (FCSs) and the mitigation of these problems are not clearly summarized in the literature. In this paper, the state-of-the-art technology, standards for FC (CHAdeMO, GB/T, CCS, and Tesla), power quality issues, IEEE and IEC PQ standards, and mitigation measures of FCSs are systematically reviewed.","2644-1314","","10.1109/OJPEL.2021.3054601","Electronic Components and Systems for European Leadership(grant numbers:876868); European Union's Horizon 2020 research and innovation programme and Germany; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9336258","Charging stations;electric vehicles;power quality;power system stability","Batteries;Climate change;Power quality;Market research;Power electronics;Harmonic analysis","","188","","105","CCBY","26 Jan 2021","","","IEEE","IEEE Journals"
"Ship-to-grid integration: Environmental mitigation and critical infrastructure resilience","A. Vlachokostas; J. Prousalidis; D. Spathis; M. Nikitas; T. Kourmpelis; S. Dallas; Z. Soghomonian; V. Georgiou","Buildings & Connected Systems Pacific Northwest National Laboratory, Richland, WA, USA; School of Naval Architecture and Marine Engineering, National Technical University of Athens Athens, Greece; School of Naval Architecture and Marine Engineering, National Technical University of Athens Athens, Greece; Logistic Command Hellenic Navy Athens, Greece; Electrotechnical Systems PTSO Marine & Offshore South Europe Hellenic Lloyd’s S.A. Piraeus, Greece; School of Naval Architecture and Marine Engineering, National Technical University of Athens Athens, Greece; Northup Grumman Innovation Systems, Virginia, VA, USA; Protasis SA, Athens, Greece","2019 IEEE Electric Ship Technologies Symposium (ESTS)","26 Sep 2019","2019","","","542","547","The United States and European Union have an increasing number of projects that are engaging end-use devices for improved grid capabilities. Areas such as building-to-grid and vehicle-to-grid are simple examples of these advanced capabilities. In this paper, we present an innovative concept study for a ship-to-grid integration. The goal of this study is to simulate a two-way power flow between ship(s) and the grid with GridLAB-D for the port of Kyllini in Greece, where a ship-to-shore interconnection was recently implemented. Extending this further, we explore: (a) the ability of ships to meet their load demand needs, while at berth, by being supplied with energy from the electric grid and thus powering off their diesel engines; and (b) the ability of ships to provide power to critical loads onshore. As a result, the ship-to-grid integration helps (a) mitigate environmental pollutants from the ships' diesel engines and (b) provide resilience to nearby communities during a power disruption due to natural disasters or man-made threats.","","978-1-5386-7560-1","10.1109/ESTS.2019.8847858","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8847858","ship-to-grid;grid-to-ship;cold ironing;reverse cold ironing;pollutant mitigation;humanitarian relief;resilience;alternative maritime power;smart grids;GridLAB-D","Architecture;Buildings;Europe;Resilience;Smart grids;Technological innovation;Logistics","","9","","30","IEEE","26 Sep 2019","","","IEEE","IEEE Conferences"
"Analysis of the Impact of Electric Vehicle Charging Station on Power Quality Issues","A. K. Karmaker; S. Roy; M. R. Ahmed","Deapartment of Electrical and Electronic Engineering, Dhaka University of Engineering & Technology, Gazipur, Bangladesh; Deapartment of Electrical and Electronic Engineering, Dhaka University of Engineering & Technology, Gazipur, Bangladesh; Deapartment of Electrical and Electronic Engineering, Dhaka University of Engineering & Technology, Gazipur, Bangladesh","2019 International Conference on Electrical, Computer and Communication Engineering (ECCE)","4 Apr 2019","2019","","","1","6","Although, number of Electric Vehicles (EV) in Bangladesh are limited compared to conventional vehicles but in near future, expecting that the EV penetration will be increased significantly. Owing to environmental & socio-economic benefits with reduction of fossil fuel use, EV markets are expanding. These EV have a major impact on the power grid & distribution networks and due to the consequences of huge power demand to recharge their batteries. Large number of EV charging station when integrates with the utility grid, it produces harmonics, affect the voltage profile, finally affects the power quality. In this paper, the impact of electric vehicle charging station in Bangladesh on power grid and distribution networks is analyzed in terms of power demand, harmonics, Voltage sag & swelling and transformer power loss. Also, the mitigation technique for reducing power quality disturbances is analyzed in this paper.","","978-1-5386-9111-3","10.1109/ECACE.2019.8679164","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8679164","Electric Vehicle (EV);Power Quality;Harmonics;Electric Vehicle Charging Station","Harmonic analysis;Power system harmonics;Electric vehicle charging;Power quality;Charging stations;Power demand;Batteries","","87","","13","IEEE","4 Apr 2019","","","IEEE","IEEE Conferences"
