"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Comprehensive Analysis of Filter Inductor Topology on Common-Mode Conducted Emissions for the Boost Converter","J. C. Helton; A. N. Lemmon; A. D. Brovont","Department of Electrical and Computer Engineering, University of Alabama, Tuscaloosa, AL, USA; Department of Electrical and Computer Engineering, University of Alabama, Tuscaloosa, AL, USA; PC Krause and Associates, West Lafayette, IN, USA","IEEE Transactions on Power Electronics","16 Feb 2023","2023","38","4","4647","4657","Recent developments in semiconductor technology and power packaging have enabled converter implementations with increased efficiency and power-density. However, the increased switching performance that makes these gains possible is also in part responsible for elevating conducted emissions signatures. A vast body of literature is dedicated to the modeling and mitigation of conducted emissions, and specifically to the suppression of common-mode (CM) noise. The authors of the present article previously developed a systematic method to isolate CM behavior of an arbitrary system through the decomposition of the mixed-mode system description into CM equivalent model (CEM). In the current study, this approach is applied to the boost converter topology. The accompanying analysis identifies the elements of greatest importance to the CM behavior of this topology, and provides new insight into the influence of the filter inductor configuration on the conducted emissions profile of this system. The developed CEM is validated through a set of empirical studies that also corroborate the emissions trends predicted by the CEM. The study concludes by introducing a procedure for suppressing conducted emissions by utilizing the CEM to design a filter configuration that maximizes CM behavior cancellation while minimizing the need for additional components.","1941-0107","","10.1109/TPEL.2022.3225756","Office of Naval Research(grant numbers:N00014-18-1-2156,N00014-18-1-2260); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9968114","Baseplate capacitance (BPC);common-mode (CM) modeling;conducted electromagnetic interference (EMI)","Inductors;Topology;Behavioral sciences;Voltage;Switches;Inductance;Capacitance","","4","","32","IEEE","1 Dec 2022","","","IEEE","IEEE Journals"
"AWS-3 Interference Mitigation: Improving Spectrum Sharing with LTE & 5G Uplink Spectrum Control","H. McDonald; J. Cantalupo; M. DiFrancisco; A. Rennier; D. Swain-Walsh; J. Correia; V. Ramaswamy; C. Patterson","DISA Defense Spectrum Organization, Annapolis, MD, USA; DISA Defense Spectrum Organization, Annapolis, MD, USA; Virginia Tech Applied Research Corp.; Foundry Corporation; The MITRE Corporation, Bedford, MA; The MITRE Corporation, Bedford, MA; The MITRE Corporation, Bedford, MA; The MITRE Corporation, Bedford, MA","MILCOM 2019 - 2019 IEEE Military Communications Conference (MILCOM)","5 Mar 2020","2019","","","102","107","This paper describes an interference mitigation technique known as Long Term Evolution (LTE) Uplink (UL) Frequency Avoidance (UFA). To mitigate interference LTE base stations can be configured in such a way as to force User Equipment (UE)s communicating with that base station to avoid transmitting in the passband of narrow-band victim receivers that share the same band. The UFA mechanisms include features for allocating uplink assignments within a cell sector (known colloquially as “notching”) and a second technique where the LTE block size is limited, known as Scalable Carrier Bandwidth Reduction (SCBR). The UFA techniques have been evaluated in the laboratory [1], and criteria for its use in the AWS-3 Coordination Request (CR) process have been defined. This paper describes the mechanisms to accomplish UFA within commercial grade LTE base station equipment (evolved Node B (eNodeB or eNB) and the approach to modeling the resulting emissions for interference analysis. The paper also describes how the same technique could be used in 5G networks and addresses the potential use of this technique to prevent “self-interference” by DoD tactical communications systems in constrained, congested, and contested environments where DoD deploys 4G (LTE) and 5G Radio Access Network (RAN) technologies.","2155-7586","978-1-7281-4280-7","10.1109/MILCOM47813.2019.9020877","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9020877","LTE;3GPP Technical Specification;Radio Access Network (RAN);interference mitigation;o Uplink Frequency Avoidance (UFA);notching;Advanced Wireless Services 3 (AWS-3);spectrum sharing;Defense Spectrum Organization;DoD AWS-3 Transition;coordination;uplink;Physical Resource Block (PRB);tactical communications;5G","Long Term Evolution;Interference;Uplink;US Department of Defense;Resource management;Bandwidth;3GPP","","2","","7","USGov","5 Mar 2020","","","IEEE","IEEE Conferences"
"Looped Polarization-Insensitive Fiber Optical Parametric Amplifiers for Broadband High Gain Applications","V. Gordienko; F. M. Ferreira; C. B. Gaur; N. J. Doran","Institute of Photonics, Aston University, Birmingham, U.K.; Institute of Photonics, Aston University, Birmingham, U.K.; Institute of Photonics, Aston University, Birmingham, U.K.; Institute of Photonics, Aston University, Birmingham, U.K.","Journal of Lightwave Technology","29 Sep 2021","2021","39","19","6045","6053","We investigate polarization insensitive fiber optical parametric amplifiers (FOPAs) employing a balanced polarization diversity loop with at least two unidirectional gain fibers. We describe and compare three variants of looped polarization insensitive FOPAs optimized for noise figure, mitigation of nonlinear impairments and their trade-off, respectively. The test scenario consists of amplifying, by up to 14 dB, a set of 21 × 50 GHz-spaced channels including a 35 GBaud PDM-QPSK signal, and evaluating a power of nonlinear crosstalk, noise figure and amplified signal BER for each variant. For the first time we demonstrate a polarization insensitive FOPA amplifying WDM signals with a noise figure as low as 5.8 dB, and a polarization insensitive FOPA with output WDM signal power of 23 dBm. The testing results let us identify likely application scenarios for each looped FOPA variant. We justify potential implementation of polarization-insensitive FOPAs in future optical communication systems by arguing its ability to deliver low noise figure <6 dB for output signal power as high as 29 dBm and to enable polarization insensitive gain for the most prominent single-polarization FOPA achievements realizing ultrawide high gain.","1558-2213","","10.1109/JLT.2021.3099441","Engineering and Physical Sciences Research Council(grant numbers:EP/,R024057,/1); FPA-ROCS(grant numbers:EP/,M005283,/1); UPON; UKRI Future Leaders Fellowship(grant numbers:MR/,T041218,/1); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9495198","Nonlinear optics;optical fiber amplifiers;optical fiber communication;optical parametric amplifiers;wavelength-division multiplexing","Gain;Optical fiber amplifiers;Wavelength division multiplexing;Optical attenuators;Optical polarization;Optical fiber communication;Nonlinear optics","","14","","38","CCBY","26 Jul 2021","","","IEEE","IEEE Journals"
"Financing Energy Transition for Sustainable Development in Vietnam: Key Issues and Policy Implications","Q. A. Nguyen","Faculty of Economics and Management, Electric Power University, Hanoi, Vietnam","2023 Asia Meeting on Environment and Electrical Engineering (EEE-AM)","25 Jan 2024","2023","","","01","06","The transition to a clean energy system is crucial for achieving sustainable development goals. Finance is considered one of the key driving forces for global energy transition. In Vietnam, the transition of energy sector towards sustainability presents significant opportunities for sustainable economic growth and the mitigation of climate change's adverse impacts. As in other countries, there is a substantial financial demand for a successful energy transition. Despite financing efforts to promote this transition process, several challenges persist, stemming from its nature, sources of finance, financial instruments, and the legal framework. Through a comprehensive review and analysis of existing research, the paper highlights the current landscape of sustainable energy financing in Vietnam and emphasizes the importance of addressing key issues to overcome financing barriers. Based on these findings, recommendations are proposed for financial institutions, project developers, public and private investors, regulators and other stakeholders to facilitate successful energy transition through strategic financing mechanism.","","979-8-3503-8106-1","10.1109/EEE-AM58328.2023.10395111","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10395111","energy transition;sustainable energy finance;sustainable development","Electrical engineering;Regulators;Law;Instruments;Finance;Stakeholders;Sustainable development","","","","33","IEEE","25 Jan 2024","","","IEEE","IEEE Conferences"
"On the Complexity Reduction of the Second-Order Volterra Nonlinear Equalizer for IM/DD Systems","N. -P. Diamantopoulos; H. Nishi; W. Kobayashi; K. Takeda; T. Kakitsuka; S. Matsuo","NTT Device Technology Labs, NTT Corporation, Kanagawa, Japan; NTT Device Technology Labs, NTT Corporation, Kanagawa, Japan; NTT Device Technology Labs, NTT Corporation, Kanagawa, Japan; NTT Device Technology Labs, NTT Corporation, Kanagawa, Japan; NTT Device Technology Labs, NTT Corporation, Kanagawa, Japan; NTT Device Technology Labs, NTT Corporation, Kanagawa, Japan","Journal of Lightwave Technology","26 Feb 2019","2019","37","4","1214","1224","To cope with the various nonlinear signal distortions in intensity-modulation/direct-detection transmission systems, a theoretical analysis on the Volterra nonlinear equalizer (VNLE) is provided, focusing on computational complexity aspects. The analysis yields a simple reduced-complexity scheme for the second-order VNLE (R2-VNLE) based on a performance-complexity tradeoff. An experimental verification is performed with single-sideband 28-GBaud PAM-4 signals, generated by an electroabsorption modulated distributed-feedback laser, over transmission distances of up to 80 km of standard single-mode fiber in the C-band. A comparison of the results for different equalization schemes, including a signal-signal beat interference mitigation technique, shows superior performance for the R2-VNLE.","1558-2213","","10.1109/JLT.2018.2890118","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8594656","Direct detection;intensity modulation;nonlinear equalization;optical interconnects;PAM-4;Volterra filter","Nonlinear distortion;Computational complexity;Optical fiber communication;Equalizers;Modulation;Optical fiber devices","","86","","28","IEEE","28 Dec 2018","","","IEEE","IEEE Journals"
"Turbulence Mitigation via Multi-Plane Light Conversion and Coherent Optical Combination on a 200 m and a 10 km Link","A. Billaud; A. Reeves; A. Orieux; H. Friew; F. Gomez; S. Bernard; T. Michel; D. Allioux; J. Poliak; R. M. Calvo; O. Pinel","Cailabs, Rennes, France; Institute of Communications and Navigation (IKN), German Aerospace Center (DLR), Oberpfaffenhofen-Wessling, Germany; Cailabs, Rennes, France; Institute of Communications and Navigation (IKN), German Aerospace Center (DLR), Oberpfaffenhofen-Wessling, Germany; Cailabs, Rennes, France; Cailabs, Rennes, France; Cailabs, Rennes, France; Cailabs, Rennes, France; Institute of Communications and Navigation (IKN), German Aerospace Center (DLR), Oberpfaffenhofen-Wessling, Germany; Institute of Communications and Navigation (IKN), German Aerospace Center (DLR), Oberpfaffenhofen-Wessling, Germany; Cailabs, Rennes, France","2022 IEEE International Conference on Space Optical Systems and Applications (ICSOS)","11 Apr 2022","2022","","","85","92","Current LEO satellites are generating more and more data which needs to be brought back to Earth for processing and analysis. Robust optical communications links are compulsory to be able to follow this growing demand for high-speed downlink with targets ranging from 10Gbps to 1Tbps. Atmospheric turbulences compensation is a key element to achieve such throughput. Here we investigate the capacity of turbulence mitigation via the use of a MPLC followed by an active optical recombiner, also called Tilba-Atmo. The MPLC demultiplexes the incoming turbulent beam into a set of gaussians beams whose relative energy distribution and relative phase evolves according to turbulence fluctuations. These gaussians are then sent into an active system based on a photonic integrated chip where the channels are optically recombined two-by-two in separate Mach-Zehnder interferometers. An 8-HGmode MPLC was placed at the reception end of a free space optical link in C or L-band. Different configurations where tried such as different levels of turbulence. Two different link lengths were tested, a 200m link with a 20cm telescope and a 10 km link at the DLR with a 10cm telescope which is normally use for testing and developing adaptive optics solutions. The first link showed high level of phase degradation on the received beam whilst on the second link the main effect of atmospheric turbulence was scintillation inside the pupil. In both cases tip-tilt was compensated via an auxiliary system and was not implemented inside the Tilba-Atmo component. The results are focused on comparison of fading in CW condition and in OOK communication between an SMF channel and the Tilba-Atmo channel. As this first version Tilba-Atmo is contributing to optical losses and optical recombining might be limited by the control electronics, a numerical sum of the demultiplexed modes is also performed to determine the upper limits of such a system.","","978-1-6654-3439-3","10.1109/ICSOS53063.2022.9749710","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9749710","Laser Communication;Multi-Plane Light Conversion;Atmospheric turbulence;Free-Space Optical Communication","Optical fibers;Integrated optics;Fading channels;Optical fiber sensors;Optical interferometry;Spontaneous emission;Optical distortion","","2","","9","IEEE","11 Apr 2022","","","IEEE","IEEE Conferences"
"Nonlinear Fiber Compensation Based on Neural Network in Reflective Coherent Detection System","C. Bi; S. Chen; J. Fu","School of Optoelectronic Science and Engineering UESTC,Chengdu,China; School of Optoelectronic Science and Engineering UESTC,Chengdu,China; School of Optoelectronic Science and Engineering UESTC,Chengdu,China","2021 6th International Conference on Intelligent Computing and Signal Processing (ICSP)","26 Apr 2021","2021","","","1364","1367","We study artificial neural network used for fiber nonlinear mitigation in single-fiber bidirectional reflective coherent detection system. In this system, the transmitter of this system is located at the receiving end, and the transmission distance of carrier is double the length of actual optical fiber channel, the required optical emission power increases which leads to intensifying of nonlinear effect. Also, using neural network to compensate fiber nonlinear can be processed without knowing the system parameters preferentially. The simulation results show that fiber nonlinear mitigation based on neural network can effectively reduce the bit error rate and improve the transmission performance of the system.","","978-1-6654-0413-6","10.1109/ICSP51882.2021.9408701","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9408701","reflective coherent detection system;bidirectional single fiber;artificial neural network;nonlinear effect","Optical fibers;Integrated optics;Coherence;Optical computing;Optical fiber networks;Fiber nonlinear optics;Adaptive optics","","","","22","IEEE","26 Apr 2021","","","IEEE","IEEE Conferences"
"Simulink-Based FPGA Control for EMI Investigations of Power Electronic Systems","N. Moonen; R. Vogt-Ardatjew; F. Leferink","University of Twente, Enschede, The Netherlands; University of Twente, Enschede, The Netherlands; Thales Nederland B.V., Hengelo, The Netherlands","IEEE Transactions on Electromagnetic Compatibility","13 Aug 2021","2021","63","4","1266","1273","Control schemes applying sinusoidal pulsewidth (sPWM) have been widely employed in power conversion solutions. With the development of the future smart grid, more capabilities of the converters are required introducing additional electromagnetic interference (EMI) control measures. In this article, a MATLAB controllable sPWM generator has been developed to optimize electromagnetic compatibility. The field-programmable gate array running at 100 MHz is capable of producing simultaneous and synchronous control signals for 16 power electronic switches. Six flexible control parameters have been implemented, which allow the controller to be tuned to a large number of applications and investigate several EMI mitigation techniques and investigate the disturbance dependence on operational parameters. As an example, the detrimental dead time effect is shown, with a variation in emissions of 10-20 dB in the frequency range of 50 kHz to 50 MHz. Highest experimentally tested switching frequencies have been recorded at 2 MHz with resulting sinusoidal waveforms from 50 Hz to 250 kHz.","1558-187X","","10.1109/TEMC.2020.3042301","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9305949","Electromagnetic compatibility;electromagnetic interference;modular multilevel converters;power electronics;pulse width modulation","Generators;Field programmable gate arrays;Electromagnetic interference;Switches;Pulse width modulation;Frequency measurement;Control systems","","5","","35","IEEE","23 Dec 2020","","","IEEE","IEEE Journals"
"Novel 3D Printable Copper Twisted Pair Array Heatsink Design for EMI Mitigation","D. Z. Li; T. Kuromura; Y. Fukawa","Good Simulations LLC, San Francisco, USA; Mitsui Mining & Smelting CO., LTD., Tokyo, Japan; TechDream, Inc., Hayward, USA","2022 International Symposium on Electromagnetic Compatibility – EMC Europe","5 Oct 2022","2022","","","729","733","A novel heatsink design with an array of metallic twisted pairs is explored with the goal of suppressing EMI and radiated emissions. It is well known that heatsinks can be problematic when it comes to emitting EMI, so a way to decrease the amount of radiation by means of choking the radiated power at specific frequencies would help certain systems pass radiated emissions requirements. Currently, the most ubiquitous design is the plate-fin heatsink, but this design is not ideal for EMI emissions. The novel design that replaces the plate-fins utilize LC (inductor-capacitor) resonances with a coil-like structure. This novel design is modeled in 3D, simulated, and compared to a traditional plate-fin heatsink design to show that the novel design reduces radiated emissions and can be tuned.","2325-0364","978-1-6654-0788-5","10.1109/EMCEurope51680.2022.9901286","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9901286","EMI;heatsink;radiated emissions;resonance;choke;coil;3D Copper Printing","Printing;Visualization;Solid modeling;Three-dimensional displays;Simulation;Electromagnetic interference;Resonant frequency","","","","9","IEEE","5 Oct 2022","","","IEEE","IEEE Conferences"
"Determining the Electromagnetic Environment on Board Ships for Risk-based Approach EMC Analysis","N. Omollo; J. -K. van der Ven; R. Vogt-Ardatjew; F. Leferink","University of Twente, Enschede, The Netherlands; RH Marine, Rotterdam, The Netherlands; University of Twente, Enschede, The Netherlands; University of Twente, Enschede, The Netherlands","2020 IEEE International Symposium on Electromagnetic Compatibility & Signal/Power Integrity (EMCSI)","10 Sep 2020","2020","","","666","670","The increased implementation of new electronic systems in a small physical space has resulted in complex electromagnetic environments. A ship is an example of such a system with a complex electromagnetic environment. In order to prevent electromagnetic interference in such complex systems, one needs to understand the composition of the environment and the interaction between the different elements. This paper determines the electromagnetic environment onboard ships, with the intention of achieving electromagnetic compatibility using a risk-based approach.","","978-1-7281-7430-3","10.1109/EMCSI38923.2020.9191557","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9191557","Electromagnetic environment;risk-based approach;maritime;ships","Marine vehicles;Electromagnetic compatibility;Standards;Interference;Radar;Frequency measurement;Electromagnetics","","10","","25","IEEE","10 Sep 2020","","","IEEE","IEEE Conferences"
"Dynamic Frequency Reuse Based on Improved Tabu Search in Multi-User Visible Light Communication Networks","Y. Chen; S. Li; H. Liu","Key Laboratory of Industrial Internet of Things and Network Control, MOE, Chongqing University of Posts and Telecommunications, Chongqing, China; Key Laboratory of Industrial Internet of Things and Network Control, MOE, Chongqing University of Posts and Telecommunications, Chongqing, China; Key Laboratory of Optical Fiber Communication Technology, Chongqing University of Posts and Telecommunications, Chongqing, China","IEEE Access","27 Mar 2019","2019","7","","35173","35183","The visible light communication (VLC) system using light-emitting diodes (LEDs) is able to achieve a higher transmission rate compared with the traditional radio frequency network. However, the throughput and average spectral efficiency (ASE) of the system may decrease due to the inter-cell interference and the inter-user interference, particularly for the indoor environment, where the LEDs are densely deployed in the case of multiple users. To suppress such interference, we introduce innovatively the improved tabu search (TS) algorithm into the frequency reuse in the multi-user VLC networks. We propose a bidirectional double tabu list strategy to avoid getting trapped in the situation of the local optimum. In addition, we design the evaluation function and aspiration criterion of the algorithm. We employ the improved TS algorithm to find the optical dynamic frequency reuse scheme by combining the interference graph. The interference graph is used to determine the interference relationships and to construct the solutions to the algorithm. The simulation results show that our proposed scheme effectively improves the throughput and the ASE of the system without lowering the fairness performance, especially in the scenario of numerous users.","2169-3536","","10.1109/ACCESS.2019.2902126","National Natural Science Foundation of China(grant numbers:61275077); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8654597","Visible light communication (VLC);frequency reuse;interference mitigation;tabu search;interference graph","Interference;Light emitting diodes;Heuristic algorithms;Optical transmitters;Throughput;Spectral efficiency;Visible light communication","","14","","26","OAPA","28 Feb 2019","","","IEEE","IEEE Journals"
"Mitigating Human Error in Jet Fuel Contamination","B. Mrusek; J. K. Wilson; J. Solti","Embry Riddle Aeronautical University, Daytona Beach, FL; Embry Riddle Aeronautical University, Daytona Beach, FL; Embry Riddle Aeronautical University, Daytona Beach, FL","2021 IEEE Aerospace Conference (50100)","7 Jun 2021","2021","","","1","7","Environmental sustainability in the aviation industry is becoming an area of both research and concern. Reducing our carbon footprint is becoming a necessity as natural resources are depleted faster than they are created. However, some protocols intended to improve the safety of the industry have resulted with unintentional consequences. In 2014, diesel-powered ground support equipment, used to support flight operations, began utilizing diesel emissions control systems to improve air quality and reduce emissions for ground service providers. Diesel exhaust fluid (DEF) effectively reduces the emissions of the two most critical components of diesel exhaust, particulates and NOx. While DEF is effective at reducing pollution, it has also been the subject of several contamination incidents that have led to inflight emergencies. DEF is a colorless liquid, similar to fuel system icing inhibitor (FSII). In all three incidents, DEF was confused with FSII and inadvertently added to aviation fuel which was then pumped into the aircraft. While none of these incidents resulted with catastrophic outcomes, the potential for such an event is clear. In 2019 an industry working group was established to perform a safety risk assessment and propose recommendations for mitigating this hazard. While each of these incidents was thoroughly investigated the recommendations provided were broad, high-level, and general in nature. Recognizing the need for additional research which examined the underlying organizational and environmental factors, the authors considered these elements in light of the recommended strategies proposed by the working group. It was found that a proactive and reactive approach to mitigating human error was needed to minimize the potential for jet fuel contamination. A learner-centered approach to training that accounts for generational differences and levels of expertise, combined with a hazard reporting tool that proactively identifies potential DEF contamination hazards both have the potential to minimize the occurrence of human error in jet fuel contamination.","1095-323X","978-1-7281-7436-5","10.1109/AERO50100.2021.9438524","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9438524","","Industries;Training;Protocols;Pollution;Liquids;Tools;Hazards","","","","20","IEEE","7 Jun 2021","","","IEEE","IEEE Conferences"
"Study and Mitigation of Platform Related UWB Ranging Errors","N. Smaoui; O. Gnawali; K. Kim",University of Houston; University of Houston; University of Houston,"2020 International Conference on COMmunication Systems & NETworkS (COMSNETS)","9 Mar 2020","2020","","","346","353","Ultra Wideband technology has been presented as a precise and accurate solution for wireless ranging. However, the noise and errors created from the low-cost, off-the-shelf UWB devices have been a challenge. Therefore, a comprehensive characterization of these errors is required for these devices to work more efficiently in real applications. This paper will cover the characterization of errors in different environment and configurations, a zscore-based error estimation and correction method for LOS scenarios, and evaluation of its performance. The result shows errors with a maximum mean of 5cm after the proposed correction.","2155-2509","978-1-7281-3187-0","10.1109/COMSNETS48256.2020.9027356","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9027356","UWB;error characterisation;range calibration","Distance measurement;Calibration;Wireless communication;Clocks;Wireless sensor networks;Measurement uncertainty;Hardware","","6","1","21","IEEE","9 Mar 2020","","","IEEE","IEEE Conferences"
"A Hybrid Approach to Combine Wireless and Earcup Microphones for ANC Headphones with Error Separation Module","X. Shen; D. Shi; W. -S. Gan","School of Electrical and Electronic Engineering Nanyang Technological University, Singapore; School of Electrical and Electronic Engineering Nanyang Technological University, Singapore; School of Electrical and Electronic Engineering Nanyang Technological University, Singapore","ICASSP 2022 - 2022 IEEE International Conference on Acoustics, Speech and Signal Processing (ICASSP)","27 Apr 2022","2022","","","8702","8706","Active noise control (ANC) technology is commonly used to cancel acoustic noise in daily life. The conventional ANC headphone, being one of the mature commercial products that implement this approach, utilizes microphones on its earcup to pick up the reference signal. However, in a multi-noise source situation, the reference signal mixed with uncorrelated interference usually results in poor noise reduction performance of the ANC system. Hence, we proposed a novel hybrid approach that employs wireless microphones to acquire high signal-to-noise-ratio reference signals from far-end noise sources, increasing coherence and thus improving noise reduction performance. Additionally, an error separation model is applied in the proposed structure to enhance the coherence between the error signal and each adaptive filter. As a result, the proposed hybrid approach to combine wireless and earcup microphones for ANC headphone significantly improves its noise reduction performance when dealing with multi-noise sources. Furthermore, numerical simulation and real-time experiments of the proposed structure have shown that it improves noise reduction performance by 4 − 6 dB when compared to a conventional ANC headphone.","2379-190X","978-1-6654-0540-9","10.1109/ICASSP43922.2022.9747890","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9747890","Active noise control (ANC);wireless ANC;error separation module","Headphones;Wireless communication;Noise reduction;Adaptive filters;Interference;Coherence;Numerical simulation","","2","","28","IEEE","27 Apr 2022","","","IEEE","IEEE Conferences"
"Continuous Acoustic Monitoring of Railroad Network in the Czech Republic Using Smart City Sensors","P. Mejvald; O. Konopa","Ochrana životního prostředí, s.r.o.; Ochrana životního prostředí, s.r.o.","2019 International Council on Technologies of Environmental Protection (ICTEP)","28 Jan 2020","2019","","","181","186","Due to the high density of settlements in the Czech Republic, freight rail corridors are led through populated areas. Tracks are still dominated by noisy cars braked with metal brake blocks, which in the course of passage cause several times higher noise than modern cars with non-metallic brakes. Although these are the technical parameters that determine the noise level of a train, it is not possible to find out of any registry the proportion of obsolete noisy vehicles on tracks. The long-term objective of the project is to identify individual problematic trains in terms of noise. In cooperation with national railroad authority, a system has been developed that utilizes the CESVA TA120 measuring sensor network and is designed to provide to the railroad operator, in addition to all the train parameters that can be traced (carrier, time, weight, length, number of vehicles and axles, video recordings) other essential information about the passing train - sound exposure level of the train pass. The plan is to build a sensor network using the existing infrastructure so that a detailed overview of the noise level of each single freight train can be obtained.","","978-1-7281-4925-7","10.1109/ICTEP48662.2019.8969003","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8969003","","","","1","","1","IEEE","28 Jan 2020","","","IEEE","IEEE Conferences"
