"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Applicability of hybrid power systems for fishing vessels","M. Koričan; N. Vladimir; T. Haramina; K. Vučković; N. Alujević","Faculty of Mechanical Engineering and Naval Architecture, University of Zagreb, Zagreb, Croatia; Faculty of Mechanical Engineering and Naval Architecture, University of Zagreb, Zagreb, Croatia; Faculty of Mechanical Engineering and Naval Architecture, University of Zagreb, Zagreb, Croatia; Faculty of Mechanical Engineering and Naval Architecture, University of Zagreb, Zagreb, Croatia; Faculty of Mechanical Engineering and Naval Architecture, University of Zagreb, Zagreb, Croatia","2023 IEEE International Conference on Environment and Electrical Engineering and 2023 IEEE Industrial and Commercial Power Systems Europe (EEEIC / I&CPS Europe)","3 Aug 2023","2023","","","1","6","The shipping industry, including the fisheries sector, is under pressure to reduce its emission in order to keep pace with new global environmental regulations. In recent years great attention has been turned to the development of sustainable fisheries, especially in terms of fuel consumption reduction and following emission mitigation. Increasing the share of renewable energy sources, alternative fuels, monitoring devices and innovative technologies in general onboard ships is a common trend. Hybrid power systems can produce electricity from two or more sources, typically renewable ones. As a result, it can employ solar energy while the sun is out and another source, like wind, in cloudy weather, assuring a more consistent and effective supply. Also, the system can consist of a generator powered by two or more different forms of fuel (such as LNG, biodiesel, hydrogen…). A hybrid energy system is an effective strategy for moving away from economies that rely on fossil fuels. It is still an emerging technology, which is expected to evolve and thus have wider applicability and lower costs. However, the need for high-quality and detailed analysis of hybrid energy solutions has increased due to the great diversity of fishing vessels, different operational regimes, high investment costs, and the complexity of adapting the ship's energy system to new technologies. Given that the improvement of the Croatian fishing fleet in an environmental sense began recently, it is necessary to investigate possible hybrid energy configurations and analyze their advantages and disadvantages. This paper presents hybrid energy systems with: (a) series drivetrain; (b) parallel drivetrain; (c) series-parallel drivetrain. Their characteristics and effect on the ships' power system are explained in detail. As an example, the implementation of a series hybrid energy systems on a fishing vessel operating in the Adriatic Sea is presented, along with the environmental and economic strengths this type of power system could provide.","","979-8-3503-4743-2","10.1109/EEEIC/ICPSEurope57605.2023.10194653","European Union; Ministry of Agriculture(grant numbers:324-01/21-01/2273); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10194653","fisheries;hybrid energy systems;renewable energy sources;alternative fuels;emission mitigation","Renewable energy sources;Wind;Costs;Solar energy;Hybrid power systems;Fossil fuels;Regulation","","","","24","IEEE","3 Aug 2023","","","IEEE","IEEE Conferences"
"Voltage Fluctuation Correction for Renewable Energy Systems in Distribution Network","A. Mahlobo; O. E. Oni; K. T. Akindeji","Department of Electrical Power Engineering, Smart Grid Research Centre, Durban University of Technology, Durban, South Africa; Department of Electronic and Computer Engineering, Durban University of Technology, Durban, South Africa; Department of Electrical Power Engineering, Smart Grid Research Centre, Durban University of Technology, Durban, South Africa","2023 International Conference on Electrical, Computer and Energy Technologies (ICECET)","22 Jan 2024","2023","","","1","7","Renewable energies are becoming an important element of modern society, but integration into the power grid poses critical challenges. Power quality is an important aspect when integrating renewable energy. The main power quality concerns are 1) Voltage and frequency fluctuations caused by uncontrollable fluctuations in renewable energy sources. The variable nature of renewable energy sources due to constantly changing weather conditions results in voltage and frequency fluctuations in interconnected grids. 2) Harmonics introduced by power electronics equipment used to generate renewable energy. If the penetration rate of renewable energy is high, the effects of harmonics can be significant. This article comprehensively reviews the new power quality challenges of integrating renewable energies. It summarizes wind turbines and PV systems, their power quality issues, and existing approaches to improving power quality. A method is reviewed, and the control technology-based power quality improvement proposed using a voltage restorer. Future research directions are thus recommended based on the result shown in this paper and thereby help to mitigate power quality challenges for renewable energy integration.","","979-8-3503-2781-6","10.1109/ICECET58911.2023.10389256","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10389256","power quality;voltage fluctuations;renewable energy;mitigation techniques;automatic voltage regulator","Renewable energy sources;Voltage fluctuations;Fluctuations;Regulators;Power quality;Power system harmonics;Harmonic analysis","","","","24","IEEE","22 Jan 2024","","","IEEE","IEEE Conferences"
"Power Quality in Microgrids Including Supraharmonics: Issues, Standards, and Mitigations","A. A. Alkahtani; S. T. Y. Alfalahi; A. A. Athamneh; A. Q. Al-Shetwi; M. B. Mansor; M. A. Hannan; V. G. Agelidis","Institute of Sustainable Energy, University Tenaga Nasional, Kajang, Malaysia; Institute of Sustainable Energy, University Tenaga Nasional, Kajang, Malaysia; Electrical Power Engineering Department, Yarmouk University, Irbid, Jordan; Institute of Sustainable Energy, University Tenaga Nasional, Kajang, Malaysia; Department of Electrical Power Engineering, University Tenaga Nasional, Kajang, Malaysia; Department of Electrical Power Engineering, University Tenaga Nasional, Kajang, Malaysia; Department of Electrical Engineering, Technical University of Denmark, Kongens Lyngby, Denmark","IEEE Access","20 Jul 2020","2020","8","","127104","127122","A microgrid (MG) is a small-scale power system with a cluster of loads and distributed generators operating together through energy management software and devices that act as a single controllable entity with respect to the grid. MG has become a key research element in smart grid and distribution power systems. MG mainly contains different renewable energy sources (RESs) that use various technological advancements, such as power electronics-based technologies. However, it has an unstable output, thereby causing different types of power quality (PQ) events. As a result, standards and mitigation methods have been developed in recent years. To mitigate PQ issues due to MG integration, various methods and standards have been proposed over the last years. Although these individual methods are well documented, a comparative overview had not been introduced so far. Thus, this study aims to fill the gap by reviewing and comparing the prior-art PQ issues, solutions, and standards in MGs. We compare the main issues related to voltage sag, voltage swell, voltage and current harmonics, system unbalances, and fluctuations to ensure high-quality MG output power. The new technologies associated with MGs generate harmonics emission in the range of 2-150 kHz, thereby causing a new phenomenon, namely, supraharmonics (SH) emission, which is not sufficiently covered in the literature. Therefore, the characteristics, causes, consequences, and measurements of SH are highlighted and analyzed. The mitigation strategies, control, and devices of PQ issues are also discussed. Moreover, a comparison is conducted between the most popular devices used to mitigate the PQ issues in MG in terms of cost, rating, and different aspects of performance. This review study can strengthen the efforts toward the mitigation and standards development of PQ issues in MG applications, especially SH. Finally, some recommendations and suggestions to improve PQ of MG, including SH, are highlighted.","2169-3536","","10.1109/ACCESS.2020.3008042","Universiti Tenaga Nasional (UNITEN), Malaysia(grant numbers:BOLD2025); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9136692","Microgrid;power quality;PQ disturbance;renewable energy sources;MG configuration;distributed generation;smart grid;supraharmonics","Standards;Power quality;Microgrids;Power system stability;Harmonic analysis;Voltage control;Power system harmonics","","100","","130","CCBY","8 Jul 2020","","","IEEE","IEEE Journals"
"Power Line EMI Filter Design of Power Converters to Meet the Conducted Emission Specifications of MIL-STD-461G","R. Kichouliya; S. Sundar; B. P. Reddy","Dept. of Electrical Communication Engineering, Indian Institute of Science, Bangalore; Dept. Electronic Systems Engineering, Indian Institute of Science, Bangalore; Dept. Electronic Systems Engineering, Indian Institute of Science, Bangalore","2023 11th National Power Electronics Conference (NPEC)","12 Jan 2024","2023","","","1","6","This paper presents the investigation and mitigation of the conducted emissions generated by the power converter in any system with and without an EMI filter to meet the EMC limits. The conducted emissions of the converter are measured with a standard setup, and depending upon the qualification limit line (MIL-STD-461G standard), the insertion loss requirement and cutoff frequency are calculated for differential mode and typical mode emissions. The conductions will exceed the limit line w.r.t the general power converter operation, and these emissions will travel towards the power source or grid. An EMI filter is designed to mitigate this by selecting the appropriate L and C elements. This EMI filter is placed at the input of the power converter to mitigate the conducted emission from the converter. The EMI filter and the power converter are designed and validated in the laboratory under different load conditions and different frequencies of operation.","2831-4379","979-8-3503-1164-8","10.1109/NPEC57805.2023.10385027","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10385027","Conducted Emission;EMI Filter;Common mode;Differential mode;EMI;EMC","Military standards;Power filters;Power measurement;Electromagnetic interference;Rotors;Insertion loss;Loss measurement","","","","13","IEEE","12 Jan 2024","","","IEEE","IEEE Conferences"
"An Optimal Scheduling Based on Carbon-Embedded Locational Marginal Price for Integrated Electricity and Gas Systems","Y. Wang; J. Qiu; H. Zhang; Y. Tao; X. Han; W. Shen","School of Electrical and Information Engineering, The University of Sydney, Darlington, NSW, Australia; School of Electrical and Information Engineering, The University of Sydney, Darlington, NSW, Australia; School of Electrical and Information Engineering, The University of Sydney, Darlington, NSW, Australia; School of Electrical and Information Engineering, The University of Sydney, Darlington, NSW, Australia; School of Electrical and Information Engineering, The University of Sydney, Darlington, NSW, Australia; School of Electrical Engineering and Telecommunication, The University of New South Wales, Kensington, NSW, Australia","2021 IEEE Power & Energy Society General Meeting (PESGM)","20 Dec 2021","2021","","","1","5","By leveraging the synergies between different energy carriers, an integrated electricity and gas system can reduce carbon emission during scheduling. However, this low-carbon transition can not be effective and efficient without financial incentives and equitable charges. This paper proposes a low-carbon economic scheduling framework for multi-level integrated electricity and gas systems by introducing a carbon-embedded locational marginal price (LMP) under a carbon trading scheme. The framework is modeled as a hierarchical problem, and its upper layer aims to minimize the total energy supply cost. In contrast, the lower layer aims to maximize consumer surplus with planned PV panels for regional micro-grids based on the LMP and local carbon credits. Meanwhile, the superiority of power-to-gas (P2g) facilities in emission mitigation are involved. Carbon emission flow (CEF) model is employed to trace the carbon footprint. Furthermore, market risks are measured by applying conditional risk at value (CVaR). Case studies based on an integrated electricity and gas system demonstrate the effectiveness of the proposed framework in cost-saving and emission mitigation","1944-9933","978-1-6654-0507-2","10.1109/PESGM46819.2021.9637833","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9637833","Locational marginal price;optimal scheduling;integrated electricity and gas system;carbon emission trading;market risk","Costs;Uncertainty;Sensitivity;Simulation;Carbon dioxide;Optimal scheduling;Carbon footprint","","","","16","IEEE","20 Dec 2021","","","IEEE","IEEE Conferences"
"Low-carbon Operation of Natural Gas and Electricity Integrated Energy Systems Considering Carbon Trading and Demand Response","Q. Fan; D. Liu; J. Weng","School of Electronic Information and Electrical Engineering, Shanghai Jiao Tong University, Shanghai, China; School of Electronic Information and Electrical Engineering, Shanghai Jiao Tong University, Shanghai, China; School of Electronic Information and Electrical Engineering, Shanghai Jiao Tong University, Shanghai, China","2022 IEEE Power & Energy Society General Meeting (PESGM)","27 Oct 2022","2022","","","1","5","Under the background of carbon emission abatement worldwide, carbon trading is becoming an important carbon financing policy to promote emission mitigation. Aiming at the emerging couplings among various energy sectors, this paper investigates the low-carbon operation of the natural gas and electricity integrated energy systems (IES). Firstly, a bi-level optimal scheduling model is proposed, among which the carbon emission flow (CEF) model is employed to track the carbon flows accompanying power flows and identify the emission responsibility from the consumption-based perspective. At the same time, the locational marginal price (LMP) for electricity based on the optimal scheduling model is determined at the upper level. Then, at the lower level, a carbon-emission embedded demand side management (DSM) strategy is introduced, which can manage demands in response to electricity price and influence end-users to contribute to carbon reduction and economic benefits. The whole bi-level model is solved iteratively and reaches an equilibrium. Finally, case studies based on IEEE 39-bus system and Belgium 20-node illustrate the effectiveness of the proposed method in reducing carbon emissions and obtaining environmental profits.","1944-9933","978-1-6654-0823-3","10.1109/PESGM48719.2022.9917100","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9917100","carbon emission flow;integrated energy systems;carbon trading;demand side management","Economics;Couplings;Demand side management;Carbon dioxide;Emissions trading;Optimal scheduling;Elasticity","","","","10","IEEE","27 Oct 2022","","","IEEE","IEEE Conferences"
"Impact of Control Systems on Power Quality at Common DC Bus in DC Grid","M. Habibullah; N. Mithulananthan; F. Zare; R. Sharma","School of Information Technology and Electrical Engineering, The University of Queensland, Brisbane, Australia; School of Information Technology and Electrical Engineering, The University of Queensland, Brisbane, Australia; School of Information Technology and Electrical Engineering, The University of Queensland, Brisbane, Australia; School of Information Technology and Electrical Engineering, The University of Queensland, Brisbane, Australia","2019 IEEE PES GTD Grand International Conference and Exposition Asia (GTD Asia)","16 May 2019","2019","","","411","416","DC microgrid is becoming very popular because of its easy and cost-effective interface with renewable resources and extensive use of power electronics (PE) loads in daily life. Nevertheless, this emerging technology poses significant challenges in terms of energy management, stability, and power quality. Power quality deteriorates mainly in the grid due to the presence of harmonics condition. Due to the harmonics yielding from power electronic devices, maintaining power quality in DC grids is a challenging task. A similar issue is well investigated in the AC power system but is yet to be fully investigated in DC grid. To this end, this paper investigates the impact of control systems on the power quality in the common DC bus of a DC grid. To do so, first, a small-scale DC microgrid is considered and three methodologies including impedance scanning, fast Fourier transform (FFT) analysis, and time domain simulation are applied. Second, the impact of disturbances on power quality in DC Bus is explored. Finally, a mitigation technique based on the LQR approach is proposed. Through case studies, it is shown that the outcome of this research can potentially be used for modeling LVDC grid, reduction in energy consumption and CO2 emissions.","","978-1-5386-7434-5","10.1109/GTDAsia.2019.8715875","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8715875","DC grid;DC resonance;LQR controller;Power quality","Power system stability;Impedance;Stability analysis;Harmonic analysis;Power electronics;Power system harmonics;Power quality","","7","","22","IEEE","16 May 2019","","","IEEE","IEEE Conferences"
"Review on Power Quality Issues in EV Charging","Z. Qin; L. Wang; P. Bauer",NA; NA; NA,"2022 IEEE 20th International Power Electronics and Motion Control Conference (PEMC)","1 Dec 2022","2022","","","360","366","Electric vehicles (EVs) are playing a crucial role in achieving the carbon neutral goal. To make the charging experience comparable with the refueling of the gasoline cars, more and more chargers are installed and connected to the grid. Meanwhile, the charging power is going up. As a result, more and more power quality issues associated with EV charging events have already been reported. In this paper, the power quality issues that are relevant to EV charging, including flicker, harmonics, and supraharmonics, are summarized. Their generation mechanisms, harm to the grid, and the promising mitigation measures are discussed. Case studies are also done to mimic the power quality issues in EV charging, and verify the analysis.","2473-0165","978-1-6654-9681-0","10.1109/PEMC51159.2022.9962952","Electronic Components and Systems for European Leadership Joint Undertaking(grant numbers:876868); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9962952","EV chargers;power quality;flicker;harmonics","Power measurement;Impedance measurement;Power quality;Power system harmonics;Harmonic analysis;Electric vehicle charging;Power electronics","","9","","22","IEEE","1 Dec 2022","","","IEEE","IEEE Conferences"
"Optimal Allocation and Sizing of Renewable Energy Sources and Storage Systems to Support Over-Solicited Electricity Grid","S. Fakih; M. T. Mabrouk; M. Batton-Hubert; B. Lacarrière","IMT Atlantique, DSEE, GEPEA, UMR CNRS, 6144, Nantes, France; IMT Atlantique, DSEE, GEPEA, UMR CNRS, 6144, Nantes, France; Mines Saint-étienne, CNRS, UMR 6158 LIMOS, Saint-Etienne, France; IMT Atlantique, DSEE, GEPEA, UMR CNRS, 6144, Nantes, France","2022 6th International Conference on Green Energy and Applications (ICGEA)","13 Jun 2022","2022","","","14","21","Sustainable development and mitigation of climate change have become essential and indispensable parts of energy policies at all stages (analysis, planning, production…). Today, energy accounts for two-thirds of total greenhouse gases emissions, therefore, efforts in this sector are of major importance to reduce the global impacts. This can be accomplished through the use of distributed generation to meet the increased demand. Distributed generation includes on-site renewables such as solar or wind power. The optimal integration of these sources in the network requires optimization models to accurately locate and size them based on needs. This paper proposes to use dynamic optimal power flow (OPF) modeling to localize and size the Photovoltaic (PV) production sources and storage batteries (SB) needed on an over-solicited grid by additional demand, in a spatial-temporal framework. To do so, while respecting the different constraints (solar local resources, cost analysis…), a linear optimization is performed to minimize the production costs and to define the optimal installed surface of PV to maximize the individual load factor of each PV, while respecting all the network’s constraints.","","978-1-6654-2052-5","10.1109/ICGEA54406.2022.9791941","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9791941","electrical network;renewable sources;optimal power flow;linear optimization;storage systems","Renewable energy sources;Costs;Production;Wind power generation;Power grids;Batteries;Distributed power generation;Climate change","","2","","29","IEEE","13 Jun 2022","","","IEEE","IEEE Conferences"
"Economic Emission Dispatch with wind Farms using Opposition based Competitive Swarm Optimizer","S. Das; S. Roga; P. Das","Department of Electrical Engineering, Visvesvaraya National Institute of Technology, Nagpur, India; Department of Mechanical Engineering, Visvesvaraya National Institute of Technology, Nagpur, India; Department of Electrical Engineering, National Institute of Technology, Silchar, Silchar, India","2022 IEEE International Conference on Power Electronics, Drives and Energy Systems (PEDES)","30 Mar 2023","2022","","","1","6","With the increasing requisition of clean and green energy resources, the dispatch of a smooth electricity supply is a great challenge for system engineers. Thermal generating units consider the fuel and emission costs together while complying with economic load dispatch. On the other hand, green energy sources such as wind power plants reduce the cost of thermal power generators along with emission mitigation despite the wind speed uncertainties. Therefore in this paper, an economic emission dispatch optimization model is represented, which caters to the fuel cost, emission cost, and the wind power cost altogether. To solve such a complex optimization problem, a new algorithm called the Opposition-based Competitive Swarm Optimizer (OCSO) algorithm is used in this work. Three-fourths of the total swarm is updated in each iteration of the OCSO algorithm, which is a modified version of the Competitive Swarm Optimizer algorithm (CSO). The OCSO has the ability to improve the exploration property of the original CSO algorithm most effectively. To prove the efficacy of OCSO, several case studies are conducted and analyzed. The convergence results demonstrate the more extraordinary exploration ability of the algorithm in comparison to others.","","978-1-6654-5566-4","10.1109/PEDES56012.2022.10080573","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10080573","Economic Emission Dispatch;Swarm-based algorithm;Opposition based Competitive Swarm Optimizer;Wind Farm","Costs;Uncertainty;Wind speed;Green products;Wind farms;Wind power generation;Power electronics","","1","","17","IEEE","30 Mar 2023","","","IEEE","IEEE Conferences"
"Comprehensive Analysis of Full Lifecycle Carbon Emissions in Photovoltaic Production","Y. Ding; Y. Cheng; R. Cui; W. Jia; J. Xu; C. Shen; S. Li; Y. Wang","State Grid Shandong Electric Power Company Rizhao Power Supply Company, Rizhao, China; State Grid Shandong Electric Power Company Rizhao Power Supply Company, Rizhao, China; State Grid Shandong Electric Power Company Rizhao Power Supply Company, Rizhao, China; State Grid Shandong Electric Power Company Rizhao Power Supply Company, Rizhao, China; State Grid Shandong Electric Power Company Rizhao Power Supply Company, Rizhao, China; State Grid Shandong Electric Power Company Rizhao Power Supply Company, Rizhao, China; State Grid Shandong Electric Power Company Rizhao Power Supply Company, Rizhao, China; State Grid Shandong Electric Power Company Rizhao Power Supply Company, Rizhao, China","2023 3rd International Conference on New Energy and Power Engineering (ICNEPE)","16 Feb 2024","2023","","","341","345","This study comprehensively examines the carbon emissions associated with the production of photovoltaic (PV) systems and proposes strategies for carbon reduction in key areas. Firstly, a comprehensive framework for carbon footprint analysis is established, covering various stages of the PV production lifecycle. Secondly, the carbon emissions from raw materials in PV manufacturing are analyzed, including the extraction and processing processes. The impact of raw material selection and sourcing strategies on the carbon footprint is evaluated. Next, manufacturing innovations for carbon mitigation are discussed, including energy-efficient processes and the integration of renewable energy sources. The potential of emerging low-carbon manufacturing techniques in PV production is also assessed. During the operational phase, methods for reducing carbon emissions through PV energy generation are introduced. The importance of monitoring and maintenance is emphasized to optimize system performance and minimize energy waste. Additionally, the integration of energy storage and smart grid technologies is highlighted for achieving carbon neutrality in PV systems. In the end-of-life management phase, the carbon emissions associated with PV module disposal are analyzed. The possibilities of recycling and repurposing are explored to reduce carbon emissions. Furthermore, circular economy approaches such as design for recyclability and extended producer responsibility are introduced to minimize carbon emissions in waste management processes. Lastly, the study discusses policy and industry perspectives to promote carbon reduction in PV production. This research provides a better understanding of the carbon emissions in the production of PV systems and proposes corresponding carbon reduction strategies.","","979-8-3503-9322-4","10.1109/ICNEPE60694.2023.10429695","State Grid Shandong Electric Power Company; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10429695","photovoltaics;carbon emssion;renewable energy;sustainability;lifecycle","Photovoltaic systems;Industries;Carbon dioxide;Production;Raw materials;Manufacturing;Carbon footprint","","","","19","IEEE","16 Feb 2024","","","IEEE","IEEE Conferences"
"Power quality improvement of small hydropower plant located in the industrial area","A. Čerkez; S. Smaka; S. Hanjalić; V. Helać; M. Hanjalić","SHPP, Ltd. for Power Generation, Sarajevo, Bosnia and Herzegovina; Faculty of Electrical Engineering, University of Sarajevo, Sarajevo, Bosnia and Herzegovina; Faculty of Electrical Engineering, University of Sarajevo, Sarajevo, Bosnia and Herzegovina; Faculty of Electrical Engineering, University of Sarajevo, Sarajevo, Bosnia and Herzegovina; Faculty of Electrical Engineering, University of Sarajevo, Sarajevo, Bosnia and Herzegovina","2021 Selected Issues of Electrical Engineering and Electronics (WZEE)","25 Oct 2021","2021","","","1","6","Climate problems, the increasingly robust European emissions policy and falling prices of solar and wind have led to the shutdown of many thermal power plants and increased installation of renewable energy power plants. The installed capacity of wind and solar power plants in our country is not yet significant, but small hydropower plants are often considered as a good solution for the power supply to remote areas despite the problems that sometimes arise after the installation of these power plants. This paper describes a power quality problem of high voltages occurs after the installation of a small hydropower plant of 800 kVA in an area with predominantly industrial consumers. Many industries use high technology for manufacturing and require high power quality and reliability of power supply. Even modest power quality problems can have significant technical and economic effects on these consumers. Therefore, it was necessary to precisely monitor power quality to adequately address all related problem recorded during the plant performance test phase. Also, the observed problem has led to power plant outage on several occasions in a short period of time which resulted in a reduction in power generation. Techniques for mitigation the observed power quality issue are also considered in this paper. The implemented solution of the problem is verified by power quality monitoring and SCADA system measurements.","","978-1-6654-2164-5","10.1109/WZEE54157.2021.9576911","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9576911","small hydropower plant;power quality;slow voltage variations;industrial consumers","Economics;Renewable energy sources;Power quality;Hydroelectric power generation;SCADA systems;Reliability;Power transformers","","","","8","IEEE","25 Oct 2021","","","IEEE","IEEE Conferences"
"An In-Depth Exploration of Electric Vehicle Charging Station Infrastructure: A Comprehensive Review of Challenges, Mitigation Approaches, and Optimization Strategies","A. K. M. Yousuf; Z. Wang; R. Paranjape; Y. Tang","Department of Electronic Systems Engineering, University of Regina, Regina, SK, Canada; Department of Civil and Environmental Engineering, University of Western Ontario, London, ON, Canada; Department of Electronic Systems Engineering, University of Regina, Regina, SK, Canada; Department of Civil and Environmental Engineering, University of Western Ontario, London, ON, Canada","IEEE Access","15 Apr 2024","2024","12","","51570","51589","The increasing popularity and number of electric vehicles (EVs) globally have resulted in a growing demand for efficient, reliable, and effective electric vehicle charging station (EVCS) infrastructure. However, the development and implementation of this infrastructure involves various challenges, including the variety of EVs, charging and battery technologies, high installation costs, limited grid capacity, and uncertainties regarding future demand, and raises issues regarding the quality, security, and stability of the power system. This paper presents a holistic understanding of the challenges, mitigation approaches, and available technologies and protocols related to EVCS network deployment. Moreover, optimization strategies such as location planning, network integration, scheduling charging time, and planning price, which involve maximizing the utilization of charging stations and minimizing associated costs, and their modeling techniques are highlighted. This review aims to provide insights to develop sustainable, efficient EVCS infrastructure while overcoming the challenges and optimizing the benefits.","2169-3536","","10.1109/ACCESS.2024.3385731","Natural Sciences and Engineering Research Council of Canada (NSERC) through the Discovery(grant numbers:RGPIN-2021-04177); Alliance(grant numbers:ALLRP 577114-2022); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10494325","Electric vehicle charger;electric vehicle charging station;optimization algorithm;power system;renewable energy source","Batteries;Charging stations;Electric vehicle charging;Power system planning;Power system stability;Inductive charging;Connectors;Optimization methods;Renewable energy sources","","1","","102","CCBYNCND","8 Apr 2024","","","IEEE","IEEE Journals"
"Modeling of Carbon Payment Impacts on Electricity Prices and Possibility for Mitigation of Negative Effects on Consumers","F. Veselov; A. Solyanik","The Energy Research Institute of the Russian Academy of Sciences (ERI RAS), Moscow, Russia; The Energy Research Institute of the Russian Academy of Sciences (ERI RAS), Moscow, Russia","2021 14th International Conference Management of large-scale system development (MLSD)","22 Nov 2021","2021","","","1","4","Carbon emission payment is considered as one of the widely used mechanisms to stimulate the shift towards low and non-carbon technologies in the power sector. As a special environmental tax, this payment can be accumulated on a competitive basis (via market price) or a regulatory basis. In the article, we use financial models of the power industry's segments to evaluate their required gross revenue as well as the average electricity price for end-users. We also observe possibilities for mitigation of negative price effect linked with support of non-carbon energy through carbon payment mechanism.","","978-1-6654-1230-8","10.1109/MLSD52249.2021.9600129","RSF(grant numbers:17-79-20354); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9600129","power industry;carbon payment;non-carbon technologies;financial modeling;financial support;investment;electricity price burden","Renewable energy sources;Sensitivity;Economic indicators;Finance;Power industry;Power systems;Large-scale systems","","1","","14","IEEE","22 Nov 2021","","","IEEE","IEEE Conferences"
"Low-Carbon Electricity Network Transition Considering Retirement of Aging Coal Generators","W. Shen; J. Qiu; K. Meng; X. Chen; Z. Y. Dong","School of Electrical Engineering and Telecommunications, The University of New South Wales, NSW, Australia; School of Electrical and Information Engineering, The University of Sydney, Camperdown, NSW, Australia; School of Electrical Engineering and Telecommunications, The University of New South Wales, NSW, Australia; School of Electrical Engineering and Telecommunications, The University of New South Wales, NSW, Australia; School of Electrical Engineering and Telecommunications, The University of New South Wales, NSW, Australia","IEEE Transactions on Power Systems","26 Oct 2020","2020","35","6","4193","4205","In order to achieve sustainable development goals, modern power systems need to achieve a low-carbon transition. Retirement and replacement of aging coal-fired power plants (CFPP) is the major part of electricity network transition. However, the sudden retirement of large aging CFPP could lead to power supply or reserve shortages and generally, it takes several years to complete the replacement process. This paper proposes a low-carbon electricity network transition model, helping to plan aging CFPP retirement and renewable power plants installation as well as network augmentation. The trade-off decisions are found among three conflicting objectives including cost, risk and carbon emission. Moreover, the carbon emission flow (CEF) model is applied in the planning process to calculate carbon emissions from the demand side, in order to assess the efficacy of the low-carbon transition. A relatively new multi-objective natural aggregation algorithm (MONAA) is introduced and applied to find the optimal solution. The proposed model is verified on a modified IEEE 24-bus RTS system and a modified IEEE 118-bus system. According to the numerical results, the proposed model can achieve carbon mitigation, cost and risk benefits and provide a roadmap to guide the energy network transformation towards a low-carbon economy.","1558-0679","","10.1109/TPWRS.2020.2995753","ARC Research Hub for Integrated Energy Storage Solutions(grant numbers:IH180100020); ARC Discovery(grant numbers:DP170103427); UNSW University Postgraduate Award and CSIRO Top-Up Scholarship; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9096534","Energy network transformation;carbon emission flow;risk index;retirement planning;low-carbon economy","Retirement;Coal;Generators;Aging;Power system planning;Maintenance engineering","","42","","37","IEEE","19 May 2020","","","IEEE","IEEE Journals"
