"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Eco-driving Intelligent Systems and Algorithms: A Patent Review","Z. Ma; B. N. Jørgensen; Z. G. Ma","SDU Center for Energy Informatics, the Maersk Mc-Kinney Moller Institute, University of Southern Denmark, Odense, Denmark; SDU Center for Energy Informatics, the Maersk Mc-Kinney Moller Institute, University of Southern Denmark, Odense, Denmark; SDU Center for Energy Informatics, the Maersk Mc-Kinney Moller Institute, University of Southern Denmark, Odense, Denmark","2023 8th International Conference on Power and Renewable Energy (ICPRE)","20 Dec 2023","2023","","","285","290","The transportation industry remains a significant contributor to greenhouse gas emissions, highlighting the requirement for intelligent systems to enhance vehicle energy efficiency. The intellectual property rights of developed systems should be protected by patents. However, there is no patent overview of eco-driving intelligent systems. Unlike a scientific article, a patent documentation indicates both novelty and commercialization potential of an inventor. To address this research gap, this paper provides a patent overview of eco-driving intelligent systems and algorithms. 424 patents in the Google Patent database are analyzed. The patent analysis results show that the top three Cooperative Patent Classifications are: Y02T - climate change mitigation technologies related to transportation (50.7%), B60W - Conjoint control of vehicle subunits of different types or different functions (34.4%) and B60L - Propulsion of electrically-propelled vehicles (20.2%). 219 patents were filed after 2016 when deep learning became popular and can be categorized into five groups: vehicle energy management, smart driving, ecological and sustainable driving, fuel consumption reduction, and driving behavior optimization. Furthermore, all 219 patents involve the physical components of the intelligent system and/or novel machine learning/deep learning algorithms. Moreover, over 70% of them are granted by the China National Intellectual Property Administration.","2768-0525","979-8-3503-2881-3","10.1109/ICPRE59655.2023.10353603","Technology Development; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10353603","Eco-driving;Artificial intelligence;Driving behavior;Fuel consumption;Patent review","Patents;Machine learning algorithms;Databases;Transportation;Intellectual property;Behavioral sciences;Internet;Climate change;Ecodesign;Vehicle driving","","1","","33","IEEE","20 Dec 2023","","","IEEE","IEEE Conferences"
"Impacts of Grid Voltage Harmonics Amplitude and Phase Angle Values on Power Converters in Distribution Networks","A. Alduraibi; J. Yaghoobi; F. Zare","Department of Electrical Engineering, College of Engineering, Qassim University, Unaizah, Saudi Arabia; School of Information Technology and Electrical Engineering, The University of Queensland, Brisbane, QLD, Australia; School of Information Technology and Electrical Engineering, The University of Queensland, Brisbane, QLD, Australia","IEEE Access","1 Jul 2021","2021","9","","92017","92029","Motor drive systems based on diode-rectifier are utilised in many industrial and commercial applications due to their cost-effectiveness and simple topology. However, these diode rectifier-based systems can be affected by power quality and harmonics in distribution networks. Thus, this paper investigates the impact of grid voltage harmonics on the operation of power converters with three-phase diode rectifier using mathematical formulation of the drive voltage and current harmonics based on grid voltage harmonics. Simulation analysis and practical tests have been then carried out to validate the mathematical equations and the impact of grid voltage harmonics on the power converter harmonics. The results illustrate that even a small amount of grid voltage harmonics (around 4%) could significantly impact the input current harmonic contents of the three-phase diode rectifier. It is also shown that the phase-angle of grid voltage harmonics plays a crucial role to improve or deteriorate the input current harmonics of the power converters. In the next step, the optimum condition of grid voltage harmonics to minimise the input current harmonics has been evaluated and verified based on different grid codes. Finally, a harmonic mitigation technique in multi-drive systems using Electronic Inductor is proposed to mitigate the current harmonics at the PCC.","2169-3536","","10.1109/ACCESS.2021.3093026","Deanship of Scientific Research, Qassim University; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9466502","Distorted grid;distribution networks;total harmonic distortion;three-phase rectifier;voltage harmonics","Harmonic analysis;Power harmonic filters;Rectifiers;Mathematical model;Simulation;Motor drives;Inductors","","9","","28","CCBY","28 Jun 2021","","","IEEE","IEEE Journals"
"Progress in Kinetic Plasma Modeling for High-Power Microwave Devices: Analysis of Multipactor Mitigation in Coaxial Cables","I. Nayak; D. -Y. Na; J. L. Nicolini; Y. A. Omelchenko; F. L. Teixeira","ElectroScience Laboratory, The Ohio State University, Columbus, USA; School of Electrical and Computer Engineering, Purdue University, West Lafayette, USA; ElectroScience Laboratory, The Ohio State University, Columbus, USA; Trinum Research Inc., San Diego, USA; ElectroScience Laboratory, The Ohio State University, Columbus, USA","IEEE Transactions on Microwave Theory and Techniques","6 Feb 2020","2020","68","2","501","508","We review progress in kinetic plasma modeling by electromagnetic particle-in-cell (EM-PIC) algorithms on unstructured grids. These algorithms are implemented in modular CONPIC and BORPIC C++ codes that integrate a matrix-free explicit finite-element (FE) Maxwell solver based on a parallel sparse-approximate inverse (SPAI) algorithm and a first-principles charge-conserving scatter algorithm to transfer the charged particle information into dynamic variables on the grid. The Maxwell solver of the EM-PIC algorithm utilizes a mixed FE basis and discretizes the time-dependent coupled first-order Maxwell's system explicitly. The explicit solver approximates the inverse FE system matrix (“mass” matrix) using hierarchical sparsity patterns based on the sparsity pattern of the original matrix. The resulting algorithm effectively accounts for multiscale plasma phenomena. We discuss the application of the developed EM-PIC algorithm to the analysis of laboratory plasmas, vacuum electronic devices for generation of high-power microwave signals, and RF electronics multipactor effects and apply the algorithm to the analysis of multipactor effects and its mitigation in coaxial cables.","1557-9670","","10.1109/TMTT.2019.2958271","Defense Threat Reduction Agency(grant numbers:HDTRA 1-18-1-0050); Ohio Supercomputer Center(grant numbers:PAS-0061,PAS-0110); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8944282","Finite elements;high-power microwaves;kinetic plasmas;multipactor;particle-in-cell (PIC);vacuum electronics","Plasmas;Heuristic algorithms;Coaxial cables;Kinetic theory;Microwave devices;Approximation algorithms","","7","","54","IEEE","27 Dec 2019","","","IEEE","IEEE Journals"
"Enhancing Carbon Capture, Utilization, and Storage(CCUS) Through AI-Enabled CNN and Bayesian Networks","J. Sabeena","Department of CSE (AI & ML), SRI VENKATESWARA COLLEGE OF ENGINEERING, Tirupati, India","2023 International Conference on Sustainable Communication Networks and Application (ICSCNA)","1 Jan 2024","2023","","","1547","1551","Carbon capture, utilization, and storage (CCUS) are pivotal for achieving carbon neutrality. This research study focuses on optimizing post-combustion C02 capture using monoethanolamine (MEA) by leveraging Convolutional Neural Networks (CNN) andBayesian networks. CNN is employed to model the intricate relationships within the carbon capture process, demonstrating superior performance in modeling and generalization compared to traditional methods. Additionally, Bayesian networks are used to analyze the impact of various input variables, identifying critical factors such as lean solvent temperature and flow rate on C02 capture levels. By combining CNN and Bayesian networks, it develops a comprehensive framework for optimizing CCUS processes. This approach not only enhances the efficiency of C02capture but also contributes significantly to carbon neutrality goals. Our research showcases the potential of AI powered CNN and Bayesian networks to revolutionize CCUS processes, providing a promising avenue for addressing climate change and advancing sustainable solutions.","","979-8-3503-1398-7","10.1109/ICSCNA58489.2023.10370286","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10370286","CCUS;CNN;Bayesian networks","Human computer interaction;Solvents;Temperature;Input variables;Carbon neutral;Data models;Bayes methods;Climate change","","","","11","IEEE","1 Jan 2024","","","IEEE","IEEE Conferences"
"A General Harmonic Probability Model Based on Load Operating States Identification","Y. Wang; M. Yu; X. Ma; X. Xiao; C. Wang; C. Liu","College of Electrical Engineering, Sichuan University, Chengdu, China; College of Electrical Engineering, Sichuan University, Chengdu, China; College of Electrical Engineering, Sichuan University, Chengdu, China; College of Electrical Engineering, Sichuan University, Chengdu, China; Electric Power Research Institute State Grid East Inner Mongolia Electric Power Co., Ltd, Inner Mongolia, China; Electric Power Research Institute State Grid East Inner Mongolia Electric Power Co., Ltd, Inner Mongolia, China","IEEE Transactions on Power Delivery","24 Jul 2023","2023","38","4","2247","2260","Accurate harmonic modeling is key for the assessment and mitigation against harmonic issues. Existing modeling methods face difficulties in reflecting the influence of uncertain factors such as operating states of the harmonic source, resulting in poor accuracy. To address this problem, we propose in this study a general harmonic probability model (GHPM) based on operating states identification. Firstly, a load operating state identification algorithm is described, to support modelling according to the different operating states. Secondly, the proposed GHPM is presented. It includes the possible probability density function of the emission by the typical harmonic sources, which overcomes the poor generality of the traditional methods. Furthermore, this study proposes the parameter estimation method of the proposed GHPM based on the monitored data. Finally, the proposed method is verified by a 110 kV steelmaking plant, PV power station and wind farm in Central China, and the IEEE 13-bus test system. The effects of practical issues are also discussed to show the applicability of the proposed method.","1937-4208","","10.1109/TPWRD.2022.3213646","National Natural Science Foundation of China(grant numbers:52077145); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9916154","Power quality monitoring data;operating state;mutation point;general harmonic probability model","Harmonic analysis;Load modeling;Monitoring;Reactive power;Power harmonic filters;Analytical models;Data models","","5","","29","IEEE","11 Oct 2022","","","IEEE","IEEE Journals"
"Analysis of the carbon footprint of freight transport in the mass market retail sector: a case study in Campania (Italy)","A. Romano; D. Tocchi; F. Tinessa; V. Marzano; F. Simonelli","Department of Civil, Architectural and Environmental Engineering, University of Naples Federico II, Naples, Italy; Department of Civil, Architectural and Environmental Engineering, University of Naples Federico II, Naples, Italy; Department of Civil, Architectural and Environmental Engineering, University of Naples Federico II, Naples, Italy; Department of Civil, Architectural and Environmental Engineering, University of Naples Federico II, Naples, Italy; Department of Civil, Architectural and Environmental Engineering, University of Naples Federico II, Naples, Italy","2022 IEEE International Conference on Environment and Electrical Engineering and 2022 IEEE Industrial and Commercial Power Systems Europe (EEEIC / I&CPS Europe)","19 Aug 2022","2022","","","1","6","The transport sector in general, and freight transport in particular, releases a significant share of Greenhouse Gases (GHG) and is the major responsible source for global climate change. The mass-market retail sector plays an important role in this context. Notwithstanding growing attention towards sustainability, calculations of the carbon footprint and related mitigation actions in this sector are mainly carried out with reference only to the premises of the company, i.e., accounting for direct emissions from its facilities, while very little is known and done about the emissions caused by logistics and transport activities along the supply chain. This paper fills a gap in the literature, by presenting a case study of tank-to-wheel carbon emissions of a small-medium retail cooperative company located in the Campania region. The company's entire yearly transport attracted and generated has been reconstructed using company data and direct observations of warehouses, distribution centres, and stores. Interestingly, customers of retail stores have also been investigated to calculate their overall carbon footprint. Tank-to-wheel emissions were calculated using COPERT software. The analysis reveals interesting prospects for the carbon footprint of the retail sector and suggests a number of complementary actions to be implemented to make freight transport operations in the sector more sustainable.","","978-1-6654-8537-1","10.1109/EEEIC/ICPSEurope54979.2022.9854699","University of Naples Federico II; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9854699","green road freight transport;GHG emissions;mass-market retail sector;case study","Databases;Greenhouse effect;Roads;Supply chains;Climate change;Low-carbon economy","","","","12","IEEE","19 Aug 2022","","","IEEE","IEEE Conferences"
"Determination of Conducted EM Emissions on DC–AC Power Converters Based on Linear Equivalent Thevenin Block Circuit Models","L. Guibert; J. -P. Parmantier; I. Junqua; M. Ridel","ONERA/DEMR, Université de Toulouse, Toulouse, France; ONERA/DEMR, Université de Toulouse, Toulouse, France; ONERA/DEMR, Université de Toulouse, Toulouse, France; ONERA/DEMR, Université de Toulouse, Toulouse, France","IEEE Transactions on Electromagnetic Compatibility","17 Feb 2022","2022","64","1","241","250","This article deals with circuit modeling of power systems and more particularly of DC–AC converters used for controlling electric motors. The objective of the model is to be able to assess conducted emission currents at both inputs and outputs for fixed operating power in order to apply appropriate mitigation design rules, such as filtering. First, we propose a linear Thevenin block model of the converter considering it as a five-port linear black box allowing possible interaction between the DC and AC ports. To this extent, the block model is made of an impedance matrix and a Thevenin voltage generators vector. We also propose theoretical relationships allowing the processing of data to generate this model from measurements. Then, we test the linear simplifications on a real DC–AC converter and compare the results to measurements. For this, S-parameter measurements in off-mode and currents at the five ports in on-mode are used for the characterization of the model on a first test setup. The model is then applied and checked by comparing circuit simulated and measured current responses on a modified test setup for which the lengths of the connection cables are modified. Finally, the capability of this block model to extrapolate by calculation the response of other installation configurations is shown considering a filter and its insertion at input/output ports of the converter with much longer cables.","1558-187X","","10.1109/TEMC.2021.3080590","Office National d'études et de Recherches Aérospatiales; French DGAC MECEP SDC(grant numbers:2016 93 0800); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9481299","Conducted electromagnetic emission;DC–AC converters;power electronics;Thevenin generalized model","Matrix converters;Integrated circuit modeling;Impedance;HVDC transmission;HVAC;Generators;Brushless motors","","2","","17","IEEE","12 Jul 2021","","","IEEE","IEEE Journals"
"Transformer Loss of Life Mitigation in the Presence of Energy Storage and PV Generation","M. Soleimani; C. M. Affonso; M. Kezunovic","Electrical and Computer Engineering Department, Texas A&M University, College Station, Texas, U.S.A; Faculty of Electrical Engineering, Federal University of Para, Belem, Para, Brazil; Electrical and Computer Engineering Department, Texas A&M University, College Station, Texas, U.S.A","2019 IEEE PES Innovative Smart Grid Technologies Europe (ISGT-Europe)","21 Nov 2019","2019","","","1","5","Energy storage (ES) is becoming used more and more in power distribution system due to the decrease in the cost. ES can be stationary inside buildings or mobile as a part of plug-in electric vehicles (PEV). The use of ES have merits such as peak shaving, load shifting, and backup power supply in the case of loss of power from the grid. The mobile ES poses challenges to the system since the connection location and time may be random. In this paper, the impacts of the stationary and mobile ES on the distribution transformers loss of life are quantified employing a probabilistic approach. Monte Carlo simulation is utilized to model the stochastic behavior of PEVs. For residential demand, ambient temperature and photovoltaic (PV) generation real data from College Station, Texas is used. Using the historical data of one year in this area, the impacts of different ES penetration level in the presence of PEV and PV are studied. This paper provides a better understanding of the negative effects of PEVs on transformers aging and how ES can be employed to mitigate the loss-of-life risk.","","978-1-5386-8218-0","10.1109/ISGTEurope.2019.8905763","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8905763","loss of life;energy storage;risk assessment;photovoltaic generation","","","5","","17","IEEE","21 Nov 2019","","","IEEE","IEEE Conferences"
"Fiber Nonlinearity Mitigation via the Parzen Window Classifier for Dispersion Managed and Unmanaged Links","A. Amari; X. Lin; O. A. Dobre; R. Venkatesan; A. Alvarado","Information and Communication Theory Lab, Signal Processing Systems Group, Eindhoven University of Technology, The Netherlands; Faculty of Engineering and Applied Science, Memorial University, St. John's, Canada; Faculty of Engineering and Applied Science, Memorial University, St. John's, Canada; Faculty of Engineering and Applied Science, Memorial University, St. John's, Canada; Information and Communication Theory Lab, Signal Processing Systems Group, Eindhoven University of Technology, The Netherlands","2019 21st International Conference on Transparent Optical Networks (ICTON)","19 Sep 2019","2019","","","1","4","Machine learning techniques have recently received significant attention as promising approaches to deal with the optical channel impairments, and in particular, the nonlinear effects. In this work, a machine learning-based classification technique, known as the Parzen window (PW) classifier, is applied to mitigate the nonlinear effects in the optical channel. The PW classifier is used as a detector with improved nonlinear decision boundaries more adapted to the nonlinear fiber channel. Performance improvement is observed when applying the PW in the context of dispersion managed and dispersion unmanaged systems.","2161-2064","978-1-7281-2779-8","10.1109/ICTON.2019.8840250","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8840250","Machine learning;fiber nonlinearity;optical communications;Parzen window.","Optical fiber dispersion;Optical fibers;Detectors;Optical fiber networks;Q-factor","","1","","14","IEEE","19 Sep 2019","","","IEEE","IEEE Conferences"
"EMI Modelling and Validation Methods in Electrified Railways","I. Aitbar; S. Voskresenskyi; E. Ballukja; D. W. P. Thomas; S. Greedy","GGIEMR, PEMC, University of Nottingham, Nottingham, United Kingdom; GGIEMR, PEMC, University of Nottingham, Nottingham, United Kingdom; GGIEMR, PEMC, University of Nottingham, Nottingham, United Kingdom; GGIEMR, University of Nottingham, Nottingham, United Kingdom; GGIEMR, University of Nottingham, Nottingham, United Kingdom","2023 International Symposium on Electromagnetic Compatibility – EMC Europe","10 Oct 2023","2023","","","1","5","Electrified railways have become increasingly important due to their efficiency, cost-effectiveness, and environmental benefits. Multiple power converters in AC railway systems are known to cause Electromagnetic Interference (EMI) issues, leading to potential system malfunctions. The objective of this paper is to provide a detailed insight into the electromagnetic interference modelling and validation methods in electrified railways. To realize this, a well-defined approach to investigate different modelling schemes is proposed, based on which the simulation and statistical analysis of the EM parasitic components impact on common-mode emissions is analysed. The insights provided in this study can be used to develop an organized understanding of EMI modelling and design effective mitigation strategies to reduce EMI in electrified railways.","2325-0364","979-8-3503-2400-6","10.1109/EMCEurope57790.2023.10274305","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10274305","Electromagnetic Interference;Railways;EMI Modelling;Conducted Emission;Parasitics Extraction;Power Switches","Surveys;Statistical analysis;Electromagnetic interference;Stochastic processes;Europe;Electromagnetic compatibility;Rail transportation","","","","24","IEEE","10 Oct 2023","","","IEEE","IEEE Conferences"
"Decarbonization of the Heating Sector in Hamburg Grid Constraints, Efficiency and Costs of Green Hydrogen vs. Heat Pumps","F. Röben; N. Kicherer; L. Jürgens; S. Decher; H. Schäfers; J. -E. v. Düsterlho","CC4E - Competence Center für Erneuerbare Energien und EnergieEffizienz, Hamburg University of Applied Sciences (HAW Hamburg) Steindamm 96, Hamburg, Germany; CC4E - Competence Center für Erneuerbare Energien und EnergieEffizienz, Hamburg University of Applied Sciences (HAW Hamburg) Steindamm 96, Hamburg, Germany; CC4E - Competence Center für Erneuerbare Energien und EnergieEffizienz, Hamburg University of Applied Sciences (HAW Hamburg) Steindamm 96, Hamburg, Germany; CC4E - Competence Center für Erneuerbare Energien und EnergieEffizienz, Hamburg University of Applied Sciences (HAW Hamburg) Steindamm 96, Hamburg, Germany; CC4E - Competence Center für Erneuerbare Energien und EnergieEffizienz, Hamburg University of Applied Sciences (HAW Hamburg) Steindamm 96, Hamburg, Germany; CC4E - Competence Center für Erneuerbare Energien und EnergieEffizienz, Hamburg University of Applied Sciences (HAW Hamburg) Steindamm 96, Hamburg, Germany","2022 18th International Conference on the European Energy Market (EEM)","20 Oct 2022","2022","","","1","6","Germany’s path to climate neutrality is mapped out in the Climate Protection Act. Following the ruling of the Federal Constitutional Court on April 29, 2021, and with a view to the European climate target for 2030, the German government presented the amended Climate Protection Act on May 12, 2021. By this law, the heating sector in Germany is bound to reduce its CO2 emission of 118 million t in 2020 to 67 million t CO2 in 2030 [1]. This 43% reduction in ten years necessitates a comprehensive building renovation strategy and a rapid reconsideration of applicable heating technologies. Heat pumps offer a very efficient form of individual heat supply. On the other hand, concerns are being raised that power grids might not be able to serve the additional loads resulting from a high distribution of heat pumps and that only the gas grid can guarantee an affordable heat supply. The usage of green hydrogen for the heating sector is presented as the favorable option by the gas economy [2]. As a contribution to this ongoing discussion, the paper presents a comparison of costs for consumer and calculations of additional electricity grid loads for the city of Hamburg. The investment and operating costs for end consumers are extrapolated and compared for heat pumps, condensing boilers using natural gas and/or green hydrogen. In a second step, future heat pump scenarios are compared with the present situation to estimate possible grid overloads. The scenarios represent different refurbishment rates and a variation of district heating, decentralized renewable heating (i.e. wood pellets), and heat pumps. For evaluation purposes, the currently used power supply for direct power heating systems is assumed to be available for heat pumps.","2165-4093","978-1-6654-0896-7","10.1109/EEM54602.2022.9921141","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9921141","Heating Sector Hamburg;Direct Power Heating;Heat Pumps;Grid Constraints","Temperature measurement;Costs;Heat pumps;Hydrogen;Green products;Urban areas;Air pollution","","1","","18","IEEE","20 Oct 2022","","","IEEE","IEEE Conferences"
"Active EMI Filter for High Power Converters","R. Perraud; P. Benjamin; F. Kapaun; S. Serpaud; A. Loehrmann; T. Dörlemann; S. Frei","Airbus CRT, Issy les Moulineaux, France; Airbus CRT, Issy les Moulineaux, France; Airbus DS, Taufkirchen, Germany; IRT Saint Exupéry, Toulouse, France; Airbus CRT, Toulouse, France; On-board Systems Lab, TU Dortmund, Dortmund, Germany; On-board Systems Lab, TU Dortmund, Dortmund, Germany","2022 ESA Workshop on Aerospace EMC (Aerospace EMC)","19 Jul 2022","2022","","","1","6","In the aerospace industry, use of electricity for electrical propulsion and introduction of electrical power chains with hundreds of kilowatts is on track. It is expected that power converters will generate large electromagnetic conducted emissions and keeping them under aeronautical standard limit ED14 is only possible by using heavy and bulky EMI filters. On the other hand, EMI active filters for low power applications showed very good performance thanks to the processing capabilities of digital chips (FPGA). Thus, there is a good opportunity for weight saving and installation constraints mitigation by using this strategy. This paper presents a new approach with the introduction of active EMI filters in low and high power chains composed of a DC power source, an inverter, an electrical motor and cables.","","978-9-0826-8474-2","10.23919/AerospaceEMC54301.2022.9828852","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9828852","","Electromagnetic interference;Switches;Propulsion;Active filters;Electromagnetic compatibility;Attenuation;Inverters","","3","","10","","19 Jul 2022","","","IEEE","IEEE Conferences"
"Modeling Short-term Solar Energy Generation: an Integrated Approach","E. K. H. Leung; M. C. P. Poo","School of Management, Univ. of Liverpool, Liverpool, United Kingdom; Liverpool Logistics, Offshore and Marin Research Institute Liverpool John Moores Univ., Liverpoo, United Kindgom","2022 IEEE/ACIS 7th International Conference on Big Data, Cloud Computing, and Data Science (BCD)","29 Sep 2022","2022","","","149","154","The non-renewable energy generation process emits undesirable CO2 emissions which has long been regarded as a threat to our environment, and ultimately, human beings. Renewable energy is perceived as a viable solution in response to transitioning to a greener future and tackling climate change. However, the major challenge associated with most renewable energy sources is the intermittency caused by fluctuating weather conditions. This paper proposes an integrated approach in predicting the short-term solar energy generation based on changing weather conditions. The proposed approach is generic and thus can be treated as a systematic framework of predicting the generation of different renewable energy. An illustrative example is provided, demonstrating the practicability of the approach.","","978-1-6654-6582-3","10.1109/BCD54882.2022.9900595","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9900595","Climate change;Solar energy generation;Short-term real-time prediction;Big data prescriptive analytics","Renewable energy sources;Systematics;Computational modeling;Green products;Solar energy;Predictive models;Data science","","","","22","IEEE","29 Sep 2022","","","IEEE","IEEE Conferences"
"Lightning, Plasmas And Aeronautics","C. Guerra-Garcia","Massachusetts Institute of Technology, Massachusetts, United States of America","2022 IEEE International Conference on Plasma Science (ICOPS)","6 Jul 2022","2022","","","1","1","These are exciting times for aeronautics. Novel vehicles are projected to conquer our skies, including drones, air-taxis, low emissions, and supersonic aircraft. But getting there will require addressing a myriad of challenges, some related to propulsion technologies and many driven by environmental concerns. Central to all these is aviation’s focus on safety. Plasma technologies and gas discharge physics are well positioned to solve combustion challenges as well as adequately protect these novel vehicles in the Earth’s electrified atmosphere. In this talk I will cover research at the intersection of plasma science and aerospace engineering, including topics related to plasma-assisted combustion and lightning safety. Underlying these applications are principles of gas discharge physics, at largely disparate scales, from km in the atmosphere, to cm in technological applications, which will also be covered including the effects of being airborne. Plasma-assisted combustion is a promising approach to addressing challenging combustion regimes, e.g., ignition of supersonic flows, burning of carbon-free fuels including ammonia, stabilizing lean flames with the objective of reducing emissions, and more. Our work has focused on looking at the two-way coupling of the plasma-combustion interaction, from meso-scale conditions to high power systems, and with an emphasis on studying the impact of the dynamic combustion environment on the plasma regimes encountered. Lightning attachment to aircraft has been investigated for almost a century, and even though lightning risks are not a concern in aviation safety, thanks to strict protection and mitigation measures, lightning protection is as much a science as an art. The state of the practice heavily relies on historical information, experience, and testing: an approach that has worked extremely well while aircraft variations have been incremental but is becoming questionable when looking at the landscape of novel vehicles. To address this need, our work has focused on physics-models for assessment of the lightning threat, as well as innovations for protection and risk reduction.","2576-7208","978-1-6654-7925-7","10.1109/ICOPS45751.2022.9812965","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9812965","","Plasma-assisted combustion;Supersonic flow;Technological innovation;Terrestrial atmosphere;Discharges (electric);Safety;Aircraft","","","","0","IEEE","6 Jul 2022","","","IEEE","IEEE Conferences"
"Multiple Access Techniques for VLC in Large Space Indoor Scenarios: A Comparative Study","M. W. Eltokhey; M. -A. Khalighi; Z. Ghassemlooy","CNRS, Centrale Marseille, Aix-Marseille University, Marseille, France; CNRS, Centrale Marseille, Aix-Marseille University, Marseille, France; Optical Communications Research Group, Faculty of Engineering and Environment Northumbria University, Newcastle upon Tyne, NE1 8ST, UK","2019 15th International Conference on Telecommunications (ConTEL)","26 Sep 2019","2019","","","1","6","The growing demand for high speed indoor wireless connectivity is among the driving forces for data transmission based on visible-light communications (VLC). For relatively large-space indoor scenarios, the development of appropriate spectrally-efficient multiple-access (MA) techniques enables efficient handling of multiple users, in particular, in dealing with the limited modulation bandwidth of the light-emitting diodes. In this paper, we present a comparative study between different MA techniques proposed in the recent literature for VLC networks. The most appropriate schemes for large-scale network deployments are further investigated in different scenarios to contrast their performance in terms of the achievable throughput.","","978-1-7281-2091-1","10.1109/ConTEL.2019.8848536","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8848536","Visible light communications;multiple-access techniques;indoor VLC;OFDMA;NOMA","NOMA;OFDM;Light emitting diodes;Interference;Computer architecture;Microprocessors;Multiaccess communication","","17","","26","IEEE","26 Sep 2019","","","IEEE","IEEE Conferences"
